id,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
31,31,106,1873,636,377,684,425,659,401,51.58430898521457,46.699163932350544,153.0,104.81206620395088,84.0,0.06514541059732437,0.15249763429164886,0.03859899565577507,-0.02626499906182289,0.02727413922548294,-0.013403618708252907,-0.09086989611387253,-0.0814661756157875,-0.08848537504673004,-0.21030421555042267,0.0669134259223938,-0.01568782702088356,-0.15377824008464813,0.013987009413540363,-0.24343125522136688,0.03660545125603676,0.05231525003910065,-0.025713862851262093,-0.04008551314473152,0.06619221717119217,0.013278012163937092,0.06235337257385254,-0.021137278527021408,-0.1543988734483719,-0.005925276316702366,0.024320023134350777,-0.010692561976611614,-0.06602749973535538,-0.07033588737249374,0.043479062616825104,0.14675968885421753,0.07243970036506653,-0.054181575775146484,0.01185581088066101,0.04328000545501709,0.0491071455180645,-0.12806068360805511,0.14821381866931915,0.07869309186935425,-0.05344008654356003,0.009035303257405758,-0.015358952805399895,-0.0033715367317199707,0.0290872473269701,-0.14498162269592285,0.061974573880434036,0.04355394467711449,0.16514037549495697,0.02928640879690647,-0.04236302152276039,0.0705668106675148,-0.046511176973581314,-0.08649743348360062,-0.08843079209327698,-0.04142770916223526,-0.00333607941865921,-0.050252240151166916,0.09367859363555908,0.006362727377563715,-0.06508035957813263,-0.09677117317914963,-0.00786048173904419,0.042458824813365936,0.07559795677661896,0.07743331789970398,0.04214717075228691,-0.01723583973944187,-0.012990472838282585,-0.22833575308322906,0.000840212102048099,0.0627332478761673,-0.03863370046019554,0.012300722301006317,0.02254251390695572,-0.021173983812332153,0.0006671087467111647,0.08651921153068542,-0.1193615198135376,-0.04110659286379814,0.0948924645781517,-0.009205020032823086,0.030893715098500252,-0.07432784885168076,-0.12918011844158173,0.02580568939447403,-0.029797514900565147,-0.15691974759101868,0.13913829624652863,-0.09341078996658325,-0.024671660736203194,-0.03122979961335659,-0.04233178496360779,0.01635431870818138,-0.040235914289951324,-0.04628454148769379,-0.04738875851035118,-0.1452326476573944,0.07981234043836594,-0.028931010514497757,0.0614108107984066,0.1882375329732895,-0.1836051493883133,-0.06237109377980232,0.0674469992518425,-0.029513536021113396,0.07822198420763016,0.07968681305646896,0.03401973843574524,-0.015694575384259224,-0.022278262302279472,-0.059249017387628555,0.058572784066200256,-0.10220492631196976,0.12134772539138794,-0.10468363016843796,-0.28456079959869385,-0.0753968134522438,-0.022199049592018127,-0.009612562134861946,0.16027362644672394,-0.07291138917207718,0.17998731136322021,0.06236513704061508,0.16063039004802704,-0.13810153305530548,0.020610561594367027,0.05128255486488342,-0.1027776226401329
32,32,106,2895,627,303,694,365,659,333,67.65247679162269,54.66547961096557,147.0,103.95302245250431,84.0,0.1276116669178009,0.041905101388692856,0.052774809300899506,-0.03392716124653816,-0.02301555499434471,0.003060079412534833,0.24334979057312012,-0.0440891869366169,-0.05057694762945175,0.01020549051463604,-0.13034237921237946,0.008916109800338745,0.10713481903076172,0.14456254243850708,-0.14958128333091736,0.10683668404817581,0.04821018502116203,0.056648753583431244,0.023299939930438995,0.18752822279930115,-0.14651703834533691,-0.06363017112016678,0.13457857072353363,-0.02619786188006401,0.021386630833148956,0.05528799071907997,0.06017068773508072,0.041901640594005585,0.05829886719584465,0.06899284571409225,0.08673462271690369,0.19841426610946655,0.06837701797485352,-0.05482422560453415,-0.15747492015361786,0.09113737940788269,0.1296045482158661,-0.03130748122930527,0.12808652222156525,0.06328257918357849,0.10098043084144592,-0.09029966592788696,-0.03394200652837753,0.043182745575904846,-0.05704662948846817,-0.079860158264637,0.09950795024633408,-0.16095706820487976,0.08828798681497574,0.09481659531593323,-0.04412299022078514,0.0411846786737442,-0.07944205403327942,0.07288604229688644,-0.15552106499671936,-0.025114724412560463,-0.1405443549156189,0.050367001444101334,-0.08730465918779373,0.08725077658891678,-0.15362681448459625,-0.04610954225063324,0.01917344704270363,-0.08798161894083023,-0.03595557063817978,0.07700004428625107,0.07119802385568619,-0.11824363470077515,-0.012072628363966942,-0.015140299685299397,-0.058916039764881134,0.0779392272233963,-0.01786862127482891,-0.06658316403627396,-0.01401139423251152,-0.15567634999752045,-0.10536393523216248,0.10630223900079727,0.09556630253791809,-0.09930258244276047,0.06393225491046906,-0.011180980131030083,-0.018382038921117783,-0.061306506395339966,-0.1991114467382431,-0.07703869789838791,-0.006889205891638994,-0.07888341695070267,-0.004610955715179443,-0.04201551526784897,0.02151419036090374,-0.036858923733234406,0.02095983736217022,0.09655351936817169,-0.025401290506124496,-0.006459820084273815,0.10115382075309753,-0.075083427131176,-0.047199804335832596,0.0136933084577322,-0.030696701258420944,0.08959751576185226,0.10464489459991455,-0.010610341094434261,-0.10057990252971649,0.1569235473871231,0.04838243126869202,-0.08306251466274261,-0.026425831019878387,0.012729667127132416,0.1063065454363823,0.016250422224402428,0.04892105609178543,0.03827298432588577,0.03732195124030113,0.07628200203180313,-0.09381639957427979,0.006341029889881611,0.2040453553199768,0.10341490805149078,0.10177410393953323,-0.03731737658381462,0.07938463240861893,0.06657886505126953,0.1347004920244217,3.27737348015944e-06,-0.1061246395111084,0.08408160507678986
33,33,106,1774,576,393,632,441,604,417,54.619506390845594,42.08660109899536,136.0,100.45715896279594,83.0,0.053258076310157776,0.09037512540817261,-0.13194330036640167,-0.1165856197476387,0.02702059969305992,-0.0483049638569355,-0.08889926970005035,0.019598284736275673,0.05773913115262985,-0.0856170728802681,0.0002510696358513087,-0.06480854749679565,0.13148584961891174,0.09434979408979416,-0.04489924758672714,-0.03474590554833412,0.06480485945940018,-0.00890514999628067,0.12257510423660278,-0.004500660113990307,0.12675966322422028,-0.10216304659843445,-0.07024707645177841,0.021240830421447754,-0.025951383635401726,0.046130817383527756,-0.01683601550757885,0.023395441472530365,0.026769721880555153,-0.011384007520973682,0.010986082255840302,-0.02198752388358116,-0.18482853472232819,0.10513756424188614,0.005360532086342573,0.11374000459909439,-0.060322172939777374,0.24423593282699585,-0.07258709520101547,0.02023121528327465,-0.06713488698005676,-0.044575709849596024,-0.12972483038902283,-0.1675974577665329,0.007568858098238707,0.04631660878658295,0.0201925877481699,-0.05671410262584686,0.11029664427042007,0.044674310833215714,-0.07402694970369339,-0.07271000742912292,-0.1149030476808548,-0.14501121640205383,-0.13543373346328735,-0.012612896971404552,-0.0958879142999649,0.05274186283349991,-0.03987874090671539,-0.020488178357481956,-0.09269429743289948,-0.01749817654490471,-0.009638703428208828,0.08250603824853897,-0.028509343042969704,0.01958107016980648,0.008128109388053417,-0.13668182492256165,-0.02935270592570305,-0.07454844564199448,0.04348938539624214,-0.07491440325975418,0.04137949272990227,-0.08677753061056137,0.026574287563562393,0.060277294367551804,-0.011945968493819237,-0.12616531550884247,0.041013166308403015,0.16598518192768097,-0.014831271022558212,0.08389916270971298,-0.04067385196685791,-0.061707839369773865,-0.07064767181873322,0.10093636810779572,0.005678574554622173,0.06028003990650177,0.010081537999212742,0.21377086639404297,-0.07115977257490158,0.10983864963054657,0.10095112770795822,-0.013736939989030361,0.0124749056994915,-0.1100638136267662,0.03758644312620163,-0.0800403282046318,-0.05465097725391388,-0.04068225249648094,-0.22264081239700317,0.17906449735164642,0.0906677320599556,-0.1050344854593277,0.17647653818130493,-0.04507765918970108,-0.1092630922794342,0.08474237471818924,0.03989772871136665,-0.06547871232032776,0.047378383576869965,0.0840054526925087,-0.06516002118587494,-0.024446137249469757,0.10581149160861969,0.0018161446787416935,-0.043679285794496536,-0.2062479853630066,0.0035550922621041536,0.20564112067222595,0.13714654743671417,0.033460989594459534,0.009994007647037506,-0.038674939423799515,0.1560048907995224,-0.0006153969443403184,-0.12121566385030746,0.013438981026411057
34,34,106,1782,607,461,660,504,633,482,53.07338178731235,43.04208547422804,137.0,101.89225589225589,84.0,0.01994236744940281,0.20615650713443756,0.13101767003536224,-0.08570889383554459,0.2114671766757965,-0.09308548271656036,0.023740971460938454,-0.12713730335235596,0.03690137341618538,-0.095502570271492,0.06300069391727448,0.14075210690498352,-0.01921837031841278,-0.012565907090902328,-0.2203390747308731,0.09386084973812103,-0.01975136809051037,-0.06733983755111694,-0.018762189894914627,-0.011015004478394985,0.09564539790153503,-0.0007648055325262249,0.04878883436322212,-0.05829830840229988,0.06941046565771103,0.06298574060201645,0.0283367782831192,-0.0181941669434309,-0.010677959769964218,0.035483311861753464,0.03342695161700249,0.02130167745053768,-0.040181636810302734,-0.030539263039827347,0.02034592814743519,0.18325315415859222,-0.06502079218626022,0.11749224364757538,0.17157043516635895,-0.10777215659618378,-0.047542642802000046,-0.04270640015602112,-0.01640765555202961,-0.11408717185258865,-0.11077343672513962,0.10003675520420074,0.06322430819272995,0.07207649201154709,-0.0956345796585083,0.14091278612613678,-0.11092813313007355,-0.12055948376655579,-0.08523157238960266,-0.0049013858661055565,0.00668750423938036,0.022366244345903397,0.011338808573782444,-0.0015097095165401697,-0.07691926509141922,0.01513755600899458,-0.055313147604465485,-0.09800867736339569,0.15435047447681427,0.12631061673164368,0.00218454422429204,-0.03844534978270531,0.04862678423523903,0.035044290125370026,0.03559087961912155,-0.12780065834522247,0.019601669162511826,0.009735275991261005,0.015088736079633236,-0.18525037169456482,0.13295209407806396,0.10691671818494797,0.19314803183078766,0.024113964289426804,-0.009756563231348991,0.10440517961978912,0.005644748453050852,0.06076693534851074,-0.0354829765856266,-0.16880469024181366,0.06262052059173584,-0.10744203627109528,0.07396318763494492,0.05429799482226372,-0.08103256672620773,0.0663553848862648,0.014382963068783283,0.10252350568771362,0.07228641957044601,-0.10887273401021957,0.026563065126538277,-0.20424030721187592,-0.16878852248191833,-0.08512682467699051,0.0414605513215065,-0.05596970394253731,-0.029392454773187637,0.024971868842840195,-0.08888281881809235,0.06467754393815994,-0.09926798194646835,0.06649348139762878,0.000818357162643224,0.04139978811144829,0.014914032071828842,-0.021265191957354546,0.03378307446837425,-0.016111552715301514,-0.10247451066970825,0.15006987750530243,0.016100114211440086,-0.08323661983013153,-0.019581271335482597,-0.039800889790058136,0.13780853152275085,0.17289452254772186,0.02975703962147236,0.11114944517612457,-0.0563729889690876,-0.03535541892051697,0.02631484344601631,-0.059548214077949524,0.024408729746937752,-0.10126399993896484
35,35,106,2215,237,289,296,338,266,313,58.16206724560447,48.678086961051335,127.0,97.67088036117381,84.0,0.13011983036994934,0.04777506738901138,-0.01029886957257986,-0.052498959004879,0.05916629731655121,-0.08333873003721237,0.06317180395126343,-0.044976603239774704,-0.044208161532878876,-0.13971580564975739,-0.014611995778977871,0.05871550738811493,0.04672934487462044,0.09719245880842209,-0.1588146835565567,0.11942404508590698,0.12163121998310089,0.03746664896607399,-0.0025658647064119577,-0.030083147808909416,0.03797946125268936,-0.052120812237262726,0.009269436821341515,-0.13248024880886078,0.10614033043384552,-0.007006214465945959,-0.06168339401483536,0.02339962124824524,0.07095424085855484,-0.18050281703472137,0.12984658777713776,0.14580054581165314,-0.01740846037864685,-0.07004357129335403,-0.006727400701493025,0.10585986077785492,-0.0450221486389637,0.14444339275360107,-0.09606651216745377,0.05998307839035988,-0.08717593550682068,-0.1380131095647812,-0.07204052805900574,-0.15725590288639069,-0.08113431185483932,-0.04141351953148842,0.04279810190200806,0.06737126410007477,0.045499950647354126,0.18263773620128632,-0.04073774069547653,0.027057062834501266,-0.11797693371772766,-0.0588134303689003,-0.09336059540510178,-0.03673965856432915,-0.12683488428592682,0.1647878885269165,0.030964115634560585,-0.011209516786038876,-0.15149904787540436,-0.12170354276895523,0.06835691630840302,0.0847836285829544,0.0229467935860157,-0.03830626979470253,-0.027448998764157295,-0.03189538046717644,0.05481944978237152,-0.15319465100765228,-0.020043596625328064,-0.0021126733627170324,0.028477970510721207,-0.10669107735157013,0.05112319812178612,0.03052445873618126,0.022012419998645782,-0.1157086044549942,-0.08234646916389465,0.24346984922885895,0.021311068907380104,0.06961020827293396,-0.06986791640520096,-0.10725867003202438,-0.07882009446620941,-0.09962131828069687,-0.024138640612363815,0.05119884014129639,0.07123810797929764,0.01031647901982069,0.008016805164515972,0.011985433287918568,0.08984221518039703,0.0020523150451481342,-0.04158267378807068,-0.15623372793197632,0.030435871332883835,-0.0063200644217431545,-0.046319786459207535,-0.06702537089586258,-0.05281750485301018,-0.027725515887141228,-0.07157526910305023,0.17776834964752197,0.062268033623695374,0.1308174580335617,0.04976087436079979,0.12536662817001343,0.021563520655035973,-0.20740897953510284,0.1010877788066864,-0.0365009643137455,-0.027739502489566803,0.03832448646426201,0.01835937798023224,-0.07099493592977524,-0.036945223808288574,-0.0592668317258358,0.06527411937713623,0.26976269483566284,-0.03915506973862648,-0.05248637497425079,0.04122354835271835,-0.07141576707363129,-0.11684954166412354,-0.08956098556518555,0.015410450287163258,0.026555700227618217
36,36,106,1797,183,302,227,357,206,329,54.10073099226197,42.474816107960514,133.0,99.30940456316083,83.0,-0.01691477932035923,0.09357675164937973,-0.131813645362854,0.014633561484515667,-0.14776520431041718,0.056879956275224686,-0.054102424532175064,-0.08044545352458954,-0.023054717108607292,-0.12089897692203522,0.001881562639027834,0.004395864438265562,-0.0251255314797163,0.11503973603248596,-0.13397662341594696,0.08117029070854187,0.11511968076229095,-0.16694557666778564,-0.019439103081822395,-0.01046429481357336,-0.059711311012506485,0.19519485533237457,-0.04592587426304817,-0.2698836326599121,0.08932569622993469,-0.1130225658416748,-0.09488086402416229,-0.002434214809909463,-0.1009383574128151,0.007249827031046152,-0.032749243080616,0.042171675711870193,0.044131480157375336,-0.13603569567203522,-0.014621243812143803,-0.07414335012435913,0.011820548214018345,0.16513366997241974,0.04791446775197983,0.04984740912914276,-0.0446864515542984,-0.13480155169963837,-0.07834997028112411,0.03915220499038696,0.025799186900258064,0.09374240785837173,0.032320644706487656,0.03864938020706177,0.06070609390735626,0.0831402912735939,0.04840955138206482,0.03267788514494896,-0.1345255970954895,-0.05642752721905708,-0.05526471138000488,0.024655301123857498,-0.10463825613260269,0.18941736221313477,0.0894698053598404,0.012769775465130806,-0.15534678101539612,-0.18833976984024048,0.007776741404086351,-0.03716278076171875,0.1167229488492012,-0.02572774700820446,-0.04609056934714317,-0.05918296426534653,-0.012605945579707623,-0.002110069151967764,-0.058806996792554855,-0.05686507001519203,0.0931108146905899,0.005915062036365271,-0.022428331896662712,0.048167526721954346,0.0661766305565834,0.09371954947710037,-0.06178348511457443,0.14971666038036346,-0.12883402407169342,0.07137933373451233,-0.03473146632313728,-0.08175714313983917,-0.016580361872911453,-0.015275176614522934,-0.0456649512052536,0.010379750281572342,-0.07342529296875,0.06778887659311295,-0.15910151600837708,0.03251701965928078,0.13096484541893005,-0.005332969129085541,-0.023149127140641212,0.03340401500463486,-0.11564729362726212,0.13128173351287842,-0.07047779858112335,0.016387851908802986,0.054273225367069244,0.0327046737074852,0.0396779403090477,0.1479482352733612,0.028829922899603844,0.028889408335089684,0.062313150614500046,-0.11161702126264572,-0.08759529143571854,0.0719352439045906,-0.06418483704328537,-0.037707652896642685,0.04555546119809151,0.03604070842266083,-0.15883028507232666,-0.060298752039670944,-0.0802294909954071,-0.037803638726472855,-0.04539337754249573,0.07210996747016907,-0.010085546411573887,0.021347466856241226,0.23576800525188446,-0.026795068755745888,-0.1330602467060089,-0.025722719728946686,0.06885727494955063,-0.19710539281368256
38,38,106,852,598,0,659,22,627,8,57.974496310872816,21.450454226939147,114.0,94.95892018779342,84.0,-0.016523437574505806,-0.04218713566660881,-0.08118852227926254,-0.024408238008618355,-0.05472574755549431,-0.03306547924876213,-0.0543631911277771,0.055359549820423126,0.029209723696112633,0.0032639792189002037,-0.00014580755669157952,-0.006608699448406696,0.1013011634349823,0.11456117033958435,0.021010924130678177,-0.0044033341109752655,-0.02092747390270233,0.0774131640791893,0.05133303999900818,0.08264347165822983,-0.11197981983423233,-0.14057350158691406,0.07702804356813431,0.1337413787841797,-0.07326715439558029,0.08164217323064804,0.07617688924074173,0.11711055040359497,-0.050898194313049316,0.12848670780658722,0.1045234426856041,-0.14781326055526733,0.09800274670124054,0.09547030180692673,-0.055916622281074524,0.031541839241981506,0.10969843715429306,0.14093095064163208,0.13635672628879547,0.07154518365859985,0.11241373419761658,-0.09917400032281876,0.12593139708042145,-0.06856028735637665,0.20225098729133606,0.043467406183481216,-0.13048352301120758,-0.09597185254096985,-0.08465961366891861,0.11116358637809753,0.03127358853816986,-0.03543281555175781,-0.12069576978683472,0.1137571781873703,0.12664908170700073,-0.0026629730127751827,-0.06409948319196701,0.007029134314507246,-0.08648731559515,0.07543785870075226,-0.055944617837667465,0.03368676081299782,-0.0548846498131752,0.04369402304291725,-0.14399453997612,0.030408235266804695,0.06630891561508179,0.10259316861629486,0.03214806318283081,-0.17784065008163452,0.005935702472925186,0.05865272879600525,0.04928230866789818,0.12184838950634003,0.035326991230249405,-0.05017011985182762,0.03483854979276657,0.12551772594451904,0.16680707037448883,-0.012718258425593376,-0.04795381799340248,0.01873919554054737,0.030793100595474243,0.05574626475572586,0.0928361564874649,0.007718356791883707,0.07617762684822083,0.02438809722661972,-0.04870700091123581,-0.08919259905815125,0.015375434421002865,0.0036314462777227163,-0.0028687112499028444,0.017782649025321007,0.11303996294736862,0.055784668773412704,-0.057665519416332245,-0.11815518885850906,-0.13296160101890564,0.09417015314102173,-0.044118549674749374,0.1374792754650116,-0.011973941698670387,0.08934750407934189,-0.10572942346334457,0.14466379582881927,0.1965215802192688,-0.026053983718156815,-0.21245068311691284,0.06239878013730049,-0.02840210683643818,0.006358069367706776,-0.02369842492043972,0.04295627772808075,0.07352473586797714,0.10387600213289261,-0.15861928462982178,-0.17730876803398132,0.008624812588095665,0.04327978193759918,0.0707441121339798,-0.08595678955316544,0.02715517394244671,-0.12090229988098145,0.169494166970253,-0.04880475625395775,0.0253102146089077,-0.009697784669697285
39,39,106,1425,278,233,322,275,299,254,45.260373381262475,40.25333033872533,132.0,99.75508771929825,86.0,-0.1673775017261505,0.041521765291690826,-0.08335211127996445,-0.03262518346309662,0.03932800143957138,-0.01702069491147995,-0.18465737998485565,0.009402984753251076,-0.037269968539476395,-0.10419899225234985,-0.05803655460476875,-0.009891887195408344,-0.006732134614139795,-0.09109756350517273,-0.09522660821676254,0.06753260642290115,0.04689537733793259,-0.019670026376843452,-0.10605791956186295,-0.11880456656217575,0.09572199732065201,0.06542642414569855,-0.00883025024086237,-0.158769428730011,-0.006586206611245871,0.0709335058927536,-0.20500288903713226,0.01229818258434534,-0.017148302868008614,0.02232375368475914,0.01401199959218502,-0.09603070467710495,-0.07898455113172531,0.10024094581604004,0.043328817933797836,-0.14436832070350647,0.07234388589859009,0.01496102474629879,0.07089415192604065,0.03577376902103424,-0.06615663319826126,0.004336134064942598,-0.01401120238006115,0.10325106978416443,0.15619003772735596,0.10976674407720566,-0.037685055285692215,0.05383159592747688,-0.07443901896476746,-0.022206801921129227,-0.0183472391217947,-0.0016768408240750432,-0.13593077659606934,-0.05620119720697403,0.03670354187488556,-0.031654588878154755,0.05750526860356331,-0.08020517975091934,-0.03790118172764778,0.03070337325334549,-0.061243936419487,-0.06826954334974289,0.0726085752248764,0.02096637524664402,0.03437598794698715,-0.04364495351910591,0.023822784423828125,0.0330229327082634,-0.04559125378727913,-0.08403467386960983,-0.06785851716995239,0.14101697504520416,-4.167915540165268e-05,-0.07073015719652176,0.06340453028678894,0.04867296665906906,0.11089208722114563,0.09177994728088379,-0.04532812163233757,0.004598343279212713,-0.037643201649188995,0.12449603527784348,-0.05728071555495262,0.23752501606941223,0.06525108963251114,-0.006331056356430054,-0.09450321644544601,-0.14476585388183594,-0.023072021082043648,-0.019884122535586357,-0.05389434099197388,0.15919777750968933,-0.04984147474169731,-0.12793396413326263,0.05872347950935364,0.25011229515075684,-0.11560862511396408,0.1694490909576416,-0.024556772783398628,0.12257574498653412,0.1553354263305664,0.06576168537139893,-0.10189671069383621,0.06521140784025192,-0.005393439903855324,0.05689063295722008,0.07563570141792297,0.08358501642942429,-0.05424422398209572,0.20826497673988342,-0.03850020840764046,0.03884678706526756,0.024523049592971802,0.0908178761601448,-0.12727031111717224,0.03525559604167938,-0.08311948925256729,0.09782068431377411,-0.042520806193351746,0.01213169377297163,-0.045752737671136856,0.0969242975115776,0.15703003108501434,0.14311133325099945,0.018980348482728004,-0.06530733406543732,-0.028581151738762856,-0.17535226047039032
40,40,106,1686,204,234,252,286,227,260,59.42837267651023,36.318284179271195,122.0,97.33333333333333,85.0,0.033371396362781525,0.06596793979406357,-0.005198820028454065,-0.07372351735830307,-0.289762943983078,0.05443563684821129,-0.07669645547866821,0.21889817714691162,-0.11852886527776718,-0.18336506187915802,-0.03390195593237877,0.032261922955513,0.13270357251167297,0.11776135116815567,-0.08518537133932114,-0.0256109070032835,0.07553137838840485,-0.0767897292971611,0.019695615395903587,0.10871206969022751,-0.09595833718776703,-0.06271514296531677,-0.1543586254119873,-0.07245035469532013,-0.031772810965776443,0.06507205963134766,-0.061849597841501236,0.01690818928182125,-0.046293955296278,-0.021406574174761772,0.1540418565273285,0.05235053226351738,0.0853743851184845,-0.024707922711968422,0.03062623180449009,-0.08707336336374283,0.19858723878860474,0.020583676174283028,-0.10108909755945206,0.16157469153404236,0.045529916882514954,-0.012477372772991657,-0.036451224237680435,0.03471217304468155,0.037052422761917114,-0.11315808445215225,-0.05068264901638031,0.016798032447695732,-0.004426433239132166,0.06940016895532608,0.008899684995412827,0.038739681243896484,-0.08012382686138153,0.13728941977024078,-0.06553082168102264,-0.04389074444770813,-0.028548700734972954,0.15549451112747192,0.05096028000116348,0.049543287605047226,-0.21573227643966675,-0.018238162621855736,-0.03929800167679787,0.07269994169473648,-0.05386490747332573,-0.04038110375404358,0.0075864288955926895,-0.010833632200956345,-0.12034489214420319,0.05266100540757179,-0.006812902633100748,0.25356942415237427,-0.021678341552615166,0.09275002032518387,-0.07738425582647324,-0.07864619046449661,-0.038285549730062485,-0.09542392194271088,0.07039902359247208,0.138451486825943,-0.03535374626517296,0.03218104690313339,-0.015811361372470856,0.015228798612952232,-0.05287662521004677,0.04700666293501854,-0.07291676849126816,0.038863301277160645,-0.11701959371566772,-0.16273881494998932,0.01868126541376114,-0.11447372287511826,-0.026674320921301842,-0.004759889096021652,0.02113635651767254,-0.06886415183544159,0.10598757863044739,-0.02069968357682228,-0.15126384794712067,-0.019767889752984047,-0.006708736997097731,0.01827538013458252,-0.0010715787066146731,-0.08378112316131592,-0.016001282259821892,0.10028145462274551,0.1669703871011734,-0.029823223128914833,-0.05486277863383293,-0.10348215699195862,-0.10558104515075684,0.008886802941560745,-0.11816684901714325,0.142569899559021,-0.008885196410119534,-0.12194406986236572,-0.025904225185513496,-0.10283353179693222,-0.08037728071212769,0.08965831249952316,-0.07670065015554428,0.0488881953060627,-0.031485460698604584,0.08381553739309311,-0.065241239964962,0.017414191737771034,-0.0007763997418805957,0.0008541785064153373
41,41,106,1994,682,180,727,245,702,214,63.57610863542676,40.62237233629539,157.0,101.14643931795386,84.0,-0.04218820482492447,0.05113945156335831,-0.018215209245681763,-0.04098490625619888,-0.1314067244529724,0.102623850107193,-0.005545369349420071,0.07541864365339279,-0.018144365400075912,-0.21831680834293365,-0.0981399342417717,-0.08650058507919312,0.1360446661710739,0.08508281409740448,-0.032904766499996185,-0.0726284310221672,-0.04923497512936592,-0.18046249449253082,0.1850111335515976,0.058081407099962234,-0.013506989926099777,0.12352459132671356,0.021637585014104843,0.11871904879808426,0.014217911288142204,0.1134723350405693,-0.1071503758430481,0.009015009738504887,0.07520996779203415,0.057647813111543655,0.06651418656110764,-0.032983630895614624,0.1352560669183731,0.059726785868406296,0.048078157007694244,0.05527324974536896,0.09654998779296875,0.03386397659778595,0.003080490045249462,0.15520067512989044,-0.1839538812637329,-0.061472538858652115,-0.0032589822076261044,0.06833778321743011,-0.08305829763412476,0.0990152359008789,-0.06282494962215424,-0.036917656660079956,0.08104879409074783,0.013924621976912022,0.0513213649392128,-0.005141790956258774,-0.17728014290332794,0.010097124613821507,0.03259802609682083,0.086358442902565,0.04870373010635376,0.1791895627975464,-0.1091587096452713,0.06827668845653534,-0.09208349138498306,-0.06576637178659439,-0.09082336723804474,-0.024737970903515816,0.01845986396074295,0.05651028826832771,-0.05155312642455101,-0.019406026229262352,-0.02833603136241436,-0.09870104491710663,-0.14595957100391388,0.0047863018698990345,0.03298167139291763,-0.0036243482027202845,-0.130285382270813,-0.026477115228772163,-0.11264937371015549,-0.11425475031137466,0.10373910516500473,0.02379000186920166,-0.17481382191181183,-0.02766321413218975,0.09312526881694794,-0.13839808106422424,-0.08065293729305267,0.1485428363084793,0.04286258667707443,-0.07398229837417603,-0.11759089678525925,0.023877911269664764,-0.04628324881196022,0.00246381014585495,0.03262558579444885,0.04247099161148071,0.1034274771809578,-0.007685527671128511,0.12621983885765076,-0.07946258783340454,-0.15668214857578278,-0.029110630974173546,-0.016096331179142,0.09358889609575272,0.09150219708681107,-0.06290195137262344,0.1905147284269333,-0.09873588383197784,-0.10687153786420822,-0.09893889725208282,0.008219407871365547,-0.014317541383206844,-0.08707278221845627,0.03541998565196991,0.02127346582710743,-0.05072333291172981,0.043130338191986084,0.09578212350606918,0.14302434027194977,-0.010485740378499031,-0.016026640310883522,-0.04996059834957123,0.07118264585733414,-0.2284008264541626,0.054981544613838196,-0.08940496295690536,0.032826732844114304,-0.0034962326753884554,-0.020387236028909683,-0.029242567718029022
