id,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
11,11,56,2109,602,311,654,363,627,336,52.84002538636426,51.311748887465,258.0,116.63015647226173,83.0,-0.04355357959866524,0.010783699341118336,-0.146137073636055,-0.13204945623874664,-0.10838524252176285,0.04420143738389015,0.07300982624292374,0.013570031151175499,0.04273665323853493,-0.11194738000631332,-0.019609779119491577,0.08765541762113571,0.1198166161775589,0.0034621197264641523,-0.061667583882808685,0.02572396956384182,-0.08112179487943649,0.07595556229352951,0.07289271056652069,0.16004839539527893,-0.18107499182224274,-0.023405618965625763,0.003045653458684683,0.03610746189951897,-0.05518074333667755,0.11718333512544632,0.004225572571158409,0.07588545978069305,0.024848515167832375,0.10867279022932053,-0.12737295031547546,0.14208488166332245,-0.09885133802890778,0.07762404531240463,0.062280088663101196,0.08178999274969101,-0.043497927486896515,0.06872237473726273,0.09868715703487396,-0.03838450834155083,-0.08221473544836044,-0.050146520137786865,-0.027644246816635132,-0.16484719514846802,-0.02225762978196144,0.07627660781145096,-0.022023877128958702,0.03309950605034828,-0.12203709036111832,0.1210174560546875,-0.003765043569728732,0.00985585805028677,-0.22860068082809448,-0.010094549506902695,0.020290378481149673,-0.18359097838401794,-0.003704553237184882,0.034736234694719315,-0.003596689784899354,0.004174035973846912,-0.06524673104286194,0.018620837479829788,0.0012016132241114974,0.1476649045944214,-0.0419025644659996,-0.08746074140071869,-0.022611260414123535,-0.05628037825226784,-0.18819975852966309,-0.07706563174724579,-0.05502408742904663,0.15709926187992096,0.04396126791834831,-0.17844288051128387,0.009285112842917442,-0.05258040875196457,0.0431317463517189,-0.00615090923383832,0.013697993941605091,-0.053407881408929825,0.18894928693771362,-0.000138859759317711,-0.12310660630464554,0.027092525735497475,0.06585580110549927,0.017640287056565285,0.039744265377521515,-0.0048286463133990765,-0.035820748656988144,0.2392643839120865,-0.05666777119040489,0.0496087372303009,0.09127679467201233,-0.046901654452085495,-0.06752201169729233,-0.07120692729949951,0.13209041953086853,-0.1302998960018158,-0.004715197253972292,-0.11258262395858765,-0.10492924600839615,0.138348788022995,0.11141713708639145,0.11707954108715057,0.053528014570474625,0.1638980209827423,0.017356710508465767,-0.00919429026544094,0.019237816333770752,-0.05860312283039093,0.07054030895233154,0.11136029660701752,0.07269039750099182,-0.0552564412355423,-0.004599377978593111,-0.05082275718450546,-0.051501017063856125,3.697615466080606e-05,-0.009058469906449318,0.03134588524699211,0.12046840786933899,-0.0977972149848938,0.07577010989189148,-0.05626656115055084,0.19781790673732758,-0.05418866127729416,-0.027267297729849815,-0.07243555784225464
12,12,56,1529,570,389,616,438,593,413,52.49365186296671,37.45774172060365,174.0,110.98430346631785,86.0,-0.014261104166507721,-0.10986755788326263,0.005171068944036961,0.06401871889829636,0.04784713685512543,-0.07278326153755188,-0.10052675008773804,-0.14127926528453827,-0.024267742410302162,0.02568150870501995,0.010465073399245739,-0.12672077119350433,0.07127086073160172,-0.006103016436100006,0.03444807603955269,-0.1196046993136406,-0.08334793150424957,0.030943764373660088,0.12221501022577286,-0.10095185786485672,0.0508691631257534,0.01643613912165165,0.10505805164575577,0.10637754946947098,0.02803918533027172,-0.19569283723831177,-0.10412271320819855,-0.021113652735948563,-0.14706666767597198,0.008708941750228405,-0.06836984306573868,0.0008798926137387753,-0.07075437158346176,0.028465215116739273,-0.05191805213689804,-0.04543358460068703,-0.06594700366258621,0.027250373736023903,0.009095743298530579,0.020165175199508667,-0.021007802337408066,-0.016230562701821327,-0.06040077656507492,0.005671288818120956,0.060449037700891495,-0.06698004901409149,-0.11616288125514984,0.025606254115700722,-0.008462483994662762,0.2402733862400055,-0.03637746348977089,-0.10083819925785065,-0.10998019576072693,0.042247626930475235,-0.14865218102931976,-0.13069698214530945,0.04815361648797989,0.10376620292663574,0.06356716901063919,-0.1578245759010315,-0.022857198491692543,-0.093931645154953,-0.04221828281879425,-0.0034665404818952084,-0.12918497622013092,-0.07157886773347855,-0.14982397854328156,0.002016122220084071,-0.060077399015426636,-0.04749809950590134,0.10612737387418747,0.10864517837762833,0.14198549091815948,0.09781063348054886,-0.10090913623571396,0.1484454870223999,0.1325577199459076,-0.0624636635184288,-0.1442284882068634,-0.02412734553217888,0.017696624621748924,0.054339777678251266,-0.010392552241683006,0.026890648528933525,-0.045852042734622955,-0.14953814446926117,0.1218176856637001,-0.17538578808307648,0.04429517313838005,-0.08517387509346008,-0.07654223591089249,0.16856905817985535,-0.042984362691640854,-0.2149624526500702,0.02171088568866253,0.007065958343446255,0.04836515709757805,0.05249785631895065,0.015897434204816818,-0.02808552235364914,0.10625626146793365,0.06176639348268509,0.1532682478427887,0.08490492403507233,-0.00431878212839365,0.04464501142501831,0.16005171835422516,-0.05877287685871124,-0.06594177335500717,0.04674142226576805,-0.07284966856241226,-0.03810705617070198,0.03500823676586151,0.056180234998464584,0.0431855171918869,-0.10504583269357681,-0.0044861845672130585,0.010549435392022133,0.05348469689488411,0.02256712317466736,-0.04254751652479172,-0.06873335689306259,0.1137571856379509,0.18468442559242249,-0.07417164742946625,-0.0741848573088646,0.15535320341587067,-0.06721733510494232
13,13,56,1898,235,256,287,306,260,281,58.65623382487513,41.75194307181441,135.0,97.82244467860906,84.0,0.04030471667647362,0.026789935305714607,-0.18506118655204773,-0.08678790926933289,0.05113813653588295,-0.014080045744776726,0.19386734068393707,-0.09275148808956146,0.06839003413915634,-0.1317734271287918,-0.14592701196670532,-0.12480495125055313,0.171455979347229,0.1006460040807724,-0.02167695388197899,-0.0133090540766716,-0.019505837932229042,-0.08647226542234421,0.16038845479488373,-0.06169480085372925,-0.1177915558218956,0.02373129315674305,0.09065528213977814,-0.020329350605607033,0.008872035890817642,-0.05486953631043434,-0.04855605214834213,0.09234146773815155,0.018710164353251457,-0.050200168043375015,-0.12133007496595383,-0.052827272564172745,0.14698395133018494,-0.08994536101818085,-0.023045940324664116,-0.0026668081991374493,-0.029295671731233597,0.1052880734205246,0.0013108326820656657,0.09836938232183456,-0.05165472626686096,-0.21227127313613892,0.009407388977706432,0.018426479771733284,-0.04668088257312775,0.04222720488905907,-0.01849318854510784,-0.09747421741485596,0.1324106603860855,0.12564094364643097,0.06886318325996399,0.041807763278484344,-0.16212980449199677,0.11209692806005478,-0.025531768798828125,-0.036258649080991745,-0.05231374502182007,0.13305754959583282,0.08900545537471771,-0.020611444488167763,-0.09748857468366623,-0.11688479036092758,-0.00284208613447845,-0.12619484961032867,0.04213796928524971,0.09982779622077942,0.04862106963992119,-0.014793219976127148,-0.04242890700697899,-0.07587779313325882,-0.10178402811288834,-0.061462800949811935,0.018527548760175705,-0.04718291386961937,0.04710203409194946,-0.0029027059208601713,-0.014977741986513138,0.05857940390706062,-0.049297500401735306,0.0418609082698822,-0.06961248815059662,-0.04672126844525337,-0.0007636641385033727,-0.22490419447422028,-0.028212951496243477,-0.07127773761749268,0.02853105589747429,-0.08500775694847107,0.028360653668642044,-0.030197538435459137,-0.07560840249061584,0.1291717141866684,0.19297973811626434,0.013912815600633621,0.023230258375406265,-0.041203536093235016,0.029579931870102882,0.05169099569320679,-0.1446962207555771,-0.005551595706492662,0.08092554658651352,0.18131721019744873,0.12076685577630997,0.13640260696411133,0.12348538637161255,0.004603645298629999,0.10569354891777039,-0.06059398874640465,-0.014804200269281864,-0.05996568128466606,0.053110308945178986,0.05376974493265152,0.11923134326934814,-0.025008227676153183,-0.034775510430336,0.09520427137613297,-0.08677351474761963,-0.10160765796899796,-0.007421471178531647,0.05513321980834007,0.059016089886426926,-0.18692529201507568,0.17940780520439148,-0.10005611181259155,-0.015409428626298904,-0.017031658440828323,-0.016796112060546875,-0.04909230023622513
14,14,56,1554,218,319,259,370,239,345,49.56738291950174,40.06979808149854,155.0,104.25933075933077,84.0,0.018393924459815025,0.04774317517876625,0.015606635250151157,-0.02365928143262863,-0.027519183233380318,-0.04387977346777916,-0.2074912041425705,-0.11049936711788177,-0.07695739716291428,-0.040077269077301025,0.03305043652653694,-0.11180337518453598,0.05919147655367851,-0.07971599698066711,0.09884063154459,0.07661522924900055,0.060368653386831284,0.05352163687348366,0.04265381768345833,-0.09989652782678604,0.1192057803273201,0.005781099200248718,-0.01196380890905857,-0.05200875177979469,0.08832702040672302,0.12299762666225433,-0.15778455138206482,-0.039065662771463394,-0.0013207055162638426,0.0757203921675682,0.007762542460113764,-0.04278332367539406,-0.18191911280155182,0.14197252690792084,0.008061660453677177,-0.13849452137947083,0.10635378211736679,-0.003995576407760382,0.04047277569770813,0.09285124391317368,-0.08362229913473129,0.08626558631658554,-0.09824052453041077,0.06805282831192017,0.06552757322788239,-0.09036681801080704,-0.1214982345700264,0.04672278091311455,-0.04843636602163315,0.08065816760063171,-0.12779080867767334,0.08032450079917908,-0.06252580136060715,-0.10661280900239944,-0.12328542023897171,0.0035256852861493826,0.05694224312901497,0.04346533492207527,0.08083836734294891,0.03917044773697853,-0.03719807043671608,-0.05589369684457779,-0.003026633756235242,0.04498115926980972,-0.10957715660333633,-0.07979240268468857,-0.1829976737499237,-0.013056561350822449,-0.041453294456005096,0.0341956727206707,0.06365107744932175,0.11912133544683456,0.098265141248703,0.012275133281946182,-0.18001103401184082,0.007929855026304722,0.13387538492679596,-0.010014803148806095,-0.053965531289577484,0.03449125215411186,-0.008195665664970875,0.09019613265991211,-0.0779443234205246,0.22190934419631958,-0.05660858005285263,0.05634227395057678,-0.18095389008522034,-0.22963431477546692,-0.06170375645160675,0.019282203167676926,-0.018171556293964386,0.02152605541050434,-0.19757996499538422,-0.14355134963989258,0.08889009803533554,0.0800577849149704,-0.01630396954715252,-0.04888228699564934,-0.06352882832288742,0.020897338166832924,-0.015234682708978653,-0.10431347787380219,-0.009607368148863316,0.05275154486298561,-0.05780912563204765,0.0763138011097908,0.1227240189909935,0.010109774768352509,-0.05780613049864769,0.2049335390329361,-0.1156255230307579,0.11311047524213791,-0.006511652376502752,-0.11130927503108978,0.01886799745261669,0.04476242512464523,0.034532930701971054,-0.08207154273986816,-0.006318413186818361,-0.057477984577417374,-0.11268787831068039,0.0005737966857850552,0.08762671798467636,0.1178685873746872,0.10963714122772217,-0.02429036982357502,0.05430331081151962,-0.02939089573919773
15,15,56,1437,688,230,740,268,715,249,52.89158868668259,35.07998046858236,129.0,98.33542101600557,85.0,0.07076652348041534,0.16971367597579956,-0.05281710997223854,-0.0900425836443901,0.006497768685221672,-0.012941401451826096,0.12853191792964935,-0.02932947315275669,0.06645981222391129,-0.18702587485313416,-0.16392137110233307,0.06904342770576477,0.10138687491416931,-0.10020817071199417,-0.10459525138139725,0.0024320504162460566,0.0746292918920517,-0.013515065424144268,0.13579055666923523,-0.01862393133342266,-0.06732415407896042,0.04066983982920647,0.04721304774284363,-0.020701028406620026,-0.07094883173704147,-0.030059291049838066,-0.006567463278770447,-0.035469088703393936,-0.005091153085231781,-0.037737518548965454,0.10183323174715042,0.009939299896359444,-0.021196044981479645,-0.10331214219331741,-0.04154101759195328,0.049882739782333374,0.127604141831398,0.10335575044155121,0.20791243016719818,-0.034955430775880814,-0.09521890431642532,-0.03723447397351265,0.05628643557429314,0.10217636078596115,0.1247130036354065,0.12974396347999573,-0.10867142677307129,0.023397454991936684,-0.0969853475689888,0.10870815068483353,0.03374287113547325,-0.004403026774525642,-0.15531383454799652,0.08901023864746094,-0.029672743752598763,0.011304518207907677,-0.1311023235321045,0.045503485947847366,-0.1639879196882248,0.05205392837524414,-0.12298997491598129,-0.1340334713459015,0.057489119470119476,0.10659313946962357,0.009038067422807217,0.018835918977856636,0.03396525979042053,0.06425263732671738,-0.023708892986178398,-0.1530645340681076,0.007463691756129265,0.09612717479467392,-0.044685956090688705,-0.13666978478431702,0.1656792014837265,-0.04227171093225479,0.019393909722566605,0.06778817623853683,0.18242475390434265,0.24884524941444397,0.07926463335752487,-0.0765955001115799,-0.05269274115562439,-0.13400474190711975,0.05318441241979599,0.14590823650360107,0.04508712515234947,0.06837053596973419,-0.12631124258041382,0.0738782063126564,0.0739358589053154,0.03187127411365509,0.02316736802458763,0.04187098518013954,0.03192650154232979,-0.1297929733991623,0.026036713272333145,-0.13594825565814972,-0.046102192252874374,0.1286320686340332,-0.07843396067619324,0.08145640790462494,-0.08007892966270447,-0.07345066219568253,0.10139601677656174,0.01538024004548788,0.0953613668680191,-0.03938313201069832,-0.00997414905577898,0.07487333565950394,-0.003532849485054612,0.06278049945831299,-0.055264465510845184,0.0034454273991286755,-0.05147385969758034,0.014437869191169739,0.0025332921650260687,-0.1312611997127533,-0.0104673458263278,0.13179515302181244,0.043504226952791214,0.10777021944522858,0.03339959681034088,-0.10076326876878738,0.10423323512077332,-0.02468325011432171,-0.05610230937600136,0.03342648595571518
16,16,56,1979,630,233,675,292,654,263,59.20645743354627,43.179021392722134,111.0,95.81303688731683,83.0,0.04649069160223007,0.08251889795064926,-0.11030754446983337,0.017480947077274323,-0.11137270927429199,-0.07843610644340515,0.02096017263829708,0.08819053322076797,-0.0633075013756752,-0.16020074486732483,-0.0852198451757431,-0.12048600614070892,0.061124030500650406,0.013085262849926949,0.020600616931915283,0.043774254620075226,0.09290217608213425,-0.022628096863627434,-0.055403437465429306,-0.12973105907440186,-0.1447685807943344,0.025825604796409607,-0.1596192568540573,-0.14442181587219238,0.061571456491947174,0.09725752472877502,-0.14952902495861053,-0.021465029567480087,0.10511241108179092,-0.0877174511551857,-0.0016186080174520612,0.08915238827466965,0.0843861922621727,-0.06762446463108063,0.00532751576974988,-0.04876211658120155,0.09778735041618347,-0.05381439998745918,-0.1231895163655281,0.15432380139827728,-0.1646978110074997,-0.09373391419649124,0.001213032053783536,0.012486008927226067,0.01681685820221901,-0.043731678277254105,-0.059502262622117996,-0.05075075849890709,-0.11163992434740067,0.1429673284292221,-0.018535146489739418,0.18986015021800995,-0.20001912117004395,-0.019954903051257133,-0.02513938769698143,0.055175796151161194,-0.02865730971097946,0.08141773194074631,0.10152121633291245,0.22804532945156097,-0.06434456259012222,-0.2058897614479065,-0.01124836876988411,0.0226266011595726,0.02139042504131794,-0.1244501993060112,-0.04893295094370842,0.029681524261832237,-0.01684117317199707,-0.05430835112929344,-0.15875592827796936,0.04452645406126976,0.10731475055217743,-0.09621769189834595,0.04419736936688423,-0.13628095388412476,-0.07001286000013351,-0.046532899141311646,-0.07723503559827805,0.15317009389400482,0.00878936517983675,-0.08719517290592194,-0.05801955610513687,0.048808060586452484,0.05513494089245796,-0.03540460392832756,0.014438299462199211,-0.0987042784690857,-0.10457173734903336,-0.11528116464614868,0.028610635548830032,-0.027992187067866325,-0.06300095468759537,0.011865261010825634,-0.001858956995420158,-0.052416108548641205,0.06663978099822998,0.0075636799447238445,-0.11630429327487946,-0.0980084016919136,0.12205337733030319,-0.026304975152015686,0.02239203080534935,0.046337805688381195,0.09149269014596939,-0.03645533695816994,0.08131080120801926,0.02640482783317566,-0.05347920581698418,-0.03136639669537544,-0.11575321108102798,0.023792486637830734,0.07753319293260574,-0.032146502286195755,-0.06238502264022827,0.05226514860987663,-0.03678503260016441,-0.05885107070207596,-0.14766007661819458,-0.04695165902376175,-0.06206660717725754,-0.17114873230457306,0.15090946853160858,0.02269870415329933,-0.05718530714511871,-0.13646931946277618,0.06535159051418304,-0.02256488800048828
17,17,56,2334,638,510,691,572,666,541,63.10609354037754,47.277223136447674,119.0,96.12382176520994,84.0,0.05603105574846268,0.13241314888000488,0.12884405255317688,0.09050159156322479,-0.16383598744869232,0.1353808045387268,0.03141385316848755,0.055765826255083084,0.012636302970349789,-0.14574934542179108,-0.012431276962161064,0.032158058136701584,0.1085510104894638,0.09816530346870422,-0.08604077249765396,0.054020218551158905,0.06624787300825119,-0.05106746405363083,-0.15605829656124115,0.0015820314874872565,-0.08893740922212601,-0.06091643124818802,-0.042695917189121246,-0.08847859501838684,0.07958078384399414,0.03227350860834122,-0.014592159539461136,0.05922284349799156,-0.022762788459658623,-0.022163454443216324,0.06080685555934906,0.08477309346199036,0.20133057236671448,-0.046211086213588715,-0.05785651504993439,-0.006464255508035421,0.03371000662446022,-0.07302577793598175,0.05572289600968361,0.23512718081474304,-0.12224754691123962,-0.04969865456223488,0.07822218537330627,-0.08633014559745789,-0.07322375476360321,0.028757091611623764,0.06323571503162384,-0.03212481364607811,-0.04262147098779678,0.11328131705522537,-0.09666764736175537,0.027298610657453537,-0.17172861099243164,-0.06754143536090851,-0.00045073882210999727,0.027279026806354523,0.04148036614060402,0.0720820352435112,-0.06292279064655304,0.2277677357196808,-0.08533994108438492,-0.16462098062038422,0.10309967398643494,-0.04396388679742813,-0.05408911406993866,-0.07417626678943634,0.06285449117422104,0.06387881189584732,-0.009765022434294224,-0.10261509567499161,-0.13973665237426758,0.1341678500175476,0.05646077170968056,-0.11179324984550476,0.11746614426374435,-0.1778925508260727,-0.022710580378770828,-0.14460790157318115,0.017536958679556847,0.16869387030601501,0.020673781633377075,0.04993172362446785,-0.08041630685329437,-0.1264248490333557,-0.0687316358089447,0.10537081956863403,0.04677688702940941,-0.006946350913494825,-0.14389187097549438,-0.23794947564601898,0.08777576684951782,-0.06265648454427719,-0.02604406327009201,-0.053316038101911545,-0.029869481921195984,0.02226768247783184,0.0531679168343544,-0.016774212941527367,-0.001314828754402697,0.03997262194752693,0.03017110377550125,-0.04460260272026062,0.009123880416154861,-0.05884403735399246,0.0537378154695034,-0.009341900236904621,0.12027941644191742,0.05030153691768646,0.003407722571864724,-0.05432651564478874,-0.11053988337516785,0.08929996192455292,0.058781202882528305,0.021758563816547394,-0.1428973525762558,0.043190546333789825,0.06339024752378464,-0.040252167731523514,-0.07567855715751648,-0.029344815760850906,-0.0769914984703064,-0.1470922976732254,0.03502507135272026,-0.03120923973619938,-0.015750687569379807,-0.0955403670668602,-0.08191448450088501,-0.03405550867319107
18,18,56,1299,703,560,746,605,723,581,49.16177012602191,34.37096854482903,108.0,94.83294842186297,84.0,0.13001680374145508,0.08712449669837952,0.007820221595466137,-0.05043470859527588,-0.010352387093007565,-0.026936395093798637,-0.06365139037370682,0.0015830706106498837,-0.0455770343542099,-0.016381530091166496,-0.0807955339550972,-0.04858427867293358,-0.011508366093039513,-0.041724786162376404,-0.11694018542766571,0.10172509402036667,0.03758646920323372,-0.029897114261984825,-0.05285368859767914,-0.17478010058403015,-0.12550118565559387,-0.04458627477288246,-0.04262889549136162,-0.20392169058322906,0.1872454136610031,0.053932592272758484,0.018300937488675117,-0.04362690821290016,0.1264687329530716,-0.09143099188804626,0.12011982500553131,0.0849759504199028,0.06619249284267426,0.003215514123439789,0.08011636883020401,-0.055641256272792816,-0.007766165304929018,-0.11202840507030487,-0.10283689200878143,0.13432817161083221,-0.0287771038711071,0.06470083445310593,0.04288904741406441,-0.06234563887119293,0.006297802086919546,0.03581465035676956,0.04470110312104225,0.12099017202854156,-0.09171856939792633,-0.04915613308548927,0.026196308434009552,0.12097878009080887,-0.06107030063867569,-0.03842968866229057,0.04060591012239456,-0.0313417948782444,0.06369749456644058,-0.06725222617387772,-0.020990954712033272,0.22744996845722198,-0.058659669011831284,-0.08165431767702103,-0.060364980250597,0.09244901686906815,0.12078559398651123,-0.16701170802116394,-0.03848295658826828,0.049533408135175705,0.10097967088222504,-0.06062716990709305,-0.06909390538930893,-0.04337127134203911,-0.009269715286791325,-0.19139939546585083,0.1473555564880371,-0.15949681401252747,0.09045003354549408,0.126484677195549,0.007662646938115358,0.18171744048595428,0.052950020879507065,-0.0429995134472847,-0.07376807928085327,0.017094451934099197,-0.02152959257364273,-0.008526605553925037,-0.04915563389658928,0.03345702961087227,-0.002472039544954896,-0.1440543830394745,-0.0542028434574604,0.1610342115163803,-0.02608228474855423,-0.09974409639835358,-0.047655727714300156,0.008393355645239353,-0.004206588491797447,-0.020152566954493523,-0.06647812575101852,0.005558352451771498,-0.018947172909975052,-0.08140706270933151,-0.03464750200510025,0.17728419601917267,0.026754381135106087,0.16207996010780334,0.19372348487377167,0.12155290693044662,-0.02530728280544281,-0.09769752621650696,-0.1173773929476738,0.013777275569736958,-0.030238620936870575,0.09076967090368271,-0.029767533764243126,0.012678484432399273,-0.09345012158155441,-0.11455413699150085,-0.08738962560892105,-0.04437253251671791,-0.0011322246864438057,-0.08115123212337494,0.1363116055727005,-0.15260903537273407,-0.006017659790813923,-0.14831359684467316,-0.04131152480840683,0.00899940449744463
19,19,56,1801,84,348,136,399,110,374,59.6964927881572,38.69363426734136,125.0,97.85619100499723,84.0,0.15380486845970154,0.1533326953649521,0.03482963517308235,0.022394191473722458,-0.06206019967794418,0.02431793138384819,0.027108661830425262,0.08650022000074387,-0.07026451826095581,-0.14739608764648438,0.03151466324925423,-0.039107296615839005,0.031195728108286858,0.0860319659113884,-0.1813114732503891,0.10607209801673889,0.11510865390300751,0.015586979687213898,-0.14388611912727356,0.005934358574450016,-0.15235191583633423,0.04639687016606331,-0.1212017834186554,-0.13553446531295776,0.13967837393283844,-0.054270219057798386,0.035413771867752075,-0.0010045289527624846,0.027440296486020088,-0.21674035489559174,0.19263620674610138,0.157496839761734,-0.04761612415313721,-0.1214943379163742,0.012122873216867447,0.0390138141810894,-0.08007363975048065,-0.031865090131759644,-0.08408951759338379,0.12227969616651535,-0.06606121361255646,0.06263993680477142,0.06310344487428665,-0.03301827237010002,-0.12001451104879379,-0.1152072623372078,0.09823952615261078,0.014363862574100494,0.1602691262960434,0.1131514310836792,0.10203319042921066,0.10600271821022034,-0.07386606186628342,0.010028869844973087,-0.027990028262138367,0.002873664489015937,0.005995962303131819,0.008843927644193172,-0.004726875107735395,0.08786438405513763,-0.05408899113535881,-0.059410594403743744,-0.009182100184261799,-0.01170422974973917,0.010621757246553898,-0.040117163211107254,0.0008852530154399574,0.10630322247743607,-0.048008207231760025,0.06023514270782471,-0.06520871073007584,0.04622563719749451,0.04000389948487282,-0.01305935438722372,-0.04416201263666153,-0.1310419738292694,-0.0014723398489877582,-0.06232555955648422,-0.050514157861471176,0.08468156307935715,0.046141013503074646,-0.04937879741191864,-0.07836651057004929,-0.15206404030323029,-0.19372811913490295,0.021016282960772514,-0.01545163057744503,0.031753960996866226,-0.0028700202237814665,-0.10695277154445648,0.05815386772155762,0.03363436460494995,-0.023735476657748222,-0.1158095970749855,0.09832847863435745,-0.07331582903862,-0.003424610709771514,0.042486220598220825,-0.03176024928689003,-0.0165882371366024,-0.030357522889971733,-0.1443418562412262,-0.12507924437522888,0.06767803430557251,0.06844368577003479,0.07687545567750931,0.12588569521903992,0.1757470965385437,0.06877553462982178,-0.2477308064699173,-0.1185474842786789,-0.010620752349495888,-0.08350826054811478,0.07736697047948837,0.015572411008179188,-0.07124437391757965,0.05758197233080864,-0.06655081361532211,0.016799569129943848,0.020342163741588593,-0.20672136545181274,-0.05309968814253807,0.021167725324630737,-0.0410737618803978,-0.0029179726261645555,-0.08141247928142548,-0.0165069792419672,0.09398820996284485
20,20,56,1619,138,311,191,360,164,335,59.8899118760707,35.25462457425714,125.0,96.61828289067326,82.0,-0.0345907062292099,-0.016279732808470726,-0.16579876840114594,-0.0145444730296731,-0.02135549485683441,0.0007174441707320511,0.025504738092422485,0.13979887962341309,-0.018765879794955254,-0.09084098786115646,-0.07861407846212387,-0.14212842285633087,0.30253228545188904,0.10954674333333969,-0.04499024897813797,0.05617689713835716,0.11676597595214844,0.10825150460004807,0.045394256711006165,0.062132563441991806,-0.08399250358343124,-0.09462584555149078,0.00880401860922575,-0.020773060619831085,0.07296149432659149,-0.045636024326086044,0.10577569156885147,0.08749544620513916,-0.028821300715208054,-0.16394031047821045,0.05809717997908592,0.004341886844485998,0.12454225867986679,-0.09690231084823608,0.0186003465205431,0.009887957945466042,-0.05978497117757797,0.030983461067080498,0.021326394751667976,0.08940920233726501,0.12979871034622192,-0.18296261131763458,0.07852547615766525,-0.11247319728136063,0.02151048369705677,-0.015061389654874802,-0.041302356868982315,-0.03425855562090874,0.020175877958536148,0.1234586238861084,0.0562119223177433,0.02302941307425499,-0.2580874562263489,0.0696757510304451,0.03186783194541931,-0.010558325797319412,-0.12900397181510925,0.06045031547546387,-0.03603825345635414,0.06890576332807541,-0.1307532787322998,-0.058134883642196655,-0.09189049899578094,-0.0008968826150521636,0.061143677681684494,0.057871416211128235,-0.010966893285512924,0.06162100285291672,-0.07024651765823364,-0.22847747802734375,-0.03251736983656883,0.0028916120063513517,0.0868900790810585,0.010196281597018242,0.0692894235253334,0.018430424854159355,-0.0417868010699749,0.06350290775299072,-0.027984682470560074,0.052215829491615295,0.10061489045619965,-0.16251520812511444,-0.0646064504981041,-0.12598572671413422,0.012293566018342972,0.0008554995292797685,-0.004308564588427544,-0.018693698570132256,0.03040647879242897,-0.08252543956041336,-0.07139473408460617,0.14064134657382965,0.042274247854948044,0.05522490292787552,0.008618447929620743,0.029573360458016396,-0.1333283931016922,-0.050658226013183594,-0.16826213896274567,-0.030801953747868538,-0.02213198132812977,0.09457806497812271,0.12261223793029785,0.03614239767193794,0.010092718526721,0.10313306003808975,0.19460411369800568,0.016991090029478073,-0.0004284185415599495,0.023992091417312622,0.05000422149896622,-0.031157374382019043,-0.020648406818509102,0.046243272721767426,-0.08832903951406479,-0.00041921864612959325,-0.16643871366977692,-0.09436077624559402,-0.06662584096193314,0.07125212252140045,-0.03752940520644188,-0.14576062560081482,0.14212791621685028,-0.09388159215450287,0.06912743300199509,-0.07523175328969955,-0.09570728242397308,0.015959881246089935
