id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,14.161,609.87,1231,131.88,0.84857,0.5,585.5,32,48,48,32
2,33.107,664.51,2125,164.38,0.95156,10.5,635.5,48,56,56,48
3,128.21,719.35,2223,170.83,0.92298,98.5,693.5,62,50,50,62
4,190.33,658.88,1209,124.79,0.9283,170.5,639.5,40,40,40,40
5,190.39,707.15,1074,116.49,0.94296,172.5,687.5,36,40,40,36
6,231.37,206.55,1574,139.5,0.9721,210.5,184.5,44,46,46,44
7,240.91,314.93,2037,158.59,0.97861,214.5,288.5,52,50,50,52
8,261.77,682.9,996,111.14,0.95828,242.5,665.5,38,34,34,38
9,277.55,135.23,2073,161.86,0.95678,248.5,112.5,54,46,46,54
10,281.02,584.01,1732,163.7,0.7819,266.5,549.5,30,70,70,30
11,302.99,451.82,2850,188.25,0.97773,272.5,419.5,60,64,64,60
12,309.29,640.46,2390,185.83,0.841,278.5,611.5,64,60,60,64
13,316.48,285.65,2892,199.73,0.88304,290.5,250.5,50,76,76,50
14,336.99,528.35,1714,147.19,0.95301,312.5,503.5,50,46,46,50
15,329.89,709.78,1305,133.32,0.88069,312.5,687.5,38,48,48,38
16,354.7,226.45,1195,122.91,0.94508,332.5,210.5,45,34,34,45
17,363.3,126.01,1915,156,0.95019,338.5,102.5,51,46,46,51
18,356.56,181.08,979,110.7,0.94934,338.5,164.5,37,32,32,37
19,375.58,486.03,2435,175.7,0.95669,346.5,457.5,55,56,56,55
20,363.63,647.74,782,99.243,0.93745,348.5,629.5,31,34,34,31
21,390.43,587.05,1911,156.59,0.94125,364.5,565.5,51,44,44,51
22,395.19,553.7,279,58.297,0.92882,385.5,545.5,20,18,18,20
23,414.2,47.914,1798,154.07,0.91413,391.5,26.5,50,48,48,50
24,426.97,172.47,2193,169.71,0.92241,395.5,146.5,62,50,50,62
25,419.78,649.62,1018,114.62,0.92251,399.5,631.5,40,32,32,40
26,464.02,578.49,4549,258.85,0.83283,425.5,535.5,80,84,84,80
27,518.49,609.32,1330,130.27,0.93899,501.5,585.5,34,48,48,34
28,525.62,687.57,1441,133.27,0.97319,503.5,667.5,44,40,40,44
29,570.75,152.84,2341,174.58,0.93144,539.5,126.5,60,50,50,60
30,564.23,651.26,1243,129.17,0.89221,541.5,633.5,48,38,38,48
31,595.97,709.31,2142,166.83,0.93175,567.5,685.5,58,48,48,58
32,611.29,218,2117,168.35,0.9046,581.5,194.5,62,46,46,62
33,601.29,602.62,1271,128.86,0.91668,583.5,579.5,36,44,44,36
34,636.24,82.065,1758,152.57,0.91114,607.5,62.5,56,42,42,56
35,656.37,674.67,2650,188.38,0.90786,625.5,647.5,60,62,62,60
36,656.2,168.13,2327,172.93,0.94325,627.5,144.5,60,48,48,60
37,662.86,15.986,1570,148.57,0.85715,635.5,0.5,54,34,34,54
