id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,7.0476,611.34,189,48.248,0.89933,0.5,603.5,14,16,16,14
2,28.791,653.61,1378,139.19,0.85481,8.5,627.5,40,52,52,40
3,169.63,736.81,1697,146.18,0.95636,148.5,713.5,44,48,48,44
4,224.27,706.3,2193,173.05,0.88776,192.5,681.5,62,50,50,62
5,252.91,305.5,1492,135.35,0.97753,230.5,284.5,44,42,42,44
6,254.63,657.58,1223,131.75,0.84459,230.5,639.5,52,34,34,52
7,268.61,225.09,1317,132.5,0.89956,246.5,200.5,42,44,44,42
8,287.09,617.34,734,107.73,0.75038,270.5,599.5,36,36,36,36
9,297.21,453.57,2055,158.9,0.98355,272.5,427.5,50,52,52,50
10,296.23,260.22,261,55.03,0.96923,288.5,250.5,16,20,20,16
11,310.25,159.17,940,108.41,0.94933,292.5,144.5,38,32,32,38
12,334.58,659.49,2864,191.31,0.95185,302.5,627.5,64,64,64,64
13,329.81,508.33,1372,131.08,0.95696,308.5,485.5,42,44,44,42
14,325.36,260.11,1127,125.28,0.85879,312.5,236.5,26,48,48,26
15,339.25,216.09,1002,111.07,0.96529,318.5,198.5,40,34,34,40
16,356.33,111.37,1375,136.57,0.88516,338.5,84.5,37,50,50,37
17,387.83,580.99,3238,223.9,0.78938,346.5,555.5,87,50,50,87
18,381.54,515.54,1696,148.69,0.92451,360.5,491.5,47,46,46,47
19,387.15,70.112,1273,126.46,0.9524,368.5,48.5,39,42,42,39
20,391.24,179.07,1176,120.91,0.96031,373.5,160.5,36,40,40,36
21,405.36,657.47,1503,138.28,0.94439,387.5,633.5,38,48,48,38
22,437.75,602.15,325,62.324,0.95294,429.5,591.5,18,22,22,18
23,485.24,632.22,1734,146.32,0.97549,463.5,609.5,44,46,46,44
24,516.91,6.9483,329,68.03,0.81619,503.5,0.5,26,14,14,26
25,522.72,681.74,1288,128.29,0.9369,503.5,663.5,42,38,38,42
26,592.05,682.3,1887,155.32,0.94432,565.5,657.5,52,48,48,52
27,585.07,154.57,1671,148.58,0.91218,567.5,128.5,38,54,54,38
28,580.32,618.88,759,97.704,0.93786,567.5,601.5,26,36,36,26
29,596.17,208.04,1430,135.26,0.93815,571.5,188.5,48,38,38,48
30,648.98,7.45,420,79.46,0.77354,633.5,0.5,32,16,16,32
31,658.14,649.51,1490,142.98,0.87698,635.5,623.5,48,48,48,48
32,684.71,74.51,3511,220.78,0.87993,645.5,48.5,82,52,52,82
