id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,21.827,653.14,1182,127.35,0.87225,4.5,629.5,32,48,48,32
2,180.54,740.42,1550,141.61,0.92958,162.5,715.5,40,50,50,40
3,203.21,698.31,821,101.62,0.93997,184.5,685.5,36,28,28,36
4,243.3,654.27,1357,134.06,0.90588,218.5,635.5,50,36,36,50
5,249.72,303.99,1527,138.15,0.96126,228.5,282.5,44,44,44,44
6,238.97,708.25,310,62.779,0.89646,230.5,695.5,16,24,24,16
7,267.12,236.3,1566,146.75,0.87593,246.5,216.5,48,44,44,48
8,290.37,460.82,1909,153.76,0.97445,266.5,435.5,50,50,50,50
9,283.82,617.85,925,115.75,0.82234,266.5,595.5,34,42,42,34
10,303.72,160.45,1010,113.43,0.93393,286.5,142.5,36,36,36,36
11,303.68,270.18,174,47.793,0.84282,298.5,260.5,10,20,20,10
12,330.81,657.78,2729,187.29,0.94568,302.5,623.5,56,66,66,56
13,326.19,259.13,1138,123.88,0.88635,306.5,238.5,38,42,42,38
14,328.05,514.74,1331,128.73,0.96174,310.5,491.5,34,46,46,34
15,331.94,213.64,946,107.28,0.97494,314.5,196.5,36,34,34,36
16,358.09,118.53,1505,142.23,0.89491,340.5,92.5,39,50,50,39
17,373.02,575.4,1468,135.57,0.95871,352.5,555.5,45,40,40,45
18,379.83,176.92,1069,114.94,0.96345,362.5,158.5,35,38,38,35
19,382.07,510.27,1670,147.7,0.92235,362.5,485.5,45,46,46,45
20,387.12,71.557,1407,134.18,0.93756,366.5,46.5,41,46,46,41
21,404.3,655.19,1334,130.55,0.93785,385.5,631.5,38,48,48,38
22,408.22,594.23,857,105.59,0.91085,393.5,573.5,28,40,40,28
23,435.44,604.21,227,50.928,0.97573,427.5,595.5,16,18,18,16
24,480.01,629.87,1590,139.52,0.98176,459.5,605.5,42,48,48,42
25,528.76,682.28,1280,127.41,0.94375,509.5,663.5,40,38,38,40
26,586.02,156.25,1680,145.85,0.95098,561.5,132.5,48,46,46,48
27,594.86,675.48,1976,157.53,0.96185,569.5,649.5,52,52,52,52
28,586.41,613.3,769,98.052,0.94369,573.5,595.5,26,36,36,26
29,598.59,199.42,1309,131.78,0.90365,577.5,180.5,44,40,40,44
30,656.81,651.01,1520,145.55,0.86397,633.5,625.5,48,44,44,48
31,684.1,65.253,2687,191.07,0.89518,649.5,42.5,72,46,46,72
