id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,85.324,258.37,71,27.399,0.95656,80.5,254.5,10,8,8,10
2,236.33,246.67,55,23.479,0.9753,232.5,242.5,8,8,8,8
3,252.86,726.14,1370,132.92,0.92998,234.5,701.5,36,48,48,36
4,270.13,663.85,1536,139.77,0.94513,244.5,645.5,48,38,38,48
5,296.58,263.99,1160,123.62,0.90712,278.5,240.5,38,44,44,38
6,328.12,481.25,1392,131.9,0.9592,306.5,461.5,44,40,40,44
7,326.58,240.03,1041,120.23,0.85944,310.5,216.5,32,46,46,32
8,341.29,622.53,1335,132.03,0.91822,318.5,603.5,48,38,38,48
9,339.06,181.55,1002,111.05,0.96559,320.5,164.5,38,34,34,38
10,357.72,525.71,1263,125.16,0.96413,338.5,503.5,39,42,42,39
11,368.92,124.51,1597,147.36,0.88601,342.5,104.5,49,46,46,49
12,353.51,643.17,107,35.471,0.90185,346.5,637.5,12,12,12,12
13,397.1,600.43,1568,146.56,0.87929,369.5,583.5,52,36,36,52
14,560.23,670.13,1847,151.49,0.97064,537.5,645.5,50,48,48,50
15,577.38,737.8,1376,132.26,0.94318,553.5,717.5,48,40,40,48
16,648.55,146.86,2113,163.19,0.95978,621.5,124.5,54,48,48,54
