id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,5.1438,585.18,146,42.988,0.86219,0.5,577.5,10,16,16,10
2,11.296,635.29,873,111.81,0.83019,0.5,613.5,24,42,42,24
3,240.67,725.4,1650,143.6,0.96286,218.5,699.5,44,48,48,44
4,257.59,654.64,1685,145.87,0.95361,234.5,631.5,48,46,46,48
5,288.74,277.31,1743,150.93,0.9227,270.5,250.5,36,54,54,36
6,312.25,472.75,1333,135.02,0.87754,290.5,449.5,40,48,48,40
7,336.6,634.55,2283,168.51,0.97364,308.5,609.5,56,52,52,56
8,332.1,237.24,1407,137.29,0.8966,310.5,214.5,46,44,44,46
9,346.16,164.85,1507,140.97,0.9118,328.5,138.5,36,54,54,36
10,380.41,94.855,1921,165.01,0.85379,346.5,70.5,61,46,46,61
11,364.25,539.13,934,114.84,0.8432,350.5,515.5,29,44,44,29
12,426.5,606.24,2386,173.05,0.96589,399.5,577.5,56,56,56,56
13,545,661.4,2010,160.77,0.94008,515.5,635.5,52,50,50,52
14,601.26,699.13,2568,183.96,0.92181,573.5,669.5,54,60,60,54
15,627.29,167.58,1215,159.68,0.57591,601.5,144.5,42,50,50,42
16,672.8,132.02,1375,131.91,0.94736,649.5,112.5,48,40,40,48
