id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,248.73,712.29,1173,124.37,0.90664,228.5,697.5,42,32,32,42
2,263.29,663.46,1547,141.33,0.93141,246.5,637.5,36,50,50,36
3,306.7,274.47,1186,122.85,0.93894,288.5,252.5,36,44,44,36
4,327.29,613.85,1473,139.69,0.90731,306.5,589.5,38,48,48,38
5,345.23,509.19,2735,186.06,0.96014,310.5,481.5,67,54,54,67
6,336.66,144.62,1816,150.8,0.96297,312.5,118.5,48,52,52,48
7,334.84,235.6,1158,123.99,0.90041,320.5,214.5,30,44,44,30
8,385.75,591.42,1532,140.69,0.93057,364.5,567.5,39,50,50,39
9,569.45,694.99,2183,168.83,0.9276,547.5,663.5,46,60,60,46
10,593.93,160.67,55,24.405,0.91083,589.5,156.5,8,8,8,8
11,647.14,159.61,2181,166.21,0.95558,617.5,136.5,56,48,48,56
12,651.36,18.949,1627,146.8,0.90936,625.5,0.5,50,40,40,50
