id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,51.556,671.02,2513,177.73,0.96534,26.5,641.5,54,60,60,54
2,157.6,725.26,2004,158.59,0.96276,134.5,697.5,48,54,54,48
3,225.51,722.07,2640,193.97,0.85387,202.5,681.5,46,78,78,46
4,236.55,304.43,1784,147.14,0.99259,212.5,282.5,48,46,46,48
5,243.61,216.26,1789,151.59,0.93894,218.5,188.5,50,52,52,50
6,266.06,666.07,1677,150.12,0.89717,244.5,641.5,44,50,50,44
7,299.17,456,2638,182.56,0.96131,268.5,427.5,62,56,56,62
8,297.25,148.03,1501,138.69,0.93763,272.5,130.5,48,40,40,48
9,311.94,277.87,2144,163.55,0.96961,284.5,250.5,54,54,54,54
10,307.54,612.08,964,115.86,0.85547,288.5,593.5,42,34,34,42
11,327.89,664.47,2395,176.17,0.93603,296.5,639.5,60,52,52,60
12,326.56,517.45,1209,126.07,0.90998,310.5,495.5,32,44,44,32
13,351.06,222.35,1434,135.13,0.94258,328.5,204.5,43,38,38,43
14,357.55,121.79,1791,152.81,0.92539,330.5,94.5,51,52,52,51
15,363.66,589.8,1218,126.24,0.91439,342.5,571.5,43,40,40,43
16,372.2,494.64,1797,153.07,0.92536,348.5,469.5,51,48,48,51
17,402.7,168.32,2075,164.15,0.93173,371.5,148.5,62,42,42,62
18,398.86,651.03,1506,137.47,0.9572,377.5,627.5,42,48,48,42
19,408.89,66.574,1756,152.72,0.90838,387.5,44.5,48,48,48,48
20,426.11,592.56,2004,160.32,0.94252,403.5,565.5,44,56,56,44
21,493.34,621.31,1718,144.58,0.98934,467.5,599.5,50,44,44,50
22,532.4,667.28,1487,137.05,0.95072,509.5,647.5,48,40,40,48
23,569.32,611.76,1933,156.7,0.95069,545.5,585.5,46,54,54,46
24,594.53,151.12,1850,160.31,0.87019,563.5,132.5,60,36,36,60
25,589.51,702.56,1810,152.11,0.94371,565.5,677.5,48,52,52,48
26,607.4,215.08,1694,146.9,0.94563,583.5,192.5,52,46,46,52
27,639.93,13.976,1104,125.69,0.83586,615.5,0.5,46,30,30,46
28,643.02,80.586,1651,146.63,0.92491,621.5,56.5,44,50,50,44
29,663.49,661.37,2191,168.36,0.93604,633.5,635.5,56,52,52,56
30,694.23,99.548,1912,158.53,0.91923,667.5,74.5,50,52,52,50
