id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,250.51,724.68,1368,132.62,0.9327,232.5,701.5,36,44,44,36
2,238.71,375.13,68,27.126,0.93275,234.5,370.5,8,10,10,8
3,269.57,661.87,1633,147.47,0.9046,242.5,641.5,52,40,40,52
4,294.91,263.1,1237,126.78,0.92088,276.5,240.5,38,44,44,38
5,306.95,759.89,64,26.291,0.9284,302.5,755.5,10,8,8,10
6,325.59,480.29,1380,133.64,0.92694,304.5,459.5,40,40,40,40
7,328.74,242.45,1182,128.5,0.85709,310.5,216.5,36,48,48,36
8,337.35,182.41,991,110.64,0.96192,318.5,164.5,38,34,34,38
9,340.84,622.11,1297,130.84,0.9079,318.5,603.5,48,38,38,48
10,357.92,527.81,1251,125.74,0.94642,340.5,503.5,35,46,46,35
11,370.65,122.06,1548,146.04,0.87403,342.5,104.5,51,40,40,51
12,352.5,643.83,58,24.678,0.94175,348.5,639.5,8,8,8,8
13,397.9,600.4,1641,150.2,0.87697,369.5,583.5,54,36,36,54
14,505.5,642.5,48,23.156,0.87221,501.5,639.5,8,6,6,8
15,559.35,669.35,1894,154.29,0.9603,533.5,645.5,54,46,46,54
16,573.88,739.55,1637,144.58,0.94269,547.5,719.5,54,40,40,54
17,647.35,144.05,2120,162.16,0.97492,621.5,118.5,54,52,52,54
18,680.76,213.24,87,31.41,0.91578,675.5,208.5,10,10,10,10
19,698.44,512.88,97,33.858,0.89041,693.5,507.5,10,12,12,10
