id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,99.506,231.07,81,31.369,0.85465,94.5,224.5,10,12,12,10
2,235.37,293.31,78,28.739,0.96439,230.5,288.5,10,10,10,10
3,253.6,728.71,1388,131.48,0.96243,234.5,703.5,38,48,48,38
4,269.16,665.3,1637,145.47,0.93139,242.5,645.5,50,44,44,50
5,296.72,262.84,1198,124.52,0.92379,278.5,240.5,38,42,42,38
6,316.07,761.58,215,54.343,0.81761,304.5,755.5,22,12,12,22
7,342.95,503.95,3068,220.22,0.77277,308.5,465.5,67,78,78,67
8,327.47,236.57,1116,125.52,0.84713,312.5,212.5,28,48,48,28
9,338.26,624.68,1409,135.54,0.92061,316.5,603.5,46,44,44,46
10,340.19,179.06,902,106.14,0.94912,320.5,164.5,38,30,30,38
11,365.82,126.95,1515,142.82,0.89363,340.5,106.5,49,44,44,49
12,394.54,601.07,1600,146.52,0.89763,368.5,583.5,51,36,36,51
13,482.87,93.41,83,30.029,0.94794,477.5,88.5,10,10,10,10
14,561.53,669.53,1811,152.31,0.94172,539.5,645.5,50,48,48,50
15,576.78,734.63,1142,122.85,0.90401,559.5,715.5,36,40,40,36
16,649.54,147.68,2010,158.34,0.96861,623.5,124.5,52,48,48,52
17,679.5,48.172,58,24.678,0.94175,675.5,44.5,8,8,8,8
18,727.71,698.13,68,27.126,0.93275,723.5,693.5,8,10,10,8
