id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,106.17,549.5,58,24.678,0.94175,102.5,545.5,8,8,8,8
2,252.8,710.29,1480,138.81,0.923,230.5,689.5,46,46,46,46
3,265.4,653.15,1225,125.06,0.93658,244.5,631.5,40,40,40,40
4,282.15,271.7,1042,118.76,0.88114,262.5,250.5,42,38,38,42
5,309.47,472.33,1381,132.57,0.94223,290.5,449.5,40,46,46,40
6,325.62,611.07,2044,167.02,0.88705,298.5,589.5,60,46,46,60
7,313.5,337.26,54,24.678,0.8768,308.5,334.5,10,6,6,10
8,335.81,244.94,1102,123.67,0.86121,318.5,220.5,34,46,46,34
9,346.3,170.99,1004,116.9,0.87556,330.5,148.5,30,44,44,30
10,359.87,530.42,1151,124.81,0.88342,342.5,505.5,35,46,46,35
11,373.52,106.42,1409,140.44,0.85889,344.5,82.5,49,46,46,49
12,407.24,590.23,2102,164.08,0.9446,381.5,563.5,54,54,54,54
13,540.07,679.01,1940,157.18,0.94843,515.5,651.5,50,54,54,50
14,559.44,747.51,606,89.921,0.87929,543.5,733.5,30,26,26,30
15,562.71,717.11,286,57.974,0.96221,553.5,707.5,18,18,18,18
16,586.09,712.72,164,45.618,0.86683,579.5,705.5,12,16,16,12
17,627.66,170.46,1377,132.8,0.9363,605.5,148.5,44,44,44,44
18,673.73,142.8,1280,130.07,0.90638,653.5,126.5,46,36,36,46
