id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,5.0169,587.25,178,50.373,0.78106,0.5,577.5,10,20,20,10
2,9.9732,638.26,785,109.05,0.78372,0.5,615.5,22,44,44,22
3,241.89,729.08,1686,146.75,0.94305,220.5,703.5,44,48,48,44
4,254.4,653.85,1720,147.43,0.9534,226.5,631.5,54,44,44,54
5,287.54,278.88,1782,153.01,0.91834,268.5,252.5,38,54,54,38
6,311.11,472.06,1311,131.03,0.91512,292.5,451.5,38,44,44,38
7,332.71,235.45,1352,135.4,0.88517,310.5,214.5,48,40,40,48
8,338.58,636.21,2286,168.84,0.97118,310.5,609.5,54,52,52,54
9,348.56,165.54,1570,143.57,0.9166,330.5,140.5,38,52,52,38
10,382.88,91.883,2012,167.48,0.8685,348.5,66.5,61,46,46,61
11,363.02,540.8,947,113.14,0.88017,350.5,517.5,27,44,44,27
12,428.21,607.77,2376,173.74,0.95431,399.5,583.5,60,50,50,60
13,545,659.1,2133,163.85,0.9612,515.5,631.5,54,52,52,54
14,601.42,694.12,2705,185.52,0.95504,571.5,663.5,58,60,60,58
15,627.12,167.38,1392,138.58,0.87097,603.5,144.5,42,48,48,42
16,668.49,131.92,1282,127.15,0.94906,647.5,112.5,40,42,42,40
