id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,10.972,607.2,850,111.2,0.817,0.5,585.5,22,42,42,22
2,46.417,671.22,2651,182.62,0.96538,18.5,641.5,56,56,56,56
3,148.76,724.24,1945,155.48,0.97142,122.5,697.5,50,52,52,50
4,211.8,697.59,2281,177.81,0.87541,182.5,667.5,58,60,60,58
5,234.95,204.99,2101,164.69,0.93738,206.5,176.5,54,52,52,54
6,230.67,314.03,1822,149.05,0.98855,206.5,290.5,48,48,48,48
7,270.31,668.99,1925,163.85,0.86746,248.5,637.5,44,62,62,44
8,279.71,152.09,1901,154.36,0.96304,252.5,128.5,52,50,50,52
9,296.35,461.9,2878,191.62,0.95344,268.5,431.5,56,62,62,56
10,319.8,620.69,2903,214.91,0.76724,282.5,585.5,74,70,70,74
11,315.8,276.27,2193,164.91,0.97583,288.5,250.5,54,50,50,54
12,302.07,573.33,309,62.556,0.89964,290.5,563.5,22,20,20,22
13,329.41,514.5,1305,131.2,0.90868,310.5,491.5,36,46,46,36
14,340.37,692.16,945,117.77,0.81221,316.5,679.5,46,26,26,46
15,356.36,124.68,1827,154.57,0.92305,332.5,100.5,47,48,48,47
16,358.8,208.59,1849,160.2,0.87086,338.5,176.5,37,62,62,37
17,371.82,490.37,2066,162.95,0.94114,348.5,465.5,49,54,54,49
18,377.36,585.78,1588,142.85,0.93625,352.5,563.5,49,46,46,49
19,392.68,646.53,1694,147.59,0.93695,366.5,627.5,51,42,42,51
20,407.24,163.5,2257,167.04,0.97928,377.5,138.5,58,50,50,58
21,395.7,557.32,130,39.068,0.91692,389.5,551.5,12,12,12,12
22,418.11,58.988,1845,152.62,0.95565,391.5,36.5,54,44,44,54
23,439.02,589.47,1728,147.8,0.95304,417.5,565.5,42,48,48,42
24,502.79,612.78,1636,144.21,0.94689,479.5,589.5,46,44,44,46
25,524.68,669.93,1635,143.79,0.95175,499.5,647.5,50,42,42,50
26,575.92,621.24,1871,154.52,0.94587,553.5,595.5,44,50,50,44
27,585.39,146.81,1916,158.99,0.91599,557.5,126.5,56,46,46,56
28,598.68,707.23,2164,167.93,0.92924,569.5,679.5,58,52,52,58
29,605.69,213.39,1535,139.9,0.94277,581.5,194.5,48,36,36,48
30,633.74,88.67,1566,144,0.90891,613.5,62.5,42,52,52,42
31,680.89,660.88,2495,180.87,0.92596,651.5,631.5,56,60,60,56
32,684.06,121.67,1917,156.57,0.94438,655.5,98.5,54,48,48,54
