id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,10.59,612.15,678,97.604,0.83944,0.5,593.5,22,36,36,22
2,43.791,665.24,2604,181.22,0.96278,14.5,635.5,56,58,58,56
3,138.83,721.89,1996,159.17,0.9521,112.5,695.5,50,52,52,50
4,199.07,680.49,2590,201.48,0.77735,178.5,639.5,40,82,82,40
5,230.75,316.12,1702,144.35,0.98321,208.5,292.5,44,48,48,44
6,235.79,206.2,2080,164.84,0.92627,210.5,176.5,50,58,58,50
7,274.29,137.04,1765,149.77,0.94853,248.5,116.5,50,46,46,50
8,278.31,667.42,1599,148.17,0.87766,256.5,643.5,44,46,46,44
9,292.68,592.63,1403,135.24,0.92074,268.5,569.5,46,44,44,46
10,296.52,460.69,2789,188.81,0.95123,270.5,429.5,52,64,64,52
11,319.27,270.85,1609,143.77,0.93681,292.5,248.5,50,42,42,50
12,343.51,639.6,2726,197.28,0.85276,308.5,615.5,73,46,46,73
13,332.22,705.24,1122,122.11,0.89876,310.5,689.5,44,32,32,44
14,358.15,509.21,4447,248.1,0.88531,314.5,469.5,85,78,78,85
15,362.5,118.1,1595,144.77,0.91615,336.5,94.5,47,44,44,47
16,389.82,179.21,3949,253.57,0.75301,336.5,146.5,99,60,60,99
17,353.98,228.39,824,100.41,0.9657,336.5,214.5,35,28,28,35
18,394.24,583.88,1657,147.8,0.91388,369.5,563.5,50,40,40,50
19,390.48,548.46,113,35.562,0.94795,383.5,543.5,14,10,10,14
20,417.33,54.349,1882,156.42,0.92886,391.5,30.5,56,48,48,56
21,416.03,642.66,1023,115.5,0.91327,397.5,623.5,40,34,34,40
22,466.21,576.53,4791,280.21,0.74986,421.5,539.5,100,82,82,100
23,518.93,610.75,1311,130.12,0.92763,499.5,589.5,40,44,44,40
24,528.37,674.68,1516,137.98,0.95658,503.5,655.5,50,38,38,50
25,575.3,150.78,2319,177.36,0.89439,543.5,122.5,64,52,52,64
26,575.57,621.46,2276,182.24,0.8322,549.5,591.5,58,62,62,58
27,589.99,701.63,2360,174.24,0.94257,559.5,673.5,62,54,54,62
28,606.69,209.91,1712,148.79,0.93202,581.5,188.5,52,44,44,52
29,640.77,85.634,1666,148.76,0.90727,613.5,64.5,52,40,40,52
30,654.67,15.787,1334,134.97,0.87886,631.5,0.5,46,32,32,46
31,669.31,673.25,2812,192.32,0.92495,637.5,641.5,58,66,66,58
32,670.42,146.05,2375,177.96,0.90997,639.5,118.5,60,58,58,60
