id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,24.602,644.01,3835,256.5,0.71487,0.5,587.5,56,102,102,56
2,128.95,721.78,2167,168.81,0.92097,98.5,695.5,60,52,52,60
3,192.49,683.05,2904,215.32,0.76462,170.5,639.5,42,88,88,42
4,233.05,206.77,1770,149.77,0.95122,212.5,180.5,44,52,52,44
5,240.13,315.44,1901,154.16,0.96538,216.5,288.5,48,50,50,48
6,296.1,654.23,4009,265.52,0.69796,246.5,611.5,98,86,86,98
7,276.21,133.73,1864,151.58,0.97854,250.5,112.5,50,44,44,50
8,284.14,587.25,1138,118.89,0.96027,266.5,565.5,34,42,42,34
9,302.76,455.12,2896,190.07,0.9749,274.5,421.5,56,66,66,56
10,316.63,285.12,2823,196.38,0.89109,292.5,250.5,50,74,74,50
11,330.37,708.87,1332,133.26,0.89967,310.5,687.5,42,46,46,42
12,336.79,526.27,1615,143.95,0.93798,312.5,503.5,50,42,42,50
13,355.05,227.47,1172,121.76,0.94403,332.5,212.5,45,32,32,45
14,360.64,123.32,1831,151.5,0.96213,336.5,100.5,47,48,48,47
15,357.73,180.88,994,111.61,0.94866,340.5,164.5,37,32,32,37
16,375.99,487.39,2387,174.53,0.95027,348.5,459.5,55,54,54,55
17,365.08,645.5,818,100.91,0.94938,350.5,627.5,29,36,36,29
18,391.03,590.41,1840,154.34,0.93236,364.5,569.5,51,42,42,51
19,395.38,556.81,265,57.66,0.90079,385.5,547.5,18,20,20,18
20,412.74,51.05,1883,157.32,0.91905,389.5,26.5,50,52,52,50
21,419.22,174.27,1684,149.21,0.91171,393.5,154.5,48,40,40,48
22,419.94,648.89,1004,113.6,0.92575,399.5,631.5,40,32,32,40
23,463.71,576.35,4650,266.07,0.80626,423.5,531.5,82,88,88,82
24,519.93,609.12,1323,131.79,0.9131,503.5,583.5,32,52,52,32
25,525.8,686.82,1448,135.65,0.94464,503.5,667.5,44,40,40,44
26,571.06,153.98,2390,176.55,0.93013,539.5,128.5,64,48,48,64
27,561.42,648.37,1097,120.89,0.89603,541.5,633.5,42,34,34,42
28,595.88,706.14,2281,172.42,0.93003,569.5,679.5,56,52,52,56
29,598.21,603.85,1248,125.24,0.95146,579.5,581.5,36,44,44,36
30,610.76,218.36,1947,161.83,0.89897,583.5,194.5,58,48,48,58
31,637.2,81.811,1789,154.75,0.90184,607.5,62.5,58,42,42,58
32,657.93,673.43,2643,185.84,0.92996,625.5,645.5,60,60,60,60
33,658.95,16.737,1681,155.19,0.84265,629.5,0.5,58,36,36,58
34,658.27,165.74,2250,170.32,0.93974,629.5,142.5,58,48,48,58
