id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.8281,590.46,285,61.803,0.84912,0.5,577.5,14,24,24,14
2,14.162,645.6,1164,131.12,0.81149,0.5,621.5,34,46,46,34
3,218.89,729.95,1752,148.45,0.95806,196.5,705.5,46,48,48,46
4,264.21,640.89,2001,161.5,0.92764,236.5,615.5,52,48,48,52
5,299.63,275.62,2054,163.54,0.92909,276.5,246.5,48,60,60,48
6,302.61,462.7,1828,152.49,0.94845,280.5,437.5,46,54,54,46
7,353.12,650.83,3222,215.66,0.84572,312.5,619.5,81,58,58,81
8,345.14,237.11,1395,136.21,0.90275,320.5,220.5,49,34,34,49
9,347.96,171.88,1679,147.85,0.92548,322.5,146.5,49,48,48,49
10,370.79,549.22,1922,157.29,0.93837,340.5,523.5,55,50,50,55
11,400.63,91.657,2266,176.56,0.88179,366.5,66.5,63,46,46,63
12,431.46,609.99,2323,180.98,0.86105,399.5,587.5,66,46,46,66
13,542.55,645.97,2375,172.2,0.97072,515.5,617.5,54,54,54,54
14,603.53,673.87,2876,190.46,0.96419,571.5,643.5,62,62,62,62
15,627.17,152.68,984,124.6,0.75778,607.5,130.5,38,46,46,38
16,649.3,101.79,1456,137.42,0.92599,627.5,78.5,40,44,44,40
