id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,23.156,653.08,1355,139.06,0.842,4.5,625.5,38,54,54,38
2,177.16,740.68,1555,139.67,0.95813,156.5,717.5,42,48,48,42
3,204.34,698.82,855,103.87,0.93817,186.5,685.5,36,30,30,36
4,243.71,652.75,1380,136.92,0.88397,216.5,633.5,52,38,38,52
5,249.88,303.49,1533,138.89,0.95495,228.5,282.5,44,44,44,44
6,238.33,712.88,294,60.331,0.91703,230.5,701.5,16,22,22,16
7,268.44,231.8,1315,129.45,0.94,244.5,212.5,48,38,38,48
8,280.14,621.03,805,107.22,0.83051,264.5,603.5,34,36,36,34
9,289.96,458.26,1949,156.21,0.96454,266.5,431.5,50,52,52,50
10,305.94,160.31,874,103.31,0.96917,288.5,144.5,36,30,30,36
11,299.53,268.19,242,54.434,0.91738,292.5,258.5,14,20,20,14
12,332.97,659.67,2854,190.28,0.95862,302.5,627.5,60,64,64,60
13,325.35,260.49,1095,122,0.87863,308.5,238.5,32,44,44,32
14,328.25,514.84,1410,133.74,0.94571,308.5,491.5,38,46,46,38
15,334.5,211.03,925,105.76,0.98013,318.5,192.5,32,36,36,32
16,355.29,119.59,1260,132.79,0.85687,338.5,92.5,31,52,52,31
17,373.57,574.7,1497,136.47,0.96507,352.5,553.5,45,42,42,45
18,384.24,512.53,1661,147.49,0.9199,362.5,489.5,47,46,46,47
19,381.66,176.66,1039,113.72,0.95599,366.5,156.5,31,42,42,31
20,386.99,71.739,1441,135.46,0.94265,368.5,46.5,39,48,48,39
21,405.59,658.09,1398,133.93,0.93505,385.5,635.5,40,48,48,40
22,407.72,594.4,838,104.29,0.91244,393.5,573.5,28,40,40,28
23,434.27,604.71,262,54.666,0.98524,425.5,595.5,18,18,18,18
24,481.49,630.85,1630,141.57,0.97812,459.5,605.5,44,48,48,44
25,527.01,682.76,1267,127.78,0.92885,507.5,663.5,42,40,40,42
26,517.89,3.5,76,32.154,0.76662,511.5,0.5,14,6,6,14
27,590.19,179.73,3929,239.93,0.83562,559.5,132.5,62,92,92,62
28,596.82,676.05,1956,156.79,0.96099,571.5,649.5,52,52,52,52
29,585.24,617.02,730,95.802,0.93704,573.5,599.5,24,36,36,24
30,659.41,654.85,1448,141.39,0.87109,635.5,629.5,48,44,44,48
31,684.62,66.655,3031,203.38,0.89303,647.5,40.5,74,50,50,74
