id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,8.5,577.5,84,30.12,0.95412,4.5,571.5,8,12,12,8
2,16.874,487.25,119,36.215,0.96543,10.5,481.5,12,12,12,12
3,46.828,252.5,58,24.678,0.94175,42.5,248.5,8,8,8,8
4,105.63,584.25,51,23.479,0.90437,102.5,579.5,6,10,10,6
5,110.38,54.361,72,28.921,0.88013,106.5,48.5,8,12,12,8
6,111.97,265.08,93,33.949,0.8495,106.5,260.5,12,10,10,12
7,134.42,563.32,73,29.938,0.83833,128.5,557.5,10,10,10,10
8,135.9,418.78,77,28.466,0.96854,130.5,413.5,10,10,10,10
9,150.9,571.11,189,48.298,0.89759,140.5,563.5,18,14,14,18
10,202.57,706.69,65,25.927,0.96666,198.5,701.5,8,10,10,8
11,210.3,432.69,61,28.325,0.77418,204.5,429.5,12,6,6,12
12,217.44,616.27,105,41.557,0.66041,214.5,607.5,6,18,18,6
13,256.26,711.57,2342,173.63,0.94187,230.5,681.5,52,62,62,52
14,249.64,402.82,87,33.585,0.81053,244.5,397.5,12,10,10,12
15,257.8,213.89,79,34.966,0.68362,250.5,210.5,16,6,6,16
16,258.99,35.977,128,39.771,0.87347,252.5,30.5,14,12,12,14
17,260.81,569.5,84,31.046,0.90313,254.5,565.5,12,8,8,12
18,263.62,372.55,64,25.745,0.96382,258.5,368.5,10,8,8,10
19,282.56,619.39,54,24.223,0.9062,278.5,615.5,8,8,8,8
20,317.26,251.47,2388,175.76,0.9376,288.5,222.5,60,58,58,60
21,320.71,132.96,1991,157.25,0.97256,298.5,106.5,48,52,52,48
22,309.5,8.3623,138,44.278,0.77121,300.5,4.5,18,8,8,18
23,336.97,618.52,1706,146.75,0.95424,316.5,593.5,40,52,52,40
24,327.5,375.5,74,27.904,0.96481,322.5,370.5,10,10,10,10
25,330.13,460.69,78,29.574,0.91579,324.5,455.5,10,10,10,10
26,331.35,14.673,110,35.057,0.94734,326.5,8.5,10,12,12,10
27,332.5,359.5,100,34.222,0.90015,326.5,354.5,12,10,10,12
28,359.94,511.14,2728,185.38,0.96452,326.5,483.5,65,54,54,65
29,348.2,429.61,176,47.827,0.85137,340.5,421.5,16,16,16,16
30,385.12,586.04,1575,141.8,0.94212,364.5,563.5,41,48,48,41
31,374.37,253.75,51,23.479,0.90437,371.5,248.5,6,10,10,6
32,376.72,56.933,60,27.126,0.82301,373.5,50.5,6,12,12,6
33,416.14,248.12,231,55.899,0.83276,405.5,238.5,20,18,18,20
34,489.54,236.02,63,26.109,0.9253,485.5,230.5,8,10,10,8
35,513.86,345.04,79,30.17,0.89464,507.5,340.5,12,10,10,12
36,515.5,411.5,84,30.12,0.95412,509.5,407.5,12,8,8,12
37,579.34,687.19,2182,168.71,0.92843,557.5,655.5,44,64,64,44
38,575.31,379.36,70,27.217,0.95443,571.5,374.5,8,10,10,8
39,590.21,458.16,80,28.83,0.98349,585.5,453.5,10,10,10,10
40,593.91,349.71,91,32.022,0.92484,587.5,344.5,12,10,10,12
41,592.57,479,70,29.665,0.81731,587.5,473.5,10,10,10,10
42,620.22,456.53,81,29.938,0.9302,615.5,451.5,10,10,10,10
43,662.34,36.581,2179,164.91,0.9696,635.5,12.5,54,50,50,54
44,640.18,88.196,51,23.57,0.89822,635.5,84.5,8,8,8,8
45,639.67,529.67,55,23.479,0.9753,635.5,525.5,8,8,8,8
46,679.29,169.94,2314,168.89,0.98251,651.5,144.5,56,52,52,56
47,662.67,459.28,132,43.361,0.76706,653.5,453.5,18,12,12,18
48,665.59,752.01,100,37.414,0.76403,661.5,743.5,8,16,16,8
49,699.84,455.15,144,42.203,0.88008,693.5,449.5,14,14,14,14
50,697.33,737.67,55,23.479,0.9753,693.5,733.5,8,8,8,8
51,705.6,423.8,133,40.458,0.87922,697.5,417.5,16,12,12,16
