id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,25.479,652.73,1260,134.34,0.83768,6.5,627.5,40,50,50,40
2,176.58,739.34,1621,144.63,0.93285,154.5,715.5,46,50,50,46
3,204.02,699.16,964,112.11,0.91196,184.5,683.5,36,36,36,36
4,245.51,654.36,1311,134.84,0.86533,220.5,635.5,50,38,38,50
5,252.18,303.01,1497,135.57,0.97776,228.5,282.5,46,42,42,46
6,240.37,706.58,313,63.341,0.88989,232.5,693.5,16,24,24,16
7,267.64,230.48,1323,130.89,0.92541,248.5,208.5,42,40,40,42
8,280.9,623.06,923,115.62,0.82238,264.5,601.5,34,44,44,34
9,292.03,458.01,1952,156.37,0.96401,266.5,431.5,52,50,50,52
10,298.93,268.06,254,55.997,0.91264,290.5,258.5,16,18,18,16
11,309.31,159.44,896,105.69,0.95071,292.5,142.5,36,32,32,36
12,333.33,659.31,2751,185.95,0.96686,304.5,627.5,58,62,62,58
13,326.41,260.83,1184,128.25,0.86179,306.5,240.5,38,44,44,38
14,328.91,510.67,1433,134.85,0.94564,308.5,485.5,40,48,48,40
15,336.77,213.7,932,106.79,0.9692,318.5,194.5,36,36,36,36
16,357.7,115.98,1395,138.27,0.87663,340.5,88.5,37,52,52,37
17,388.9,584.12,2840,198.96,0.87379,354.5,557.5,71,56,56,71
18,385.7,513.94,1714,149.28,0.92704,364.5,489.5,45,46,46,45
19,383.11,178.57,1092,116.93,0.95178,366.5,158.5,33,42,42,33
20,387.72,74.097,1305,131.09,0.91013,369.5,50.5,38,44,44,38
21,406.84,659.2,1419,133.99,0.94818,389.5,635.5,36,48,48,36
22,435.78,605.5,232,53.128,0.92077,429.5,595.5,14,20,20,14
23,482.41,633.87,1632,141.65,0.97821,461.5,611.5,42,46,46,42
24,526.5,681.84,1321,131.16,0.92039,505.5,661.5,44,40,40,44
25,517.59,5.0339,177,49.538,0.80149,507.5,0.5,20,10,10,20
26,583.57,156.54,1696,145.99,0.95834,561.5,132.5,44,48,48,44
27,595.87,677.75,1934,156.24,0.95671,569.5,651.5,52,52,52,52
28,586.89,615.59,772,98.664,0.93602,573.5,597.5,26,38,38,26
29,600.17,206.16,1422,133.5,0.9571,575.5,186.5,48,38,38,48
30,658.74,653.05,1435,142.48,0.85037,633.5,629.5,50,42,42,50
31,684.78,69.851,3304,211.6,0.90036,647.5,44.5,76,52,52,76
