id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,72.769,240.13,52,23.206,0.94131,68.5,236.5,8,8,8,8
2,245.51,728.51,1386,135.19,0.91015,228.5,703.5,38,46,46,38
3,270.41,654.05,1616,145.26,0.92212,244.5,633.5,48,44,44,48
4,293.58,264.08,1253,126.6,0.93541,274.5,242.5,38,44,44,38
5,320.97,478.01,1490,139.64,0.91843,300.5,457.5,42,42,42,42
6,337.52,625.1,1370,135.35,0.8976,314.5,607.5,50,36,36,50
7,339.76,186.82,1054,116.48,0.92565,318.5,170.5,44,32,32,44
8,335.15,245.5,1196,128.19,0.8714,318.5,220.5,30,50,50,30
9,353.33,529.82,1374,131.87,0.94724,330.5,507.5,45,42,42,45
10,367.9,119.55,1583,145.43,0.90117,338.5,98.5,51,44,44,51
11,347.36,683.24,67,26.944,0.93018,342.5,679.5,10,8,8,10
12,402.1,595.48,1778,154.48,0.89932,375.5,573.5,50,46,46,50
13,550.49,670.18,1877,154.51,0.94899,527.5,645.5,50,48,48,50
14,569.27,739.96,1895,153.2,0.97427,543.5,715.5,52,48,48,52
15,644.65,145.97,1902,155.99,0.94381,621.5,116.5,44,58,58,44
