id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,249.72,718.57,1216,123.61,0.95105,230.5,699.5,40,38,38,40
2,263.83,658.52,1530,140.79,0.92806,244.5,633.5,40,50,50,40
3,297.38,270.15,1217,124.48,0.93891,276.5,250.5,42,38,38,42
4,326.43,618.11,1463,138.52,0.91615,306.5,595.5,38,46,46,38
5,341.37,510.99,2598,181.19,0.96082,308.5,483.5,63,54,54,63
6,341.67,144.36,2938,200.38,0.89135,310.5,114.5,59,66,66,59
7,332.98,232.65,1177,126.27,0.88319,316.5,210.5,30,46,46,30
8,387.08,590.13,1523,141.42,0.91581,369.5,567.5,38,48,48,38
9,554.46,673.59,1866,153.11,0.9604,527.5,651.5,52,44,44,52
10,584.6,719.69,1149,128.02,0.83927,561.5,703.5,48,32,32,48
11,640.25,158.22,2017,159.52,0.958,613.5,136.5,54,48,48,54
12,643.42,17.408,1431,136.58,0.92112,619.5,0.5,46,34,34,46
