id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,7.3243,603.49,259,57.196,0.89399,0.5,593.5,14,20,20,14
2,18.375,651.38,1301,134.07,0.86841,0.5,629.5,34,48,48,34
3,198.84,723.68,2769,205.55,0.79899,174.5,685.5,48,80,80,48
4,253.44,660.3,1250,128.6,0.90503,228.5,643.5,48,34,34,48
5,250.79,307.03,1518,138.07,0.95661,230.5,284.5,42,46,46,42
6,240.55,698.48,235,52.4,0.95728,232.5,689.5,16,18,18,16
7,268.14,251.71,1494,141.2,0.90115,246.5,232.5,46,42,42,46
8,294.63,463.31,1985,157.17,0.97062,268.5,437.5,54,50,50,54
9,295.78,616.23,1435,139.19,0.89014,272.5,593.5,48,46,46,48
10,312.3,161.02,1000,111.04,0.96394,294.5,144.5,38,34,34,38
11,312.94,518.64,1152,119.8,0.95775,294.5,497.5,34,42,42,34
12,323.61,661.14,2298,171.44,0.94746,296.5,637.5,56,50,50,56
13,328.21,262.71,1537,144.95,0.88068,302.5,240.5,48,42,42,48
14,338.16,205.44,968,109.28,0.96243,322.5,188.5,34,34,34,34
15,352.73,115.34,1581,144.67,0.90931,332.5,88.5,43,52,52,43
16,364.62,569.55,1420,133.97,0.94918,342.5,545.5,43,44,44,43
17,369.09,514.32,981,112.7,0.91868,354.5,495.5,33,36,36,33
18,380.5,176.14,1204,123.33,0.94597,358.5,156.5,41,40,40,41
19,388.47,81.39,1355,130.69,0.95073,369.5,56.5,38,46,46,38
20,402.61,661.98,1365,130.92,0.95444,381.5,639.5,40,46,46,40
21,408.7,594.63,874,109.02,0.87307,393.5,573.5,30,42,42,30
22,432.54,609.12,207,49.026,0.95583,425.5,599.5,14,18,18,14
23,466.2,625.97,1229,122.66,0.9758,447.5,605.5,40,40,40,40
24,529.41,688.91,1028,113.8,0.94467,511.5,671.5,36,36,36,36
25,578.53,617.1,1544,145.18,0.88192,549.5,599.5,54,38,38,54
26,587.86,679.85,1868,153,0.96283,563.5,653.5,50,50,50,50
27,605.49,166.98,2323,173.43,0.93633,577.5,136.5,52,62,62,52
28,645.81,649.55,1373,137.1,0.87721,625.5,625.5,44,46,46,44
29,667.62,70.431,2020,160.01,0.9536,641.5,48.5,54,46,46,54
