id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,22.283,651.37,1524,143.37,0.89213,0.5,625.5,44,54,54,44
2,9.7,601.74,100,32.75,0.97549,4.5,595.5,10,12,12,10
3,184.49,741.74,1572,142.46,0.93179,166.5,717.5,40,50,50,40
4,202.86,698.24,869,104.85,0.93637,182.5,685.5,40,28,28,40
5,245.71,655.07,1371,136.66,0.88153,218.5,637.5,54,34,34,54
6,238.02,708.77,314,61.894,0.9329,230.5,697.5,16,22,22,16
7,252.63,301.92,1576,139.92,0.96771,232.5,276.5,42,50,50,42
8,268.84,242.85,1579,144.48,0.91053,246.5,224.5,48,42,42,48
9,290.51,461.25,1976,156.26,0.97729,264.5,435.5,52,52,52,52
10,290.24,616.69,901,112.64,0.84461,274.5,593.5,28,42,42,28
11,304.38,159.9,1036,116.2,0.91414,288.5,140.5,34,38,38,34
12,326.41,657.04,2553,180.79,0.94833,296.5,627.5,60,60,60,60
13,323.54,514.21,1308,128.93,0.94229,306.5,493.5,36,44,44,36
14,333.01,212.32,1036,112.74,0.96948,314.5,194.5,38,36,36,38
15,333.75,262.17,762,102.13,0.86407,320.5,242.5,26,40,40,26
16,360.44,116.37,1608,146.29,0.9049,342.5,88.5,39,54,54,39
17,369.51,575.54,1457,136.55,0.93827,348.5,555.5,47,40,40,47
18,376.35,511.77,1574,141.84,0.94097,356.5,487.5,43,48,48,43
19,376.95,178.98,1082,115.44,0.96688,358.5,160.5,37,38,38,37
20,383.47,74.492,1400,133.53,0.94184,364.5,48.5,39,48,48,39
21,403.12,654.23,1287,127.54,0.94696,383.5,631.5,38,46,46,38
22,410.61,594.08,869,106.93,0.90125,395.5,573.5,30,40,40,30
23,437.97,604.28,211,49.861,0.94384,431.5,595.5,14,18,18,14
24,477.15,628.33,1325,129.68,0.94388,457.5,609.5,40,40,40,40
25,531.47,684.77,1074,117.16,0.93261,513.5,665.5,36,38,38,36
26,560.02,595.79,86,32.609,0.84555,553.5,591.5,12,8,8,12
27,593.14,674.88,1946,155.19,0.97547,567.5,649.5,52,50,50,52
28,602.44,172.81,2495,180.31,0.93164,569.5,148.5,64,52,52,64
29,587.07,613.29,849,101.72,0.97034,573.5,595.5,28,36,36,28
30,654.31,647.18,1615,148.83,0.87873,633.5,621.5,46,48,48,46
31,678.22,66.825,1957,159.45,0.93026,649.5,46.5,60,40,40,60
