id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.6622,602.5,148,41.334,0.94022,0.5,595.5,12,14,14,12
2,12.89,622.52,91,32.386,0.90598,6.5,617.5,12,10,10,12
3,46.216,667,2623,182,0.9616,18.5,637.5,54,58,58,54
4,140.66,721.86,1835,151.26,0.96723,116.5,697.5,48,48,48,48
5,201.32,661.62,1126,119.52,0.94041,182.5,639.5,36,44,44,36
6,198.95,704.24,991,110.56,0.96334,182.5,687.5,32,36,36,32
7,236.76,204.03,2000,161.7,0.92492,210.5,174.5,52,56,56,52
8,230.75,315.19,1638,142.26,0.97356,210.5,290.5,40,50,50,40
9,275.39,139.96,1717,147.75,0.94769,250.5,120.5,48,44,44,48
10,276.64,668.78,1684,149.48,0.90845,252.5,647.5,50,44,44,50
11,294.29,458.37,2861,190.28,0.96099,268.5,427.5,52,64,64,52
12,293.76,595.36,1322,131.12,0.92164,272.5,571.5,40,46,46,40
13,317.71,270.57,1721,147.79,0.94936,292.5,244.5,50,48,48,50
14,343.76,637.96,2624,194,0.84842,310.5,613.5,69,48,48,69
15,335.39,703.2,1001,118.46,0.85065,310.5,689.5,48,26,26,48
16,357.61,509.66,4299,244.39,0.88166,312.5,473.5,87,74,74,87
17,353.93,208.06,2024,168.72,0.86112,334.5,176.5,41,64,64,41
18,363.26,120.87,1687,148.38,0.92342,336.5,96.5,49,46,46,49
19,392.01,583.44,1499,139.7,0.92321,364.5,565.5,51,36,36,51
20,409.08,172.74,2138,163.67,0.96555,381.5,146.5,54,52,52,54
21,397.05,548.27,127,39.391,0.88221,389.5,543.5,16,10,10,16
22,418.56,54.632,1836,154.34,0.9303,391.5,30.5,56,46,46,56
23,413.33,641.92,1096,120.18,0.90558,395.5,623.5,40,36,36,40
24,445.42,585.91,2237,178.26,0.8543,423.5,553.5,46,68,68,46
25,504.7,591.52,4228,238.88,0.90709,473.5,547.5,66,84,84,66
26,531.28,673.27,1440,132.57,0.98248,507.5,653.5,46,40,40,46
27,575.53,148.53,2171,170.47,0.90517,545.5,120.5,60,52,52,60
28,577.04,619.94,1810,153,0.93293,549.5,597.5,54,46,46,54
29,588.72,703.99,2348,173.84,0.94198,559.5,675.5,60,56,56,60
30,605.37,209.42,1679,145.19,0.95892,579.5,188.5,50,40,40,50
31,640.27,87.2,1507,143.87,0.87626,613.5,66.5,50,38,38,50
32,655.19,14.237,1037,121.24,0.84232,633.5,0.5,44,30,30,44
33,671.97,670.52,2725,189.52,0.92254,641.5,641.5,58,64,64,58
34,672.35,140.18,2183,168.26,0.93379,645.5,112.5,52,56,56,52
