id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,27.046,605.97,2077,166.44,0.90762,0.5,581.5,56,46,46,56
2,36.338,669.28,2017,170.43,0.84128,10.5,633.5,48,64,64,48
3,120.98,723.64,2676,198.3,0.82868,86.5,699.5,72,48,48,72
4,195.42,677.4,2949,206.11,0.84634,170.5,635.5,48,82,82,48
5,204.75,223.6,1353,132.02,0.93072,186.5,200.5,36,46,46,36
6,241.8,320.13,2526,187.47,0.87368,218.5,286.5,46,68,68,46
7,248.59,185.91,1068,121.87,0.85878,234.5,162.5,30,48,48,30
8,259.35,698.44,1018,116.17,0.89864,236.5,683.5,46,28,28,46
9,260.08,127.94,1198,122.52,0.95332,240.5,108.5,40,38,38,40
10,293.88,632.11,4323,248.77,0.85605,246.5,599.5,94,70,70,94
11,277.43,559.92,1211,132.16,0.83131,262.5,533.5,32,52,52,32
12,306.02,447.16,2235,167.6,0.96336,278.5,419.5,54,54,54,54
13,310.63,261.9,1346,133.73,0.90288,288.5,240.5,44,44,44,44
14,326.84,136.4,2856,199.89,0.87063,290.5,106.5,72,60,60,72
15,308.91,316.4,1193,127.32,0.88083,292.5,292.5,30,48,48,30
16,319.8,719.64,1046,118.5,0.88826,302.5,699.5,38,42,42,38
17,330.35,535.27,1710,148.1,0.93949,304.5,509.5,52,46,46,52
18,348.54,181.63,979,112.78,0.91551,330.5,164.5,39,32,32,39
19,367.25,475.7,2465,178.6,0.93786,336.5,449.5,59,58,58,59
20,366.15,230.53,1380,132.26,0.94593,342.5,212.5,49,38,38,49
21,363.94,657.21,850,102.1,0.96447,344.5,643.5,37,28,28,37
22,452.48,587.11,10287,479.59,0.55474,360.5,537.5,177,94,94,177
23,380.49,541.77,160,44.378,0.8904,371.5,535.5,18,12,12,18
24,389.59,123.44,1318,135.46,0.8622,373.5,98.5,32,54,54,32
25,409.24,197.05,1343,129.2,0.96362,391.5,174.5,38,46,46,38
26,421.85,39.347,1835,156.85,0.9008,395.5,14.5,56,50,50,56
27,432.95,661.72,1340,131.9,0.92336,411.5,639.5,44,40,40,44
28,449.06,141.81,923,110.42,0.89933,433.5,120.5,28,42,42,28
29,525,703.77,2885,222.85,0.70986,495.5,659.5,64,86,86,64
30,558.02,151.58,2638,183.75,0.94911,527.5,122.5,62,58,58,62
31,555.4,652.58,1138,122.73,0.9026,535.5,631.5,40,42,42,40
32,596.16,712.29,2904,208.94,0.81134,565.5,671.5,64,76,76,64
33,614.42,211.7,2203,172.32,0.89923,581.5,188.5,64,48,48,64
34,612.43,601.29,1551,142.71,0.91619,591.5,575.5,46,48,48,46
35,639.49,70.99,2151,166.62,0.93794,611.5,46.5,58,50,50,58
36,660.63,161.78,2386,172.3,0.9741,629.5,136.5,60,52,52,60
37,652.39,664.17,1410,134.67,0.93292,631.5,641.5,44,44,44,44
38,660.99,16.697,1225,131.52,0.84889,635.5,0.5,50,34,34,50
39,675.42,703.6,1053,114.03,0.96381,655.5,685.5,38,36,36,38
