id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,11.153,602.68,823,108.53,0.82934,0.5,581.5,22,42,42,22
2,47.022,674.82,2585,180.9,0.95902,20.5,645.5,54,56,56,54
3,156.51,729.9,1902,153.21,0.97767,130.5,705.5,50,50,50,50
4,208.06,693.09,1343,132.01,0.92394,190.5,669.5,40,46,46,40
5,236.01,209.53,2008,164.2,0.90103,210.5,178.5,50,58,58,50
6,235.66,312.32,1838,149.59,0.99012,212.5,288.5,48,48,48,48
7,229.37,723.8,682,92.676,0.93348,212.5,709.5,32,28,28,32
8,269.22,668.33,1808,156.43,0.89226,248.5,639.5,42,58,58,42
9,285.78,150.24,1807,151.13,0.9541,262.5,126.5,48,50,50,48
10,299.04,460.89,2745,186.41,0.96006,270.5,431.5,56,60,60,56
11,313.57,278.7,2241,166.02,0.98417,286.5,254.5,54,50,50,54
12,321.51,622.25,2646,211.16,0.72404,286.5,583.5,68,72,72,68
13,332.34,684.71,976,116.62,0.85516,312.5,669.5,42,28,28,42
14,357.31,499.46,4198,246.08,0.84933,314.5,461.5,87,76,76,87
15,357.44,121.96,1829,152.95,0.94334,332.5,96.5,49,48,48,49
16,359.46,212.89,1904,159.9,0.90003,338.5,182.5,39,60,60,39
17,374.76,587.57,1427,136.65,0.91766,350.5,567.5,47,42,42,47
18,405.31,164.64,2132,166.98,0.92576,373.5,144.5,62,44,44,62
19,396.95,646.77,1405,132.54,0.95909,377.5,625.5,38,46,46,38
20,389.62,557.42,129,37.687,0.97246,383.5,551.5,12,12,12,12
21,415.58,58.545,1987,158.42,0.95656,389.5,34.5,54,48,48,54
22,432.6,591.05,2014,160.95,0.93989,409.5,563.5,46,54,54,46
23,501.07,616.12,1702,144.76,0.97771,475.5,593.5,50,44,44,50
24,525.7,667.41,1533,138.39,0.96166,501.5,645.5,48,42,42,48
25,579.94,617.33,1702,146.99,0.94886,555.5,595.5,48,46,46,48
26,591.43,150.27,1945,161.37,0.90312,563.5,128.5,54,48,48,54
27,596.41,706.01,1836,153,0.94634,571.5,681.5,50,50,50,50
28,605.82,212.99,1654,144.93,0.94801,579.5,190.5,52,42,42,52
29,635.81,85.192,1592,145.31,0.90779,613.5,60.5,46,50,50,46
30,644.82,14.218,912,108.57,0.91832,623.5,0.5,42,28,28,42
31,676.58,659.14,2458,181.28,0.90813,645.5,627.5,58,60,60,58
32,686.73,115.51,1934,157.28,0.94432,659.5,90.5,50,52,52,50
