id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,5.2782,592.24,133,41.284,0.84683,0.5,585.5,10,14,14,10
2,8.7625,641.21,619,98.564,0.75199,0.5,621.5,20,40,40,20
3,242.01,731.66,1693,147.67,0.93538,220.5,707.5,44,48,48,44
4,254.2,652.73,1760,149.16,0.95346,228.5,629.5,50,44,44,50
5,288.39,278.65,1814,156.75,0.89163,270.5,250.5,36,58,58,36
6,307.18,475.93,1357,134.89,0.89507,288.5,451.5,34,48,48,34
7,332.98,232.21,1428,137.48,0.90742,310.5,210.5,48,42,42,48
8,341.13,637.43,2221,168.93,0.94257,314.5,609.5,52,54,54,52
9,349.18,166.67,1523,139.76,0.93723,330.5,142.5,39,50,50,39
10,385.89,93.387,2038,166.92,0.88555,352.5,68.5,61,46,46,61
11,365.77,543.16,991,114.28,0.90324,352.5,519.5,29,44,44,29
12,393.11,171.73,63,26.109,0.9253,389.5,166.5,8,10,10,8
13,428.58,607.38,2347,170.93,0.97337,399.5,583.5,58,50,50,58
14,546.95,657.7,2157,165.14,0.95716,517.5,629.5,54,52,52,54
15,600.19,687.67,2583,182.42,0.94263,571.5,657.5,58,60,60,58
16,624.9,163.65,1300,137.29,0.82842,601.5,140.5,42,48,48,42
17,666.43,126.25,1219,124.31,0.94304,647.5,106.5,36,40,40,36
