id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,15.669,635.68,2245,198.55,0.69351,0.5,591.5,40,82,82,40
2,195.14,743.4,1481,137.3,0.94354,172.5,719.5,44,46,46,44
3,221.24,695.61,1519,151.13,0.80204,192.5,675.5,58,40,40,58
4,255.77,666.6,1268,129.03,0.91209,232.5,649.5,50,34,34,50
5,256.54,313.23,1495,135.63,0.97552,234.5,290.5,44,46,46,44
6,279.17,255.96,1518,143.62,0.88564,258.5,234.5,44,48,48,44
7,295.91,619.02,1418,136.53,0.91347,274.5,597.5,46,44,44,46
8,306.59,482.97,2309,171.23,0.95434,282.5,453.5,48,58,58,48
9,326.35,670.34,2263,170.63,0.94175,296.5,647.5,58,46,46,58
10,321.99,156.25,1035,112.18,0.97801,304.5,138.5,38,36,36,38
11,328.77,260.51,1645,145.16,0.93991,306.5,236.5,48,48,48,48
12,347.05,203.77,963,108.65,0.96825,330.5,188.5,34,32,32,34
13,351.51,113.63,1563,143.53,0.91301,332.5,86.5,41,52,52,41
14,368.82,569.62,1346,129.11,0.96712,346.5,549.5,43,40,40,43
15,367.49,524.65,1222,128.62,0.88452,348.5,503.5,43,40,40,43
16,375.5,169.49,1102,116.37,0.96955,356.5,150.5,37,38,38,37
17,385.3,75.631,1215,122.77,0.96303,366.5,52.5,37,44,44,37
18,400.22,665.61,1450,135.75,0.94458,381.5,641.5,38,50,50,38
19,415.9,593.43,981,114.11,0.89663,397.5,571.5,36,42,42,36
20,462.33,617.87,2151,172.13,0.87992,427.5,597.5,66,42,42,66
21,528.95,683.19,1208,122.43,0.96268,509.5,663.5,40,38,38,40
22,566.77,614.94,1713,149.29,0.92639,537.5,593.5,56,42,42,56
23,591.68,676.76,1995,158.92,0.95454,565.5,653.5,52,48,48,52
24,610.16,174.36,2450,177.94,0.9389,581.5,146.5,58,58,58,58
25,648.31,653.1,1343,136.49,0.86558,631.5,629.5,40,48,48,40
26,671.45,74.78,2129,164.2,0.95541,647.5,44.5,50,56,56,50
