id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.8844,629.58,398,78.136,0.7571,0.5,613.5,14,32,32,14
2,23.024,99.373,83,30.029,0.94794,18.5,94.5,10,10,10,10
3,203.72,96.333,57,25.183,0.89281,198.5,92.5,10,8,8,10
4,249.63,714.13,1457,134.29,0.96936,226.5,691.5,44,44,44,44
5,261.39,646.75,1302,130.27,0.91922,238.5,625.5,44,38,38,44
6,289.07,267.59,1331,134.76,0.87949,270.5,242.5,38,50,50,38
7,305.58,472.76,1589,142.6,0.94014,282.5,449.5,48,48,48,48
8,334.05,625.05,2243,168.73,0.9542,306.5,599.5,56,52,52,56
9,341.76,245.63,1428,135.98,0.92717,318.5,224.5,48,40,40,48
10,338.67,158.53,1043,116.1,0.92184,320.5,138.5,38,38,38,38
11,359.98,530.51,1126,122.3,0.89922,344.5,505.5,31,46,46,31
12,382.58,102.64,1345,133.58,0.90419,360.5,78.5,41,44,44,41
13,413.49,595.72,2311,172.12,0.94545,385.5,567.5,58,54,54,58
14,439.88,420.12,57,24.546,0.93436,435.5,415.5,8,10,10,8
15,508.5,91.5,54,24.678,0.8768,505.5,86.5,6,10,10,6
16,541.06,668.46,1861,154.31,0.94329,519.5,643.5,46,50,50,46
17,571.31,730.12,1087,129.68,0.77433,557.5,703.5,28,52,52,28
18,583.5,764.7,66,28.598,0.82329,577.5,761.5,12,6,6,12
19,593.8,737.7,167,45.9,0.87256,585.5,729.5,16,16,16,16
20,630.71,167.75,1458,137.83,0.92192,609.5,142.5,42,48,48,42
21,648.75,47.275,80,28.83,0.98349,643.5,42.5,10,10,10,10
22,697,151.23,1211,125.62,0.91781,675.5,134.5,44,36,36,44
23,698.45,329.55,53,24.496,0.87194,693.5,326.5,10,6,6,10
24,707.2,108.8,51,23.57,0.89822,703.5,104.5,8,8,8,8
25,713.41,318.94,148,41.368,0.93878,705.5,312.5,16,12,12,16
