id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,17.111,355.77,458,78.939,0.85427,6.5,342.5,26,26,26,26
2,11.991,404.62,112,41.186,0.71627,6.5,397.5,12,16,16,12
3,20.313,382.63,83,31.162,0.88636,14.5,378.5,12,9,9,12
4,26.648,737.74,54,23.297,0.97079,22.5,733.5,8,8,8,8
5,39.775,369.2,169,48.637,0.79213,32.5,358.5,14,20,20,14
6,40.5,690.5,48,23.156,0.87221,36.5,687.5,8,6,6,8
7,54.5,747.29,90,32.518,0.88941,48.5,743.5,12,8,8,12
8,72.327,627.33,55,23.479,0.9753,68.5,623.5,8,8,8,8
9,78.5,294.5,52,22.28,1,74.5,290.5,8,8,8,8
10,84.646,506.68,96,32.841,0.93174,78.5,501.5,12,10,10,12
11,88.899,676.22,89,33.114,0.85084,82.5,671.5,12,10,10,12
12,95.372,289.31,78,28.739,0.96439,90.5,284.5,10,10,10,10
13,106.38,686.34,77,29.797,0.89185,102.5,681.5,8,10,10,8
14,118.64,655.57,67,27.54,0.89439,114.5,649.5,8,12,12,8
15,136.5,262.5,58,24.678,0.94175,132.5,258.5,8,8,8,8
16,148.73,253.84,67,27.49,0.89732,144.5,248.5,8,10,10,8
17,181.02,516.59,83,30.029,0.94794,176.5,511.5,10,10,10,10
18,202.25,538.46,95,34.693,0.83398,196.5,533.5,12,10,10,12
19,203.69,254.57,65,25.927,0.96666,198.5,250.5,10,8,8,10
20,206.32,299.07,295,66.153,0.77203,198.5,284.5,14,28,28,14
21,204.5,509.17,58,24.678,0.94175,200.5,505.5,8,8,8,8
22,210.78,273.25,161,48.166,0.76855,202.5,266.5,18,16,16,18
23,214.98,482.55,53,24.496,0.87194,210.5,479.5,10,6,6,10
24,223.26,256.02,105,35.942,0.86379,216.5,250.5,14,10,10,14
25,226.03,511.84,79,31.046,0.84938,220.5,507.5,12,8,8,12
26,250.59,713.47,1553,144.03,0.90097,228.5,691.5,48,46,46,48
27,266.74,655.51,1185,124.14,0.91913,244.5,639.5,44,32,32,44
28,254.5,53.5,48,23.156,0.87221,250.5,50.5,8,6,6,8
29,256.43,611.48,83,29.938,0.95316,250.5,607.5,12,8,8,12
30,257.08,353.2,86,32.659,0.84319,252.5,346.5,8,14,14,8
31,266.17,74.5,58,24.678,0.94175,262.5,70.5,8,8,8,8
32,282.88,269.16,1038,117.88,0.89067,262.5,250.5,42,34,34,42
33,285.09,528.07,117,38.01,0.86821,280.5,519.5,10,16,16,10
34,310.9,475.46,1281,131.02,0.89439,292.5,451.5,36,46,46,36
35,324.35,612.95,1972,164.13,0.88567,296.5,591.5,60,42,42,60
36,307.27,687.28,74,30.625,0.81558,302.5,681.5,10,12,12,10
37,310.19,528.23,100,32.75,0.97549,304.5,523.5,12,10,10,12
38,321.51,65.667,111,35.38,0.93999,316.5,58.5,10,14,14,10
39,323.66,133.96,119,37.505,0.90512,316.5,128.5,14,10,10,14
40,339.24,245.67,1187,129.08,0.85318,320.5,220.5,40,46,46,40
41,346.36,173.31,981,116.96,0.85457,330.5,150.5,34,42,42,34
42,342.5,70.5,64,27.076,0.88079,338.5,66.5,8,8,8,8
43,372.76,110.5,1364,135.89,0.88677,344.5,90.5,49,40,40,49
44,360.98,532.48,1118,121.36,0.90629,344.5,507.5,33,46,46,33
45,374.61,209.72,57,25.877,0.85061,371.5,204.5,6,10,10,6
46,405.24,589.29,1943,160.31,0.91391,379.5,563.5,52,52,52,52
47,387.95,243.27,103,38.613,0.7424,383.5,234.5,8,16,16,8
48,390.5,504.23,94,32.518,0.92893,385.5,499.5,10,10,10,10
49,423.8,220.2,51,23.57,0.89822,419.5,216.5,8,8,8,8
50,427.14,285.7,152,44.105,0.85568,419.5,278.5,16,14,14,16
51,427.67,11.879,107,35.471,0.90185,421.5,6.5,12,12,12,12
52,446.95,269.09,191,50.605,0.83089,437.5,262.5,20,12,12,20
53,457.68,71.054,350,75.838,0.7051,443.5,60.5,28,22,22,28
54,459.04,256.96,54,24.769,0.87109,455.5,252.5,8,8,8,8
55,486.63,660.65,51,24.405,0.84459,483.5,655.5,6,10,10,6
56,490.84,63.047,85,32.386,0.84625,485.5,58.5,12,10,10,12
57,499.98,514.11,342,64.681,0.9343,489.5,503.5,22,20,20,22
58,510.05,643.58,98,33.164,0.93431,503.5,637.5,12,12,12,12
59,510.74,355.72,179,49.315,0.81745,505.5,344.5,12,20,20,12
60,513.26,324.65,54,23.297,0.97079,509.5,320.5,8,8,8,8
61,538.89,682.15,1993,160.03,0.94065,511.5,655.5,54,54,54,54
62,520.69,508.07,61,25.927,0.90718,515.5,503.5,10,8,8,10
63,543.33,625.67,55,23.479,0.9753,539.5,621.5,8,8,8,8
64,564.17,730.99,1804,159.99,0.8519,539.5,707.5,52,50,50,52
65,552.24,415.4,58,24.819,0.93228,547.5,411.5,10,8,8,10
66,567.67,183.72,57,25.183,0.89281,563.5,178.5,8,10,10,8
67,589.54,330.88,217,53.847,0.83964,581.5,320.5,16,20,20,16
68,588.61,403.96,70,28.325,0.8884,583.5,399.5,10,8,8,10
69,587.34,587.66,61,25.877,0.91031,583.5,583.5,8,8,8,8
70,601.46,324.54,83,29.938,0.95316,595.5,320.5,12,8,8,12
71,598.6,711.75,63,27.399,0.84878,595.5,705.5,6,12,12,6
72,607.75,223.83,77,31.733,0.79558,603.5,216.5,8,14,14,8
73,630.21,170.83,1308,130.14,0.92529,607.5,152.5,46,38,38,46
74,634.57,240.85,277,61.307,0.83804,621.5,232.5,24,16,16,24
75,630.47,697.46,93,33.494,0.87074,623.5,693.5,14,8,8,14
76,655.3,636,117,38.845,0.83402,647.5,631.5,16,10,10,16
77,671.09,140,1287,130.16,0.91019,649.5,122.5,48,38,38,48
78,660.02,371.26,214,55.369,0.78552,651.5,360.5,16,22,22,16
79,662.24,16.954,87,31.41,0.91578,657.5,12.5,10,10,10,10
80,665.5,474.31,108,34.966,0.93457,659.5,469.5,12,10,10,12
81,680.91,477.07,58,24.728,0.93838,675.5,473.5,10,8,8,10
82,685.66,490.47,90,31.278,0.95464,679.5,485.5,12,10,10,12
83,704.23,578.74,62,28.689,0.76897,697.5,575.5,12,6,6,12
84,705.95,194.59,64,26.291,0.9284,701.5,190.5,10,8,8,10
85,707.67,348.06,109,35.471,0.91871,701.5,342.5,12,12,12,12
86,710.13,228.57,122,39.027,0.86217,703.5,222.5,14,12,12,14
87,709.72,502.58,142,40.499,0.93695,703.5,495.5,12,14,14,12
88,720.79,360.46,219,56.502,0.77362,709.5,354.5,24,12,12,24
89,721.48,10.414,116,36.215,0.94109,715.5,4.5,12,12,12,12
90,723.76,327.5,74,28.598,0.92308,719.5,322.5,8,10,10,8
91,726.8,244.32,66,27.308,0.89452,721.5,240.5,10,8,8,10
92,727.09,594.95,66,28.325,0.83763,721.5,591.5,10,8,8,10
93,728.82,46.415,65,29.244,0.77879,723.5,40.5,10,12,12,10
94,728.86,512.34,59,28.325,0.74879,725.5,505.5,6,12,12,6
