id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,173.79,374.69,138,42.815,0.82109,166.5,366.5,14,16,16,14
2,206.33,648.28,57,25.183,0.89281,202.5,643.5,8,10,10,8
3,261.9,728.35,2329,174.21,0.93053,236.5,697.5,52,64,64,52
4,313.71,129.42,1955,157.07,0.95715,290.5,102.5,44,56,56,44
5,313.94,254.35,2500,179.92,0.9375,290.5,224.5,50,60,60,50
6,312.66,657.34,61,25.877,0.91031,308.5,653.5,8,8,8,8
7,344.33,619.45,1640,143.84,0.95401,322.5,595.5,44,50,50,44
8,363.4,506.46,2749,186.25,0.96304,330.5,475.5,63,58,58,63
9,371.63,586.87,1198,124.62,0.92234,352.5,565.5,37,44,44,37
10,432.62,641.84,63,26.109,0.9253,427.5,637.5,10,8,8,10
11,474.7,234.56,61,25.472,0.93626,469.5,230.5,10,8,8,10
12,576.89,679.61,2310,172.15,0.94467,551.5,649.5,52,62,62,52
13,679.07,46.172,2102,162.38,0.96417,655.5,20.5,46,52,52,46
14,685.65,172.39,2387,171.69,0.98135,657.5,146.5,56,54,54,56
