id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,8.2095,614.2,525,90.508,0.75224,0.5,595.5,18,36,36,18
2,48,669.84,2723,185.27,0.96394,20.5,639.5,56,58,58,56
3,143.25,721.54,1758,146.81,0.98243,118.5,697.5,48,48,48,48
4,200.85,685.14,2300,178.88,0.87231,178.5,651.5,42,68,68,42
5,235.52,202.6,2086,164.72,0.93031,206.5,174.5,56,52,52,56
6,230.35,314.03,1738,146.63,0.97362,208.5,288.5,46,50,50,46
7,273.79,670.97,1797,156.67,0.88418,250.5,645.5,48,50,50,48
8,276.5,148.13,1691,146.35,0.95087,252.5,128.5,48,44,44,48
9,292.07,460.72,2806,188.79,0.95718,266.5,429.5,52,64,64,52
10,328.98,621.62,5243,293.04,0.75106,276.5,575.5,109,82,82,109
11,317.05,273.57,2151,163.63,0.97182,290.5,246.5,52,52,52,52
12,330.72,519.22,1350,133.5,0.90864,310.5,495.5,38,48,48,38
13,341.05,697.75,925,116.94,0.80612,316.5,685.5,48,24,24,48
14,361.16,127.68,1758,150.64,0.93413,336.5,102.5,47,50,50,47
15,357.67,210.09,1212,122.17,0.96994,338.5,190.5,39,40,40,39
16,373.74,495.37,2021,162.25,0.92839,348.5,471.5,51,54,54,51
17,386.99,575.71,1975,170.53,0.82281,356.5,541.5,51,62,62,51
18,408.91,167.99,2110,162.94,0.96128,379.5,142.5,56,50,50,56
19,419.31,58.918,1824,153.36,0.93578,391.5,36.5,56,44,44,56
20,408.63,643.7,962,110.02,0.94405,391.5,627.5,38,34,34,38
21,443.68,584.12,1895,159.32,0.90228,421.5,555.5,44,56,56,44
22,501.1,607.02,1856,155.05,0.93201,473.5,583.5,54,46,46,54
23,530.82,672.16,1566,139.7,0.96448,507.5,649.5,46,44,44,46
24,579.74,147.34,2465,178.81,0.93566,549.5,122.5,60,50,50,60
25,576.2,621.5,1584,141.57,0.95051,551.5,599.5,50,42,42,50
26,592.53,706.04,2251,169.95,0.94409,563.5,677.5,60,54,54,60
27,603.47,211.18,1641,145.75,0.93015,577.5,190.5,52,38,38,52
28,635.92,90.335,1562,144.2,0.90415,611.5,66.5,48,46,46,48
29,678.58,128.69,2003,163.82,0.90298,649.5,102.5,54,50,50,54
30,676.75,665.12,2759,192.07,0.90985,649.5,633.5,54,66,66,54
