id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,46.016,673.96,2739,185.83,0.96385,18.5,643.5,56,58,58,56
2,152.98,726.74,1987,157.43,0.96841,128.5,701.5,48,52,52,48
3,205.28,689.03,1251,126.87,0.93,186.5,669.5,42,40,40,42
4,230.8,313.29,1822,148.25,0.99895,206.5,290.5,48,46,46,48
5,236.08,206.78,2040,164.48,0.91241,210.5,176.5,50,58,58,50
6,228.99,716.36,722,94.05,0.96048,212.5,699.5,32,32,32,32
7,270.03,667.68,2008,167.6,0.86551,248.5,635.5,44,64,64,44
8,282.24,149.92,1725,146.96,0.96209,260.5,126.5,46,48,48,46
9,298.52,461.34,2766,186.97,0.96169,270.5,431.5,56,60,60,56
10,317.88,609.71,3884,251.42,0.75321,284.5,561.5,72,94,94,72
11,315.48,276.74,2251,166.59,0.98184,288.5,252.5,54,50,50,54
12,355.45,499.14,4146,241.38,0.87135,312.5,463.5,87,72,72,87
13,337.51,688.63,870,112.93,0.81149,314.5,675.5,46,24,24,46
14,356.76,121.71,1917,156.55,0.94469,332.5,94.5,47,50,50,47
15,359.69,210.89,1969,161.26,0.91547,338.5,180.5,41,60,60,41
16,376.23,588.75,1381,132.98,0.93665,352.5,571.5,45,38,38,45
17,405.45,163.39,2289,171.14,0.94696,373.5,138.5,62,48,48,62
18,394.67,648.94,1456,134.97,0.9592,375.5,627.5,40,46,46,40
19,391.24,556.25,134,38.374,0.97699,385.5,549.5,12,14,14,12
20,417.83,59.062,1775,151.11,0.9374,391.5,36.5,54,44,44,54
21,436.45,590.71,1896,154.64,0.9571,413.5,565.5,46,52,52,46
22,503.07,614.68,1687,143.37,0.98757,479.5,593.5,48,42,42,48
23,524.04,668.83,1575,140.88,0.95415,501.5,645.5,46,44,44,46
24,578.74,619.49,1915,157.76,0.9295,553.5,595.5,50,48,48,50
25,587.59,148.45,1884,158.09,0.91069,557.5,128.5,60,44,44,60
26,599.52,707.24,2096,187.16,0.72727,571.5,679.5,58,52,52,58
27,606.51,214.78,1645,145.69,0.93325,579.5,192.5,52,42,42,52
28,634.01,86.392,1560,145.94,0.88206,611.5,60.5,46,52,52,46
29,679.31,660.26,2511,178.97,0.95146,649.5,631.5,54,60,60,54
30,684.62,119.82,2168,168.45,0.92531,655.5,92.5,56,56,56,56
