id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,51.18,671.59,2555,180.69,0.95012,26.5,643.5,52,56,56,52
2,159.59,728.87,1985,157.99,0.9607,136.5,701.5,46,54,54,46
3,219.53,703.04,1199,124.18,0.92949,198.5,683.5,42,36,36,42
4,238.93,305.42,1879,150.95,0.99447,214.5,282.5,50,48,48,50
5,231.3,737.07,716,96.794,0.90091,214.5,721.5,32,30,30,32
6,241.91,214.97,1847,154.75,0.931,218.5,186.5,48,54,54,48
7,266.93,666.32,1726,152.79,0.89202,244.5,643.5,48,46,46,48
8,295.02,146.04,1588,144.24,0.91869,270.5,126.5,48,44,44,48
9,300.31,457.15,2663,183.96,0.95589,270.5,425.5,60,62,62,60
10,311.08,280.57,2277,167.77,0.97956,284.5,252.5,54,54,54,54
11,300.57,608.74,899,111.16,0.86468,284.5,587.5,34,40,40,34
12,328.84,660.22,2180,165.33,0.9652,302.5,635.5,54,48,48,54
13,356.36,503.48,4255,250.02,0.8343,312.5,465.5,89,76,76,89
14,357.09,122.28,1837,154.65,0.92711,330.5,94.5,51,52,52,51
15,354.65,217.13,1929,158.85,0.92371,332.5,186.5,43,58,58,43
16,363.96,586.89,1250,126.69,0.93185,342.5,569.5,45,38,38,45
17,400.92,167.54,2091,164.76,0.93208,369.5,146.5,62,44,44,62
18,398.75,646.3,1522,138.56,0.95252,375.5,623.5,42,48,48,42
19,409.65,64.684,1792,154.62,0.90478,387.5,42.5,50,48,48,50
20,428.35,591.19,1908,155.68,0.95056,407.5,565.5,44,52,52,44
21,495.51,620.02,1712,144.33,0.9892,471.5,597.5,48,44,44,48
22,533.75,665.46,1453,134.42,0.96484,511.5,645.5,46,40,40,46
23,570.93,610.7,1581,142.58,0.93563,547.5,587.5,44,44,44,44
24,596.35,149.57,1936,161.81,0.89409,565.5,130.5,60,38,38,60
25,590.52,703.45,1864,152.59,0.96588,567.5,677.5,46,52,52,46
26,605.31,215.03,1773,151.96,0.92618,579.5,190.5,54,48,48,54
27,643.37,12.305,1007,118.91,0.84951,621.5,0.5,44,26,26,44
28,641.18,78.419,1502,140.83,0.91065,621.5,54.5,42,50,50,42
29,664.89,659.12,2263,173.54,0.91097,635.5,629.5,56,54,54,56
30,690.69,104.72,1848,153.68,0.94433,667.5,78.5,44,52,52,44
