id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,5.753,604.24,328,75.142,0.67258,0.5,587.5,12,32,32,12
2,10.407,645.9,658,97.456,0.81707,0.5,627.5,24,36,36,24
3,204.78,727.1,1635,143.3,0.95811,182.5,705.5,46,44,44,46
4,266.1,646.54,1876,153.96,0.9552,238.5,623.5,54,46,46,54
5,294.42,286.4,1822,153.78,0.92985,272.5,258.5,44,56,56,44
6,299.03,465.99,2274,170.55,0.94722,272.5,439.5,54,54,54,54
7,329.35,674.91,2080,160.34,0.97794,302.5,649.5,54,52,52,54
8,339.04,236.27,1759,149.51,0.94858,314.5,210.5,52,48,48,52
9,346.43,162.51,1653,144.83,0.94872,322.5,140.5,51,42,42,51
10,374.5,543.69,2115,162.98,0.96309,346.5,521.5,55,48,48,55
11,396.02,102.44,2115,173.82,0.84868,362.5,74.5,61,50,50,61
12,389.32,650.67,1300,126.3,0.97497,371.5,629.5,36,42,42,36
13,437.21,608.64,3263,218.61,0.83383,393.5,583.5,88,48,48,88
14,539.92,650.05,2422,173.96,0.97042,509.5,621.5,58,54,54,58
15,534.75,9.6184,380,69.006,0.91738,523.5,0.5,22,20,20,22
16,571.5,5.2807,114,36.438,0.91448,565.5,0.5,12,10,10,12
17,613.01,667.57,2735,186.48,0.95589,583.5,637.5,58,60,60,58
18,620.05,158.89,1112,132.47,0.75982,603.5,134.5,30,52,52,30
19,646.7,89.327,1620,143.14,0.95136,625.5,64.5,40,48,48,40
