id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,10.781,595.01,447,76.432,0.88711,0.5,583.5,22,22,22,22
2,14.68,645.13,1183,129.58,0.84399,0.5,621.5,30,46,46,30
3,188.27,749.7,1406,133.7,0.94359,162.5,729.5,48,38,38,48
4,224.39,703.86,1215,134.28,0.80846,196.5,689.5,56,28,28,56
5,263.49,670.22,1268,132.07,0.87161,240.5,651.5,42,42,42,42
6,270.62,319.34,1432,133.13,0.96898,250.5,296.5,40,46,46,40
7,278.91,266.47,1394,135.53,0.91093,260.5,240.5,38,48,48,38
8,286.53,621.19,1382,136.19,0.89453,262.5,601.5,52,38,38,52
9,310.33,484.99,2523,180.79,0.9372,282.5,457.5,60,52,52,60
10,317.63,151.97,891,107.75,0.91047,300.5,134.5,38,32,32,38
11,327.62,683.96,2154,164.48,0.9634,300.5,657.5,54,54,54,54
12,329.17,253.25,1475,137.33,0.93938,308.5,232.5,44,44,44,44
13,350.27,208.11,995,111.47,0.95193,330.5,192.5,39,32,32,39
14,354.71,113.88,1481,138.1,0.93296,334.5,88.5,39,50,50,39
15,372.49,547.09,2064,160.28,0.97113,348.5,521.5,49,50,50,49
16,368.48,161.06,995,110.05,0.97586,350.5,142.5,35,38,38,35
17,381.24,81.526,1292,128.01,0.94396,360.5,62.5,43,40,40,43
18,399.11,664.83,1404,131.94,0.96698,377.5,643.5,42,44,44,42
19,417.19,596.03,1388,136.13,0.89926,395.5,571.5,40,48,48,40
20,460.78,618.52,1247,122.96,0.98542,441.5,597.5,38,40,40,38
21,529.5,676.81,1286,128.55,0.9318,507.5,659.5,42,38,38,42
22,556.81,623.63,1462,136.86,0.93729,533.5,605.5,46,38,38,46
23,569.4,8.8326,448,77.317,0.86965,555.5,0.5,28,18,18,28
24,591.86,673.33,1831,152.24,0.95304,567.5,649.5,50,48,48,50
25,610.08,180.81,2262,172.29,0.92357,581.5,154.5,58,50,50,58
26,640.7,648.33,1279,132.54,0.87307,625.5,625.5,36,48,48,36
27,670.23,82.929,2044,159.37,0.9726,645.5,54.5,50,54,54,50
