id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.3177,587.91,277,63.787,0.77708,0.5,575.5,12,24,24,12
2,8.5175,641.51,659,104.29,0.71757,0.5,621.5,18,42,42,18
3,224.35,734.77,1809,152.01,0.94441,200.5,709.5,48,48,48,48
4,264.21,642.27,2167,166.94,0.94133,234.5,617.5,56,48,48,56
5,296.34,270.08,1975,160.26,0.92951,272.5,242.5,48,56,56,48
6,307.52,462.62,1547,143.83,0.89993,284.5,441.5,44,42,42,44
7,345.38,164.31,1897,159.01,0.90664,316.5,140.5,55,44,44,55
8,349.08,649.26,2159,163.23,0.98018,320.5,623.5,57,50,50,57
9,346.09,233.18,1261,131.48,0.87438,322.5,218.5,47,32,32,47
10,374.42,546.69,1800,151.26,0.94886,346.5,521.5,51,50,50,51
11,398.03,91.294,2197,172.86,0.89122,364.5,64.5,61,48,48,61
12,428.12,614.49,1851,153.35,0.94985,403.5,591.5,50,48,48,50
13,544.71,647.77,2364,171.64,0.97245,519.5,619.5,54,54,54,54
14,601.24,672.16,2591,180.51,0.9654,573.5,641.5,54,62,62,54
15,625.68,152.15,1035,125.16,0.79008,605.5,130.5,38,46,46,38
16,653.94,103.58,1205,127.25,0.89059,635.5,78.5,36,46,46,36
