id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,254.51,705.97,1953,158.67,0.93728,230.5,679.5,50,56,56,50
2,317.29,245.43,2252,170.48,0.93875,290.5,218.5,58,56,56,58
3,324.8,139.77,1946,155.98,0.96586,302.5,112.5,46,54,54,46
4,337.56,616.03,1611,144.48,0.92898,316.5,589.5,38,52,52,38
5,357.51,512.1,2721,187.97,0.93615,320.5,483.5,69,54,54,69
6,383.09,587.66,1699,146.68,0.95116,360.5,565.5,45,48,48,45
7,575.06,688.52,2276,173.1,0.92084,547.5,659.5,52,62,62,52
8,598.29,83.836,73,28.557,0.91296,593.5,78.5,10,10,10,10
9,654.42,24.184,2138,164.71,0.95362,629.5,0.5,52,50,50,52
10,670,164.76,2650,183.58,0.9551,635.5,136.5,66,56,56,66
