id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,34.315,424.97,73,29.103,0.88231,28.5,419.5,10,10,10,10
2,47.233,669.73,86,32.75,0.83892,42.5,663.5,10,12,12,10
3,77.26,296.56,96,35.057,0.82677,70.5,292.5,14,8,8,14
4,83.314,520.13,86,31.369,0.90741,76.5,515.5,12,10,10,12
5,83.2,465.2,50,24.769,0.80657,80.5,459.5,6,10,10,6
6,121.32,646.75,131,40.549,0.86239,114.5,639.5,14,14,14,14
7,120.8,567.8,51,23.57,0.89822,116.5,563.5,8,8,8,8
8,164.67,137.57,159,45.395,0.84814,156.5,130.5,14,16,16,14
9,179.84,566.23,74,28.83,0.90973,174.5,561.5,10,10,10,10
10,197.19,345.19,63,27.035,0.86938,192.5,340.5,10,8,8,10
11,216.43,558.34,134,40.044,0.90289,208.5,553.5,16,10,10,16
12,217.32,124.47,120,37.737,0.9024,210.5,118.5,14,12,12,14
13,234.05,77.791,172,53.103,0.68325,222.5,70.5,22,14,14,22
14,253.37,690.84,2464,181.17,0.91152,230.5,657.5,48,64,64,48
15,294.75,690.13,61,25.092,0.96163,290.5,685.5,8,10,10,8
16,320.58,254.71,2873,200.4,0.87141,294.5,218.5,54,76,76,54
17,309.61,475.31,70,28.325,0.8884,304.5,471.5,10,8,8,10
18,328.28,142.95,1742,148.58,0.95094,308.5,116.5,40,52,52,40
19,335.34,613.2,1594,144.07,0.92435,314.5,587.5,38,50,50,38
20,355.1,517.03,2536,180,0.95011,322.5,489.5,63,52,52,63
21,335.34,753.11,64,26.291,0.9284,330.5,749.5,10,8,8,10
22,353.93,665.81,74,29.665,0.86401,350.5,659.5,8,12,12,8
23,380.42,591.23,1583,143.36,0.9268,360.5,567.5,39,50,50,39
24,400.5,404.74,54,24.678,0.8768,395.5,401.5,10,6,6,10
25,408.22,29.179,145,44.146,0.81486,403.5,20.5,10,18,18,10
26,411.37,639.27,133,45.809,0.6975,403.5,631.5,16,16,16,16
27,425.5,559.17,58,24.678,0.94175,421.5,555.5,8,8,8,8
28,464.02,753.49,146,43.088,0.85846,457.5,745.5,14,16,16,14
29,475.63,763.62,81,29.847,0.93534,469.5,759.5,12,8,8,12
30,475.56,41.324,71,28.325,0.90109,471.5,36.5,8,10,10,8
31,497.67,56.673,55,23.479,0.9753,493.5,52.5,8,8,8,8
32,514.03,184.92,116,40.044,0.78161,505.5,180.5,16,10,10,16
33,541.2,430.8,50,24.769,0.80657,535.5,427.5,10,6,6,10
34,543.5,272.83,58,24.678,0.94175,539.5,268.5,8,8,8,8
35,553.13,376.87,78,29.574,0.91579,547.5,372.5,10,10,10,10
36,570.47,690.2,1958,159.37,0.93168,547.5,661.5,46,58,58,46
37,561.93,260.67,55,24.405,0.91083,557.5,256.5,8,8,8,8
38,572.64,399.25,103,34.784,0.89988,567.5,393.5,10,12,12,10
39,589.8,561.8,51,23.57,0.89822,585.5,557.5,8,8,8,8
40,606.76,637.5,54,24.819,0.86798,601.5,633.5,10,8,8,10
41,608.68,214.63,71,27.399,0.95656,603.5,210.5,10,8,8,10
42,607.5,367.5,68,26.2,0.99255,603.5,362.5,8,10,10,8
43,620.14,381.48,211,59.711,0.67119,613.5,368.5,12,27,27,12
44,620.71,670.17,84,33.817,0.77278,615.5,663.5,10,14,14,10
45,655.97,19.964,1701,147.58,0.94093,631.5,0.5,50,42,42,50
46,660.91,161.22,2298,168.33,0.98212,631.5,134.5,56,52,52,56
47,636.22,373.78,81,29.012,0.98455,631.5,368.5,10,10,10,10
48,657.95,602.72,124,37.737,0.93248,651.5,595.5,12,14,14,12
49,674.31,351.41,90,32.245,0.90318,669.5,346.5,10,10,10,10
50,675.62,506.66,77,29.797,0.89185,671.5,501.5,8,10,10,8
51,697.34,439.66,61,25.877,0.91031,693.5,435.5,8,8,8,8
52,698.68,651.97,71,27.631,0.94219,693.5,647.5,10,10,10,10
53,710.96,506.5,54,24.678,0.8768,705.5,503.5,10,6,6,10
54,726.43,541.84,67,27.126,0.91903,721.5,537.5,10,8,8,10
55,729.11,682.5,74,27.904,0.96481,723.5,677.5,10,10,10,10
56,729.48,268.94,62,25.927,0.92205,725.5,264.5,8,10,10,8
