id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,10.453,619.76,1487,174.4,0.59282,0.5,581.5,22,78,78,22
2,184.86,750.64,1365,131.38,0.94789,160.5,731.5,46,36,36,46
3,219.26,706.65,1241,134.43,0.82398,192.5,691.5,54,28,28,54
4,264.45,665.58,1336,137.05,0.85418,238.5,647.5,48,40,40,48
5,275.01,623.24,1229,124.27,0.95139,252.5,605.5,44,34,34,44
6,278.05,297.07,3167,226.01,0.75793,256.5,246.5,40,96,96,40
7,302.37,481.6,2506,179.78,0.94118,274.5,453.5,60,56,56,60
8,318.39,157.9,941,108.44,0.94976,300.5,140.5,38,34,34,38
9,330.96,685.22,2081,161.98,0.95912,302.5,659.5,54,50,50,54
10,328.09,253.88,1557,142.73,0.91954,306.5,232.5,48,46,46,48
11,347.98,215.55,890,102.95,0.9937,332.5,198.5,32,34,34,32
12,369.8,95.784,3148,210.78,0.86447,336.5,60.5,65,72,72,65
13,369.22,542.53,2206,165.43,0.97557,342.5,515.5,53,52,52,53
14,369.47,157.84,903,104.54,0.97855,352.5,140.5,33,34,34,33
15,396.15,660.77,1372,130.23,0.96924,375.5,639.5,40,44,44,40
16,417.34,589.1,1349,135.57,0.88109,395.5,563.5,40,48,48,40
17,460.42,611.79,1304,125.49,0.99033,439.5,591.5,42,40,40,42
18,542.15,649.63,3071,212.18,0.83237,513.5,611.5,56,80,80,56
19,532.54,7.6319,307,63.002,0.88181,521.5,0.5,22,16,16,22
20,570.83,8.2625,301,62.092,0.88886,561.5,0.5,20,18,18,20
21,613.87,661.68,2181,173.21,0.88125,581.5,639.5,66,46,46,66
22,614.16,171.15,2087,166.5,0.91136,589.5,140.5,48,60,60,48
23,661.72,87.838,1917,154.34,0.97137,639.5,62.5,44,50,50,44
