id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,35.826,660.65,1491,147.54,0.82521,18.5,635.5,36,58,58,36
2,164.56,735.12,1775,149.16,0.96159,144.5,709.5,44,50,50,44
3,225.78,710.42,2118,170.38,0.88391,200.5,681.5,52,58,58,52
4,243.68,295.59,1641,141.93,0.97978,218.5,274.5,48,44,44,48
5,247.5,762.04,54,24.678,0.8768,244.5,757.5,6,10,10,6
6,271.05,221.8,1276,126.95,0.94749,248.5,200.5,40,42,42,40
7,303.12,653.37,7053,321.73,0.83978,248.5,595.5,104,96,96,104
8,300.43,453.54,2242,171.34,0.92541,274.5,427.5,56,54,54,56
9,305.33,153.56,941,109.13,0.93806,288.5,138.5,36,34,34,36
10,323.03,266.41,1996,160.31,0.93884,292.5,242.5,56,48,48,56
11,352.47,509.77,3829,234.09,0.855,306.5,483.5,89,50,50,89
12,341.85,221.22,1206,123.42,0.94608,318.5,204.5,44,36,36,44
13,331.37,189.85,136,41.368,0.86266,322.5,184.5,18,10,10,18
14,355.07,112.19,1403,137.1,0.89648,328.5,96.5,51,36,36,51
15,361.42,573.77,1282,128.06,0.93594,340.5,551.5,41,44,44,41
16,398.48,178.39,1627,144.02,0.9441,371.5,156.5,50,44,44,50
17,397.24,73.385,1469,136.94,0.94077,375.5,48.5,42,48,48,42
18,381.37,590.16,104,34.131,0.94073,375.5,585.5,12,10,10,12
19,401.79,665.78,1525,139.34,0.94403,381.5,641.5,40,50,50,40
20,424.1,595.21,2006,160.11,0.94581,399.5,569.5,52,54,54,52
21,480.44,633.54,1791,147.51,0.99168,457.5,609.5,46,48,48,46
22,507.31,6.9519,374,75.126,0.76722,491.5,0.5,30,14,14,30
23,522.51,676.25,1027,114.96,0.92533,499.5,661.5,42,32,32,42
24,546.73,607.43,129,43.543,0.74379,537.5,601.5,18,12,12,18
25,576.23,158.46,1887,155.55,0.94156,551.5,132.5,50,52,52,50
26,575.13,605.38,1104,117.4,0.95472,557.5,585.5,34,42,42,34
27,590.86,688.3,1808,152.73,0.93509,563.5,667.5,54,42,42,54
28,600.05,212.86,1454,136.28,0.94002,575.5,194.5,50,36,36,50
29,645.87,8.4177,553,91.236,0.78018,627.5,0.5,36,18,18,36
30,652.97,664.41,1779,155.36,0.88981,629.5,635.5,48,50,50,48
31,650.88,74.285,1525,140.86,0.92418,631.5,50.5,42,50,50,42
32,703.36,71.217,1760,148.68,0.9595,679.5,44.5,46,50,50,46
