id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,13.542,599.72,749,103.46,0.82826,0.5,581.5,30,34,34,30
2,48.69,671.44,2335,174.58,0.92896,24.5,641.5,54,60,60,54
3,154.88,721.9,1958,156.37,0.96698,132.5,695.5,48,54,54,48
4,223.1,730.7,2460,186.04,0.86376,196.5,697.5,52,68,68,52
5,237.53,303.49,1680,143.17,0.98614,214.5,282.5,46,44,44,46
6,254.12,215.98,1616,143.21,0.94816,234.5,192.5,42,48,48,42
7,266.39,668.5,1622,147.65,0.89645,244.5,645.5,46,48,48,46
8,294.82,455.46,2371,174.88,0.94011,264.5,427.5,62,52,52,62
9,300.03,155.81,1232,126.62,0.91951,278.5,140.5,42,34,34,42
10,305.18,614.78,780,104.39,0.8476,286.5,599.5,36,32,32,36
11,316.38,271.47,1899,155.91,0.94332,288.5,250.5,54,44,44,54
12,314.53,648.08,429,74.821,0.88694,302.5,635.5,24,26,26,24
13,333.57,670.17,2249,177.88,0.8625,304.5,635.5,52,62,62,52
14,354.1,508.36,4193,248.44,0.83246,308.5,475.5,93,66,66,93
15,343.33,220.52,1403,136.44,0.9049,316.5,204.5,52,34,34,52
16,352.33,115.35,1632,144.75,0.93771,324.5,92.5,53,44,44,53
17,337.13,189.31,119,36.488,0.95218,330.5,184.5,14,10,10,14
18,362.31,590.1,1328,131.41,0.92175,344.5,567.5,37,46,46,37
19,401.66,173.01,1954,158.92,0.93492,371.5,152.5,58,42,42,58
20,398.74,662.62,1622,142.45,0.96164,377.5,639.5,44,46,46,44
21,387.73,580.84,67,27.49,0.89732,383.5,575.5,8,10,10,8
22,406.75,75.359,1703,147.99,0.93699,385.5,52.5,42,48,48,42
23,428.72,590.85,2090,163.48,0.94596,403.5,565.5,48,50,50,48
24,485.12,621.67,1814,148.37,0.99304,459.5,597.5,50,48,48,50
25,527.38,671.03,1330,129.58,0.94884,505.5,651.5,46,38,38,46
26,563.87,606.86,2150,164.97,0.95594,535.5,579.5,54,52,52,54
27,584.84,153.19,1847,155.5,0.92228,555.5,134.5,58,38,38,58
28,588.4,697.32,1680,147.72,0.92758,563.5,677.5,52,42,42,52
29,608.78,209.08,1590,142.87,0.93721,583.5,186.5,52,44,44,52
30,645.17,14.216,1095,121.17,0.89037,623.5,0.5,42,30,30,42
31,650.26,83.5,1553,142.71,0.91738,629.5,60.5,44,50,50,44
32,660.56,666.44,1850,155.41,0.92474,633.5,641.5,52,48,48,52
33,701.47,87.599,1856,155.26,0.92949,677.5,62.5,44,50,50,44
