id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,15.403,635.01,2154,191.66,0.71329,0.5,593.5,36,80,80,36
2,195.7,739.12,1508,138.69,0.942,176.5,715.5,40,48,48,40
3,206.99,693.6,872,104.67,0.94278,186.5,679.5,40,28,28,40
4,252.8,662.81,1308,134.09,0.87274,226.5,645.5,54,34,34,54
5,251.77,311.58,1486,138.57,0.9299,230.5,290.5,44,42,42,44
6,240.6,701.1,253,55.03,0.93953,232.5,691.5,16,20,20,16
7,273.53,252.36,1478,140.36,0.9019,250.5,234.5,48,40,40,48
8,294.8,618.1,1273,130.01,0.90229,272.5,597.5,46,42,42,46
9,304.82,485.85,3788,243.99,0.77942,274.5,437.5,56,100,100,56
10,324.37,665.77,2250,169.36,0.95022,296.5,641.5,56,48,48,56
11,318.65,160.45,961,108.41,0.97054,300.5,144.5,38,32,32,38
12,329.76,264.44,1648,143.28,0.96594,306.5,240.5,46,44,44,46
13,342.27,203.96,944,108.12,0.95821,326.5,188.5,34,32,32,34
14,349.39,115.15,1490,141.22,0.89841,330.5,88.5,41,52,52,41
15,367.49,572.21,1457,135.69,0.94993,344.5,547.5,43,46,46,43
16,364.54,518.7,1002,111.58,0.95671,348.5,499.5,33,38,38,33
17,378.29,172.17,1240,125.36,0.94366,358.5,150.5,39,42,42,39
18,386.14,78.912,1301,130.07,0.92136,368.5,52.5,37,48,48,37
19,401.94,665.99,1363,131.88,0.93953,383.5,641.5,38,50,50,38
20,412.08,590.77,813,104.44,0.88279,397.5,571.5,28,38,38,28
21,434.5,609.58,214,50.366,0.93928,427.5,599.5,14,20,20,14
22,468.37,618.56,1481,135.3,0.97103,447.5,597.5,42,42,42,42
23,527.89,686.64,1138,119.6,0.94916,509.5,667.5,38,38,38,38
24,574.27,614.84,1430,139.14,0.88769,545.5,597.5,52,38,38,52
25,587.19,677.91,1945,154.02,0.9895,563.5,653.5,48,48,48,48
26,608.29,168.64,2278,171.34,0.94027,581.5,140.5,56,54,54,56
27,648.1,652.87,1334,135.91,0.86705,627.5,629.5,44,46,46,44
28,669.14,70.868,2213,166.51,0.9662,641.5,44.5,56,52,52,56
