id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.0117,589.89,257,60.554,0.79602,0.5,577.5,12,24,24,12
2,13.738,645.15,1031,121.95,0.82794,0.5,623.5,32,42,42,32
3,216.26,725.61,1723,147.9,0.94903,194.5,701.5,46,48,48,46
4,266.67,639.4,1997,160.26,0.93989,238.5,615.5,54,48,48,54
5,299.15,280.04,2079,163.68,0.93873,276.5,250.5,46,60,60,46
6,301.65,462.33,1896,156.94,0.92979,276.5,437.5,48,54,54,48
7,333.3,660.73,1813,151.1,0.95769,308.5,637.5,50,46,46,50
8,343.19,238.95,1338,134.3,0.89009,318.5,222.5,50,34,34,50
9,349.22,171.95,1697,146.35,0.95424,324.5,148.5,49,46,46,49
10,368.02,548.52,1941,157.13,0.94961,338.5,523.5,55,50,50,55
11,377.84,643.68,1165,120.44,0.9586,360.5,621.5,35,44,44,35
12,404.23,94.228,2050,168,0.87953,369.5,70.5,62,46,46,62
13,432.28,609.68,2492,187.76,0.85932,399.5,585.5,66,48,48,66
14,541.3,647.18,2317,171.77,0.95168,513.5,617.5,56,56,56,56
15,605.2,673.66,2810,187.87,0.96787,573.5,643.5,62,60,60,62
16,626.13,155.26,955,121.77,0.76912,605.5,134.5,40,42,42,40
17,646.93,100.32,1358,132.57,0.92656,629.5,78.5,34,44,44,34
