id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,141.06,90.188,80,30.211,0.90373,134.5,86.5,12,8,8,12
2,186.57,103.02,63,26.109,0.9253,182.5,98.5,8,10,10,8
3,251,724.2,1241,125.01,0.94955,232.5,701.5,36,42,42,36
4,261.59,659.41,1552,141.54,0.93175,242.5,633.5,40,50,50,40
5,296.37,265.21,1164,121.7,0.93846,274.5,248.5,44,34,34,44
6,302.9,116.71,80,30.773,0.87403,298.5,110.5,8,12,12,8
7,326.53,620.31,1466,136.66,0.94261,304.5,601.5,46,42,42,46
8,341.19,511.7,2489,178.61,0.94682,312.5,485.5,57,54,54,57
9,333.37,235.93,1186,124.76,0.91099,316.5,214.5,32,44,44,32
10,341.27,175.06,874,104.2,0.95326,324.5,158.5,34,34,34,34
11,355.07,130.18,1434,135.91,0.93205,330.5,112.5,47,40,40,47
12,392.35,588.19,1658,145.91,0.93781,373.5,563.5,42,50,50,42
13,459.38,518.2,66,28.284,0.83982,453.5,513.5,10,10,10,10
14,562.15,673.25,1814,152.34,0.94289,533.5,651.5,54,44,44,54
15,577.14,723.1,1099,122.7,0.87211,557.5,703.5,42,40,40,42
16,633.38,12.356,1072,125.97,0.80812,609.5,0.5,46,26,26,46
17,647.17,158.66,2060,161.5,0.95499,621.5,134.5,50,50,50,50
