id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,7.2959,627.99,338,69.006,0.81599,0.5,615.5,16,26,26,16
2,8.4603,220.62,63,27.217,0.85899,4.5,216.5,8,10,10,8
3,11.106,467.55,179,49.72,0.80498,6.5,457.5,10,20,20,10
4,12.474,134.44,57,24.496,0.93774,8.5,130.5,8,8,8,8
5,16.316,446.44,136,40.681,0.88992,8.5,441.5,16,10,10,16
6,34.037,40.037,54,24.769,0.87109,30.5,36.5,8,8,8,8
7,58.404,16.135,52,23.206,0.94131,54.5,12.5,8,8,8,8
8,65.434,276.27,106,34.602,0.93504,60.5,270.5,10,12,12,10
9,93.363,688.81,113,36.397,0.90833,88.5,681.5,10,14,14,10
10,103.63,43.404,109,36.215,0.8843,96.5,38.5,14,10,10,14
11,103.49,156.44,93,31.642,0.96593,98.5,150.5,10,12,12,10
12,107.15,690.99,97,34.925,0.84119,100.5,685.5,12,12,12,12
13,110.5,631.5,52,22.28,1,106.5,627.5,8,8,8,8
14,119.62,761.65,103,34.693,0.90421,114.5,755.5,10,12,12,10
15,123.37,692.25,51,23.479,0.90437,120.5,687.5,6,10,10,6
16,128.5,717.5,48,27.076,0.66059,126.5,711.5,4,12,12,4
17,134.15,744.32,128,40.317,0.85166,126.5,739.5,16,10,10,16
18,140.26,242.58,72,28.921,0.88013,134.5,238.5,12,8,8,12
19,146.32,263.17,92,32.75,0.89745,142.5,256.5,8,14,14,8
20,175.39,717.34,62,27.217,0.84535,172.5,711.5,6,12,12,6
21,182.82,129.55,117,38.01,0.86821,174.5,124.5,16,10,10,16
22,252.3,712.99,1276,125.43,0.97006,234.5,691.5,38,42,42,38
23,259.51,645.54,1281,127.01,0.95024,236.5,625.5,46,38,38,46
24,244.2,395.85,101,37.034,0.78633,238.5,391.5,14,10,10,14
25,266.17,757.67,69,28.739,0.85311,262.5,751.5,8,12,12,8
26,287.8,269.97,1170,125.6,0.88708,270.5,246.5,36,46,46,36
27,276.83,220.5,58,24.678,0.94175,272.5,216.5,8,8,8,8
28,303.6,472.55,1397,134.67,0.92429,280.5,449.5,42,48,48,42
29,285.75,578.37,51,23.479,0.90437,280.5,575.5,10,6,6,10
30,329.34,618.4,2239,172.5,0.91203,300.5,595.5,62,50,50,62
31,310.5,695.5,64,27.076,0.88079,306.5,691.5,8,8,8,8
32,342.94,247.95,1500,140.32,0.91586,320.5,226.5,49,40,40,49
33,339.29,158.3,996,113.54,0.9193,322.5,138.5,34,38,38,34
34,328.33,481.33,55,23.479,0.9753,324.5,477.5,8,8,8,8
35,360.02,529.09,1076,121.03,0.8769,344.5,503.5,31,46,46,31
36,377.2,101.43,1519,144.1,0.88047,352.5,78.5,47,42,42,47
37,410.18,595.51,2160,169.4,0.91176,383.5,569.5,58,52,52,58
38,439.96,749.5,280,59.603,0.89375,431.5,739.5,16,22,22,16
39,447.67,542.28,57,25.183,0.89281,443.5,537.5,8,10,10,8
40,494.16,352.73,67,27.49,0.89732,489.5,348.5,10,8,8,10
41,506.15,243,79,29.665,0.92239,501.5,238.5,10,10,10,10
42,511.26,212.65,54,23.297,0.97079,507.5,208.5,8,8,8,8
43,541.23,668.75,1952,157.99,0.94473,517.5,643.5,50,50,50,50
44,535.03,444.24,59,27.126,0.80929,529.5,441.5,12,6,6,12
45,573.97,734.82,2027,162.56,0.92771,545.5,709.5,58,48,48,58
46,551.59,16.953,64,26.291,0.9284,547.5,12.5,8,10,10,8
47,607.33,318.67,55,23.479,0.9753,603.5,314.5,8,8,8,8
48,630.69,168.83,1487,141.35,0.89498,607.5,146.5,48,42,42,48
49,619.67,635.67,55,23.479,0.9753,615.5,631.5,8,8,8,8
50,645.2,55.824,51,23.57,0.89822,641.5,52.5,8,8,8,8
51,649.5,322.5,52,22.28,1,645.5,318.5,8,8,8,8
52,651.75,762.6,63,27.399,0.84878,645.5,759.5,12,6,6,12
53,667.14,30.471,104,37.175,0.80404,659.5,24.5,14,12,12,14
54,695.8,151.61,1281,125.99,0.9654,675.5,132.5,42,38,38,42
55,701.5,59.5,66,28.598,0.82329,695.5,56.5,12,6,6,12
56,726.58,494.83,110,37.646,0.8309,719.5,487.5,12,14,14,12
57,728.64,58.086,81,29.847,0.93534,723.5,52.5,10,10,10,10
58,728.34,17.768,56,25.695,0.84627,725.5,12.5,6,10,10,6
59,728.61,644.28,57,25.877,0.85061,725.5,639.5,6,10,10,6
