id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,8.7634,603.25,93,36.215,0.7545,4.5,595.5,8,16,16,8
2,34.966,655.63,1432,139.19,0.88822,18.5,631.5,36,52,52,36
3,167.21,737.47,1703,146.8,0.95193,146.5,711.5,42,52,52,42
4,217.04,699.26,1175,121.89,0.94457,200.5,679.5,36,42,42,36
5,247.4,300.13,1595,140.1,0.97689,222.5,278.5,48,44,44,48
6,243.58,720.37,606,89.154,0.89397,228.5,703.5,28,32,32,28
7,259.95,665,1069,115.14,0.96021,242.5,645.5,34,40,40,34
8,270.58,221.97,1228,123.23,0.96636,250.5,200.5,38,42,42,38
9,296.95,449.86,2157,165.01,0.95867,270.5,423.5,56,52,52,56
10,295.03,617.82,647,90.972,0.91793,282.5,599.5,24,34,34,24
11,316.31,264.94,2028,162.55,0.92826,286.5,240.5,54,48,48,54
12,307.07,155.52,943,110.24,0.92177,290.5,140.5,34,36,36,34
13,327.45,661.06,2896,192.58,0.95002,298.5,627.5,56,64,64,56
14,354.15,507.71,3655,229.54,0.84836,308.5,483.5,89,52,52,89
15,338.56,224.37,1014,110.99,0.97829,318.5,208.5,38,32,32,38
16,335.16,191.48,121,37.778,0.9081,328.5,186.5,14,10,10,14
17,355.74,114.44,1521,140.22,0.92995,332.5,90.5,47,46,46,47
18,364.83,576.75,1585,143.46,0.9267,340.5,551.5,45,46,46,45
19,389.61,70.672,1696,147.14,0.94373,364.5,46.5,51,46,46,51
20,398.09,174.88,1285,127.31,0.94886,379.5,154.5,38,44,44,38
21,400.85,661.26,1573,141.49,0.94489,379.5,637.5,42,50,50,42
22,421.25,589,1914,156.37,0.94525,397.5,563.5,50,52,52,50
23,480.47,635.11,1794,146.98,1,457.5,611.5,46,48,48,46
24,512.41,8.0995,392,73.058,0.84838,499.5,0.5,26,16,16,26
25,524.84,681.47,1018,112.89,0.95021,505.5,665.5,38,34,34,38
26,576.71,153.16,1842,153.74,0.94044,553.5,126.5,48,52,52,48
27,574.82,608.13,940,107.46,0.96557,557.5,591.5,34,36,36,34
28,590.21,685.22,1854,151.48,0.97452,565.5,661.5,52,46,46,52
29,598.93,210.1,1488,137,0.95204,575.5,190.5,48,38,38,48
30,649.55,8.9194,633,99.11,0.76081,629.5,0.5,40,20,20,40
31,654.76,657.81,1752,153.48,0.89754,633.5,631.5,46,50,50,46
32,680.71,72.386,3621,232.7,0.8181,637.5,44.5,86,56,56,86
