id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,13.953,631.68,2009,191.75,0.66465,0.5,587.5,34,82,82,34
2,193.07,747.68,1384,133.91,0.9259,168.5,725.5,46,42,42,46
3,212.73,695.84,964,109.15,0.96071,192.5,681.5,40,30,30,40
4,242.38,706.26,251,53.69,0.97657,234.5,697.5,16,18,18,16
5,258.07,667.52,1272,128.06,0.92854,236.5,649.5,44,34,34,44
6,261.75,314.67,1455,135.69,0.94864,238.5,292.5,44,44,44,44
7,277.5,259.47,1469,140,0.90097,256.5,234.5,38,50,50,38
8,290.46,622.98,1368,137.69,0.86674,266.5,603.5,48,40,40,48
9,311.51,484.84,2364,176.58,0.91968,282.5,459.5,58,48,48,58
10,323.57,676.23,2152,164.99,0.95665,296.5,653.5,54,46,46,54
11,321.46,152.7,946,107.66,0.96826,304.5,134.5,36,34,34,36
12,331.32,257.01,1521,140.93,0.9208,310.5,234.5,48,44,44,48
13,348.67,208.99,1111,117.77,0.955,326.5,192.5,42,34,34,42
14,353.72,112.08,1497,139.13,0.92938,336.5,86.5,37,50,50,37
15,373.05,548.81,2080,163.33,0.9432,350.5,519.5,45,58,58,45
16,373.24,167.56,1015,111.71,0.96701,356.5,148.5,33,40,40,33
17,386.66,75.071,1362,130.21,0.96242,366.5,54.5,41,42,42,41
18,398.88,662.27,1354,129.4,0.96861,379.5,639.5,38,46,46,38
19,416.81,594.5,905,109.37,0.89845,399.5,577.5,36,36,36,36
20,460.43,618.94,2048,172.36,0.83557,423.5,597.5,66,44,44,66
21,530.76,679.15,1250,125.06,0.9557,509.5,661.5,42,38,38,42
22,562.6,617.64,1596,145.61,0.90636,533.5,597.5,54,40,40,54
23,593.02,678.06,1912,154.77,0.96356,569.5,653.5,48,48,48,48
24,610.94,180.2,2445,176.78,0.94908,581.5,150.5,56,58,58,56
25,644.7,652.43,1313,132.99,0.8903,629.5,629.5,36,48,48,36
26,673.27,79.11,2108,162.05,0.97077,647.5,50.5,52,56,56,52
