id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,133.87,252.11,61,25.927,0.90718,128.5,248.5,10,8,8,10
2,247.31,731.56,1232,125.85,0.9305,230.5,707.5,34,44,44,34
3,261.92,663.36,1635,144.33,0.94471,242.5,637.5,42,50,50,42
4,296.24,256.6,1143,121.52,0.92419,276.5,236.5,42,38,38,42
5,344.01,504.84,1987,165.55,0.87743,312.5,485.5,61,42,42,61
6,334.81,624.38,1477,140.66,0.89756,312.5,605.5,50,42,42,50
7,335.59,229.88,1199,126.77,0.89272,318.5,208.5,34,44,44,34
8,345.52,170.72,902,106.28,0.94668,328.5,152.5,34,36,36,34
9,358.77,130.3,1418,135.71,0.92429,332.5,110.5,47,42,42,47
10,394.72,594.31,1707,147.05,0.95091,368.5,571.5,49,44,44,49
11,561.89,668.17,1758,148.49,0.96082,537.5,647.5,48,44,44,48
12,577.22,726.91,1237,127.89,0.90537,557.5,705.5,38,44,44,38
13,625.6,7.8391,609,104.98,0.65464,603.5,0.5,42,16,16,42
14,650.8,153.43,1954,157.02,0.95726,625.5,130.5,50,48,48,50
