id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,5.3563,588.5,174,48.198,0.82957,0.5,579.5,10,18,18,10
2,13.257,646.71,1008,119.5,0.84211,0.5,625.5,30,42,42,30
3,214.36,724.46,1658,145.46,0.94356,190.5,701.5,48,44,44,48
4,267.41,641.49,1970,158.74,0.9447,238.5,617.5,54,46,46,54
5,298.33,463.63,1897,157.75,0.92084,272.5,437.5,48,54,54,48
6,299.58,281.61,2004,160.89,0.93597,278.5,252.5,44,60,60,44
7,329.59,665.27,1940,157.58,0.94376,302.5,641.5,54,50,50,54
8,341.25,238.76,1266,130.29,0.89359,318.5,220.5,46,36,36,46
9,348.91,169.88,1785,151.67,0.93596,322.5,148.5,53,44,44,53
10,367.7,546.1,1993,160.04,0.94056,338.5,521.5,55,50,50,55
11,380.41,644.81,1175,121.81,0.94569,364.5,621.5,33,46,46,33
12,402.53,97.182,2091,170.18,0.87474,368.5,72.5,61,44,44,61
13,434.55,609.95,2876,206.75,0.82034,395.5,585.5,80,46,46,80
14,542.49,647.42,2317,171.14,0.95855,515.5,617.5,54,56,56,54
15,606.83,674.07,2801,187.42,0.96929,575.5,645.5,60,60,60,60
16,627.25,159.49,1093,125.49,0.83008,609.5,136.5,36,46,46,36
17,645.86,100.36,1284,128.38,0.93283,627.5,80.5,36,40,40,36
