id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,39.658,666.32,2681,199.51,0.82035,8.5,627.5,58,74,74,58
2,31.805,595.9,1352,129.59,0.9643,10.5,575.5,42,42,42,42
3,96.477,726.04,1624,144.66,0.93426,74.5,701.5,44,50,50,44
4,142.67,734.6,1067,115.94,0.94557,124.5,715.5,34,38,38,34
5,200.57,655.27,1424,140.48,0.86755,172.5,635.5,50,36,36,50
6,198.37,233.01,1452,136.82,0.93142,178.5,208.5,38,48,48,38
7,199.8,698.47,1133,120.91,0.9252,182.5,677.5,34,42,42,34
8,230.33,296.46,1243,129.34,0.88997,204.5,278.5,50,36,36,50
9,243.02,185.63,1184,128.24,0.862,228.5,162.5,32,50,50,32
10,249.1,337.67,1612,142.07,0.96072,228.5,312.5,40,50,50,40
11,263.51,617.93,1432,136.27,0.92589,238.5,597.5,48,42,42,48
12,260.04,118.26,1161,120.22,0.95876,240.5,100.5,42,36,36,42
13,268.58,700.14,1020,114.76,0.92212,246.5,683.5,42,32,32,42
14,281.23,551.06,1351,144.43,0.77958,266.5,521.5,30,58,58,30
15,294.58,463.67,1377,132.57,0.9395,274.5,443.5,42,44,44,42
16,309.51,250.97,1469,140.67,0.89261,282.5,234.5,54,34,34,54
17,314.04,641.22,2639,203.27,0.77839,284.5,603.5,60,74,74,60
18,305.35,320.09,1279,130.75,0.89652,288.5,296.5,36,50,50,36
19,348.64,128.15,4703,276.03,0.75828,294.5,90.5,107,72,72,107
20,320.9,429.27,1457,138.76,0.9093,294.5,409.5,52,38,38,52
21,317.97,719.18,1198,125.99,0.90285,302.5,697.5,34,46,46,34
22,335.54,537.11,1562,140.74,0.94813,312.5,513.5,44,44,44,44
23,342.93,187.43,976,110.35,0.95223,324.5,170.5,38,32,32,38
24,364.4,235.14,1422,135.41,0.93089,340.5,216.5,49,36,36,49
25,365.9,661.58,871,103.04,0.97084,346.5,647.5,37,28,28,37
26,373.43,469.87,2053,161.03,0.9572,348.5,443.5,51,56,56,51
27,381.35,575.08,2083,163.5,0.94259,354.5,551.5,51,52,52,51
28,419.09,36.463,2454,193.51,0.79744,383.5,6.5,68,60,60,68
29,416.01,204.25,1426,133.86,0.9547,397.5,180.5,38,48,48,38
30,447.92,584.21,3311,215.46,0.87066,415.5,547.5,64,74,74,64
31,439.22,663.23,1167,124.87,0.8949,419.5,645.5,42,34,34,42
32,445.14,131.11,1006,112.87,0.93927,427.5,112.5,34,38,38,34
33,494.54,551.89,1256,136.46,0.8099,479.5,521.5,28,58,58,28
34,511.91,621.23,1392,135.35,0.91202,485.5,603.5,52,34,34,52
35,526.75,709.14,3242,226.67,0.7714,499.5,663.5,54,94,94,54
36,558.42,146.39,2796,189.11,0.95066,525.5,118.5,66,54,54,66
37,556.17,647.84,1130,127.23,0.83548,539.5,621.5,30,48,48,30
38,595.91,705.89,2920,202.91,0.86426,567.5,669.5,54,76,76,54
39,609.06,210.54,2633,184.96,0.93518,575.5,184.5,66,52,52,66
40,617.18,594.6,1581,145.18,0.90314,595.5,569.5,48,48,48,48
41,647.6,72.087,2175,168.73,0.92525,615.5,50.5,64,46,46,64
42,664.62,162.78,2499,178.46,0.95226,633.5,136.5,60,56,56,60
43,654.18,662.02,1394,131.48,0.96659,633.5,641.5,42,44,44,42
44,669.35,11.292,1034,127.36,0.76295,643.5,0.5,50,26,26,50
45,681.5,701,1270,125.46,0.96499,659.5,681.5,42,40,40,42
