id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,45.306,406.91,85,31.733,0.87823,40.5,401.5,10,12,12,10
2,234.5,489.5,52,22.28,1,230.5,485.5,8,8,8,8
3,258.07,716.74,2188,168.17,0.9369,234.5,687.5,50,60,60,50
4,317.18,250.71,2529,180.41,0.9433,288.5,220.5,60,60,60,60
5,320.41,130.17,2009,158.71,0.96378,298.5,104.5,48,52,52,48
6,336.44,619.54,1671,146.09,0.94295,314.5,595.5,44,52,52,44
7,362.46,511.07,2700,183.61,0.97287,330.5,481.5,63,56,56,63
8,380.29,586.7,1541,140.08,0.94405,360.5,563.5,39,48,48,39
9,411.14,346.64,50,29.524,0.58884,403.5,344.5,14,4,4,14
10,457.24,695.62,79,30.955,0.85392,451.5,691.5,12,8,8,12
11,578.05,684.65,2175,166.45,0.95034,555.5,653.5,44,62,62,44
12,665.69,38.758,2146,163.09,0.97594,639.5,12.5,52,52,52,52
13,681.74,171.63,2289,169.31,0.96715,655.5,146.5,54,52,52,54
