id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,46.453,667.01,2113,166.45,0.92325,24.5,639.5,50,56,56,50
2,155.94,726.44,1884,155.4,0.94192,134.5,697.5,44,56,56,44
3,220.65,718.51,2309,178.62,0.87825,194.5,687.5,54,62,62,54
4,242.77,299.11,1704,144.2,0.98634,218.5,276.5,48,46,46,48
5,262.59,219.96,1427,136.33,0.92191,242.5,198.5,40,48,48,40
6,304.51,666.19,5599,291.91,0.8082,244.5,631.5,110,64,64,110
7,299.25,455.77,2229,168.15,0.95466,270.5,429.5,58,50,50,58
8,302.91,157.21,1094,116.28,0.96397,282.5,140.5,40,36,36,40
9,302.94,613,738,103.27,0.81899,286.5,595.5,34,34,34,34
10,325.03,247.13,4083,242.62,0.84949,294.5,202.5,60,88,88,60
11,354.89,508.68,3892,239.33,0.83188,308.5,477.5,89,60,60,89
12,350.22,112.91,1524,141.65,0.91347,322.5,94.5,53,38,38,53
13,336.5,187.5,94,31.824,0.96618,330.5,182.5,12,10,10,12
14,364.6,582.51,1653,148.76,0.90029,342.5,561.5,51,44,44,51
15,401.82,177.22,1782,149.97,0.95519,373.5,156.5,54,42,42,54
16,405.4,76.615,1689,148.28,0.92564,381.5,54.5,46,48,48,46
17,400.8,666.37,1572,140,0.96415,381.5,643.5,40,48,48,40
18,429.32,592.45,2052,161.19,0.95492,405.5,565.5,48,54,54,48
19,481.64,626.55,1732,144.93,0.99272,457.5,603.5,48,46,46,48
20,527.19,674.69,1091,117.06,0.94881,505.5,659.5,42,32,32,42
21,563.28,601.41,1824,155.86,0.90663,537.5,577.5,52,50,50,52
22,580.94,156.76,1931,156.39,0.95345,553.5,134.5,56,46,46,56
23,589.16,694.93,1617,145.09,0.92475,563.5,677.5,54,38,38,54
24,604.84,210.96,1437,134.89,0.94781,581.5,190.5,48,42,42,48
25,645.65,11.496,846,108.64,0.85088,625.5,0.5,40,24,24,40
26,648.92,76.533,1451,137.1,0.92704,627.5,54.5,46,44,44,46
27,657.48,666.69,1886,158.44,0.90773,629.5,639.5,54,50,50,54
28,702.04,80.412,1913,158.06,0.92509,675.5,54.5,50,52,52,50
