id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,250.24,727.05,1242,126.12,0.9341,232.5,703.5,34,44,44,34
2,262.17,661.89,1603,144.12,0.92894,244.5,635.5,38,52,52,38
3,297.53,261.45,1117,119.72,0.92989,276.5,242.5,44,36,36,44
4,330.38,623.27,1722,152.11,0.89783,304.5,603.5,56,44,44,56
5,340.89,508.83,2432,175.25,0.9603,310.5,485.5,59,50,50,59
6,336.3,234.77,1084,121.88,0.87155,320.5,212.5,30,44,44,30
7,341.16,174.25,901,107.05,0.93248,324.5,156.5,34,34,34,34
8,356.96,132.13,1519,140.83,0.92086,330.5,112.5,49,42,42,49
9,395,590.65,1573,142.22,0.93545,371.5,567.5,48,44,44,48
10,562.41,672.62,1764,148.88,0.95918,535.5,649.5,50,46,46,50
11,576.86,724.49,1127,123.95,0.87674,557.5,705.5,40,40,40,40
12,629.12,8.1166,686,110.04,0.67293,605.5,0.5,46,16,16,46
13,649.75,158.19,2006,159.28,0.9555,623.5,134.5,52,48,48,52
