id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,9.7087,631.57,721,103.54,0.79607,0.5,611.5,20,40,40,20
2,243.06,719.87,1532,138.39,0.96103,220.5,695.5,44,46,46,44
3,262.1,659.35,1660,147.23,0.92259,236.5,637.5,52,44,44,52
4,292.04,272.71,1574,143.07,0.92518,272.5,246.5,40,52,52,40
5,310.66,469.89,1378,136.38,0.88961,288.5,447.5,42,48,48,42
6,332.27,634.57,2233,167.62,0.96229,304.5,609.5,56,54,54,56
7,333.53,242.65,1415,137.45,0.89957,312.5,218.5,46,44,44,46
8,347.01,158.04,1510,140.56,0.91889,328.5,132.5,36,52,52,36
9,360.12,530.65,1007,118.3,0.85796,346.5,507.5,29,46,46,29
10,381.93,100.54,1732,153.09,0.8917,350.5,78.5,57,42,42,57
11,418.79,602.58,2325,170.91,0.96442,393.5,573.5,52,56,56,52
12,543.42,668.7,2071,160.51,0.97176,517.5,641.5,52,52,52,52
13,590.17,717.58,1723,149.67,0.92717,567.5,691.5,48,50,50,48
14,627.55,165.99,1427,140.45,0.86976,603.5,142.5,42,50,50,42
15,687.26,142.58,1369,132.78,0.93123,665.5,122.5,42,40,40,42
