id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,256.58,670.2,1514,141.7,0.90685,232.5,645.5,44,46,46,44
2,251.82,710.17,1041,115.09,0.93585,232.5,695.5,40,32,32,40
3,320.82,255.08,2812,205.63,0.81074,294.5,218.5,54,78,78,54
4,330.17,142.81,1596,140.79,0.9681,308.5,118.5,42,48,48,42
5,332.45,612.46,1634,145.64,0.92763,310.5,585.5,42,50,50,42
6,351.53,515.59,2582,181.21,0.95471,318.5,487.5,65,54,54,65
7,382.25,592.63,1507,139.29,0.93354,362.5,569.5,37,48,48,37
8,568.45,692.3,1842,157.23,0.89996,547.5,661.5,42,58,58,42
9,655.96,161.2,2254,168.15,0.96537,625.5,136.5,58,50,50,58
10,655.96,19.5,1612,144.99,0.92314,633.5,0.5,46,42,42,46
