id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,15.152,634.95,2207,199.84,0.67313,0.5,589.5,38,84,84,38
2,195.94,746.33,1491,137.12,0.95238,172.5,723.5,46,44,44,46
3,223.15,699.35,1709,158.67,0.8202,192.5,677.5,58,46,46,58
4,256.28,668.76,1328,132.69,0.90443,232.5,651.5,50,36,36,50
5,258.76,313.91,1455,134.46,0.96569,236.5,292.5,44,44,44,44
6,278.16,257.02,1481,140.66,0.89999,256.5,232.5,42,50,50,42
7,291.9,619.54,1378,136.72,0.88519,270.5,597.5,44,46,46,44
8,308.24,485.05,2078,167.26,0.89928,280.5,461.5,52,46,46,52
9,324.85,673.29,2286,172.73,0.92874,296.5,649.5,56,50,50,56
10,322.58,155.23,1065,114.03,0.9748,304.5,136.5,38,36,36,38
11,329.36,259.27,1585,144.22,0.91726,306.5,238.5,50,44,44,50
12,348.95,207.02,1038,111.76,0.98793,330.5,190.5,38,34,34,38
13,352.37,112.46,1552,142.85,0.91503,332.5,84.5,41,54,54,41
14,370.36,546.9,2342,178.2,0.89491,348.5,513.5,45,66,66,45
15,373.99,168.23,1020,111.87,0.96897,356.5,150.5,35,38,38,35
16,386.72,72.959,1421,136.53,0.9153,368.5,44.5,35,52,52,35
17,399.06,663.83,1432,134.09,0.95548,379.5,641.5,40,48,48,40
18,417.73,595.57,993,113.72,0.91379,399.5,575.5,36,40,40,36
19,462.6,618.61,2057,167.19,0.89095,429.5,597.5,62,44,44,62
20,530.24,681.18,1201,122.61,0.95433,509.5,663.5,42,36,36,42
21,563.51,616.11,1639,147.41,0.90872,533.5,595.5,54,42,42,54
22,592.76,676.79,1943,155.74,0.96719,567.5,653.5,50,48,48,50
23,611.64,178.34,2564,180.34,0.95707,581.5,148.5,58,58,58,58
24,631.5,711.5,52,22.28,1,627.5,707.5,8,8,8,8
25,647.12,654.29,1433,136.86,0.91879,629.5,631.5,40,48,48,40
26,671.87,77.354,2132,163.88,0.96035,647.5,48.5,52,56,56,52
