id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,6.2289,580.17,249,58.486,0.82387,0.5,569.5,12,22,22,12
2,8.7847,641.6,655,101.47,0.75207,0.5,621.5,18,40,40,18
3,234.81,729.15,1719,147.14,0.95643,208.5,705.5,50,44,44,50
4,259.66,647.73,2059,164.18,0.92419,230.5,623.5,56,48,48,56
5,290.54,275.2,1852,154.5,0.93646,268.5,248.5,44,56,56,44
6,302.47,468.29,1303,129.35,0.93283,282.5,447.5,38,44,44,38
7,342.12,227.23,1481,142.16,0.88146,314.5,212.5,54,32,32,54
8,345.98,642.49,2048,162.46,0.93845,322.5,615.5,46,56,56,46
9,350.07,163.21,1639,145.96,0.92643,326.5,138.5,47,48,48,47
10,372.13,545.38,1127,120.97,0.91944,356.5,523.5,31,44,44,31
11,396.17,92.822,2078,169.46,0.87656,362.5,66.5,61,48,48,61
12,424.07,617.62,2131,164.97,0.9475,393.5,593.5,58,48,48,58
13,542.01,653.14,2165,163.82,0.97601,515.5,625.5,52,52,52,52
14,599.03,679.27,2585,182.64,0.94116,573.5,645.5,52,68,68,52
15,624.07,155.73,1026,124.37,0.793,603.5,134.5,40,42,42,40
16,656.57,112.5,1373,132.76,0.93417,635.5,90.5,40,42,42,40
