id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,129.31,394.57,77,28.739,0.95202,124.5,389.5,10,10,10,10
2,150.5,575.83,58,24.678,0.94175,146.5,571.5,8,8,8,8
3,249.79,720.19,1236,124.7,0.95038,230.5,701.5,40,40,40,40
4,264.31,659.38,1497,138.34,0.93974,246.5,633.5,38,50,50,38
5,268.67,124.67,55,23.479,0.9753,264.5,120.5,8,8,8,8
6,296.95,269.51,1203,123.74,0.93903,276.5,250.5,42,38,38,42
7,325.97,617.75,1467,137.05,0.93793,304.5,597.5,44,44,44,44
8,342.39,511.12,2562,180.15,0.95831,310.5,485.5,61,52,52,61
9,332.59,233.72,1185,127.97,0.86623,316.5,210.5,30,48,48,30
10,343.39,168.93,924,110.08,0.90585,324.5,152.5,40,30,30,40
11,352.58,129.56,1439,140.6,0.87517,326.5,110.5,51,42,42,51
12,388.44,587.47,1601,144.75,0.91981,369.5,563.5,40,50,50,40
13,498.63,223.75,51,23.479,0.90437,495.5,218.5,6,10,10,6
14,555.87,673.27,1762,150.05,0.94346,529.5,653.5,50,42,42,50
15,582.4,722.61,1395,136,0.90542,559.5,703.5,48,38,38,48
16,639.53,15.745,1431,140.41,0.87264,613.5,0.5,50,32,32,50
17,641.89,159.12,2059,160.66,0.96436,613.5,136.5,56,48,48,56
