id,centroid_x,centroid_y,area,perimeter,circularity,bbox_x,bbox_y,bbox_width,bbox_height,img_height,img_width
1,23.317,651.32,1298,130.48,0.91356,4.5,629.5,38,48,48,38
2,189.48,742.75,1584,143.32,0.92791,170.5,719.5,40,48,48,40
3,203.81,701.21,952,109.51,0.94263,182.5,687.5,40,30,30,40
4,251,656.48,1291,131.52,0.89463,226.5,637.5,46,38,38,46
5,239.96,703.17,293,58.222,0.97781,230.5,693.5,18,20,20,18
6,253.36,302.2,1460,135.19,0.95884,232.5,278.5,42,46,46,42
7,266.65,247.8,1543,144.82,0.88569,244.5,228.5,50,42,42,50
8,290.81,463.96,2018,158.28,0.97326,264.5,437.5,52,52,52,52
9,314.07,641.39,4360,282.03,0.67371,278.5,591.5,74,94,94,74
10,307.36,158.27,937,107.1,0.96885,290.5,140.5,36,34,34,36
11,318.72,516.55,1196,122.07,0.95866,300.5,495.5,36,42,42,36
12,326.4,259.35,1434,137.11,0.91609,302.5,238.5,46,40,40,46
13,336.62,208.77,980,109.83,0.96497,320.5,192.5,34,34,34,34
14,359.1,114.67,1654,147.32,0.91813,338.5,86.5,43,54,54,43
15,364.3,572.11,1480,135.89,0.96218,342.5,549.5,45,44,44,45
16,373.13,514.21,1186,124.58,0.91361,354.5,495.5,39,36,36,39
17,379.71,180.13,1098,116.55,0.9631,360.5,162.5,37,38,38,37
18,386.14,77.486,1500,139.06,0.93223,366.5,52.5,39,48,48,39
19,402.37,657.59,1315,130.39,0.92676,381.5,633.5,40,48,48,40
20,410.64,594.99,903,109.2,0.89912,395.5,573.5,30,42,42,30
21,435.29,607.17,237,52.996,0.94504,427.5,597.5,16,20,20,16
22,472.88,626.46,1382,132.9,0.93834,451.5,607.5,46,38,38,46
23,531.18,687.63,1023,113.43,0.94595,513.5,669.5,36,36,36,36
24,592.07,677.1,1795,148.85,0.97644,567.5,653.5,50,46,46,50
25,589.78,615.12,948,107.48,0.97351,573.5,595.5,32,38,38,32
26,606.04,169.2,2213,167.2,0.95842,579.5,140.5,52,58,58,52
27,649.4,644.75,1446,139.37,0.8947,629.5,619.5,44,48,48,44
28,671.85,71.477,1752,148.62,0.95597,645.5,50.5,52,42,42,52
