seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
3,35,1543,468,0,534,33,504,13,65.2285135138525,31.99184748769439,192.0,121.93972780298121,91.0,0.08889583498239517,0.01605687104165554,-0.01925424113869667,0.10086990892887115,-0.08055941760540009,0.008105999790132046,-0.03247598931193352,-0.1176714077591896,-0.033223461359739304,0.1411430388689041,-0.017889151349663734,-0.04927753657102585,-0.046709947288036346,0.07205241918563843,0.06554517894983292,-0.046697840094566345,0.01798883080482483,0.08684451878070831,0.11594817787408829,0.026684023439884186,0.023729588836431503,-0.14037184417247772,0.07553473860025406,0.15954641997814178,0.08725202828645706,0.09720884263515472,0.00014170035137794912,0.08035865426063538,-0.022861536592245102,-0.028744708746671677,0.08554280549287796,-0.05650456249713898,-0.021631868556141853,0.12752051651477814,0.0467865876853466,-0.018782908096909523,-0.0917450487613678,-0.029429813846945763,0.012861344031989574,0.1579085886478424,0.02324017696082592,0.009364904835820198,0.022871334105730057,-0.11776852607727051,-0.05813530460000038,0.041292693465948105,0.03469148278236389,-0.031358182430267334,-0.07899567484855652,-0.08850614726543427,-0.04005736857652664,0.031840577721595764,-0.18000395596027374,0.012660618871450424,-0.12645787000656128,-0.03235640004277229,-0.08334376662969589,-0.05617060139775276,-0.05447506159543991,0.026894720271229744,0.07987768203020096,-0.09650149941444397,-0.07825455814599991,-0.05992348492145538,-0.06490080058574677,-0.05746053159236908,-0.14301122725009918,0.0003800530394073576,-0.01764693669974804,-0.2267645001411438,0.02597060799598694,0.05482570454478264,0.16570745408535004,0.03311099484562874,-0.12276582419872284,0.007281200960278511,0.11752476543188095,0.0396621972322464,-0.13481029868125916,-0.1664406806230545,0.06080935522913933,-0.10872787982225418,0.05560510233044624,-0.02183021418750286,-0.025323500856757164,-0.14804060757160187,0.030609147623181343,-0.07118741422891617,0.08131666481494904,-0.056843675673007965,-0.06674171984195709,0.1739673912525177,-0.18472565710544586,-0.04780859872698784,0.0481075756251812,0.0027924999594688416,-0.015048548579216003,-0.23731449246406555,-0.004712103866040707,-0.09151370078325272,-0.036496520042419434,-0.027237296104431152,0.0860244557261467,0.08432376384735107,-0.06920081377029419,0.02776719443500042,0.15024782717227936,0.0027649938128888607,0.08194681257009506,0.050408340990543365,-0.02414081245660782,0.07161599397659302,0.10274969041347504,-0.06300213932991028,0.030145196244120598,0.08735231310129166,-0.02573683299124241,-0.009759762324392796,0.012638960964977741,-0.012371577322483063,-0.01019870862364769,-0.318748414516449,0.06939361244440079,0.0032614520750939846,0.18905271589756012,-0.0700245052576065,-0.12615448236465454,0.028610344976186752
4,35,1449,502,501,546,552,525,527,54.548244546674375,34.68462007485193,237.0,121.77294685990339,91.0,0.08129402995109558,0.11900707334280014,0.06165315583348274,0.028949370607733727,-0.06894002109766006,0.07359130680561066,0.03212808445096016,0.031340401619672775,0.07053858041763306,-0.04352058097720146,0.13098160922527313,-0.013544644229114056,0.09655283391475677,-0.03096502088010311,-0.10202314704656601,-0.0820227712392807,-0.008020593784749508,-0.023886868730187416,0.10399685055017471,0.030850861221551895,0.005288034677505493,0.06830235570669174,0.06111767143011093,0.10034739226102829,0.07605033367872238,-0.04887432977557182,-0.046574369072914124,-0.031450189650058746,-0.03514685854315758,0.10466845333576202,-0.04140772670507431,-0.029675709083676338,-0.10177228599786758,0.05113130807876587,0.051006145775318146,-0.05586250498890877,0.1143304854631424,0.01403153408318758,-0.04323658347129822,0.15304696559906006,-0.02060757763683796,0.22397975623607635,0.049666013568639755,0.03628617897629738,-0.07980109751224518,0.09836506843566895,-0.11966712772846222,-0.06779676675796509,0.04182042181491852,0.13701239228248596,0.00038455991307273507,-0.06651870906352997,-0.20958663523197174,0.07596179842948914,-0.009047779254615307,0.03090713359415531,0.19145344197750092,-0.06705880165100098,-0.05583573505282402,0.12871599197387695,0.07910000532865524,-0.15359622240066528,-0.08724239468574524,0.014437106437981129,-0.08728062361478806,-0.05140559747815132,-0.007681842893362045,0.13208332657814026,-0.05521055683493614,0.1514112800359726,0.02259022369980812,0.1336132138967514,-0.011572645045816898,-0.016964800655841827,-0.010043015703558922,-0.09132004529237747,0.0716216042637825,-0.1253533959388733,0.034635163843631744,-0.10728710889816284,-0.11851613223552704,-0.006165293511003256,0.1463165432214737,-0.13627482950687408,0.019862020388245583,0.038248464465141296,-0.021649010479450226,-0.13517636060714722,-0.11844538152217865,0.061075057834386826,0.040708988904953,-0.045283276587724686,-0.2595120668411255,-0.10481149703264236,0.06064138561487198,-0.0942821279168129,0.018787719309329987,-0.039715055376291275,-0.15218038856983185,-0.19822192192077637,-0.06707526743412018,-0.020005514845252037,0.043155789375305176,0.10076647251844406,-0.029775604605674744,-0.06390128284692764,0.10764584690332413,0.030457353219389915,-0.043708764016628265,-0.044812045991420746,-0.18708059191703796,-0.04399748146533966,0.0278948862105608,-0.1044754683971405,-0.020244397222995758,0.00154811458196491,0.0625888854265213,-0.11832307279109955,0.04569842666387558,0.028460554778575897,0.08690297603607178,-0.0895615965127945,-0.022603031247854233,-0.04110139235854149,0.1708642989397049,0.08406461775302887,0.030880464240908623,0.06241898238658905
6,35,1720,0,554,42,610,20,582,58.82958014619292,37.57955731871351,247.0,137.56802325581396,94.0,0.08523516356945038,0.05222113057971001,0.014612413011491299,0.0640534982085228,-0.013985819183290005,0.16481320559978485,0.0019196484936401248,-0.054573941975831985,0.07948289066553116,0.05203862115740776,-0.0849452093243599,-0.06720436364412308,-0.09665166586637497,-0.043892182409763336,0.028817016631364822,-0.020692473277449608,0.039294008165597916,0.10188119113445282,0.0683586448431015,0.13159793615341187,-0.15374602377414703,-0.0221841000020504,0.0037579676136374474,0.059021152555942535,-0.039525847882032394,0.0371275432407856,0.013614141382277012,0.0574505589902401,0.13230213522911072,0.04240270331501961,0.03823073208332062,0.09085889160633087,-0.12882909178733826,0.043549131602048874,0.02298283576965332,-0.017388643696904182,0.03580505773425102,-0.07690878212451935,0.00693804444745183,0.10535140335559845,0.04788483306765556,0.19728299975395203,0.10224414616823196,-0.010761851444840431,-0.13662894070148468,0.014113210141658783,-0.002386314095929265,0.11589013785123825,0.009328472428023815,-0.0461185947060585,0.06552350521087646,0.05341075360774994,-0.2122213989496231,0.20264191925525665,0.0001495673495810479,-0.0906112790107727,0.023409534245729446,-0.011626898311078548,-0.06774947792291641,0.07151859253644943,0.0845048725605011,-0.08775622397661209,-0.056847892701625824,0.06842402368783951,0.09662173688411713,0.06922604143619537,-0.05415845662355423,-0.011513960547745228,-0.07712652534246445,-0.03525776043534279,-0.00044530650484375656,0.12317994982004166,-0.015528887510299683,-0.010445918887853622,0.0009054175461642444,-0.04881073534488678,0.00401777308434248,0.04475661739706993,-0.008441491052508354,-0.20314885675907135,0.21143838763237,-0.0387604795396328,0.02140408381819725,0.028789760544896126,0.03878362476825714,0.08506929874420166,-0.09666638821363449,-0.015919050201773643,-0.22883516550064087,-0.04838114231824875,0.028417259454727173,0.07184625416994095,-0.15598712861537933,-0.024552728980779648,-0.12346605211496353,-0.12270014733076096,0.0815465971827507,-0.14633259177207947,-0.04386524111032486,-0.09901463240385056,0.02979952096939087,-0.11990293860435486,0.09193751960992813,0.08500141650438309,0.01882098615169525,0.035910870879888535,0.08035498112440109,0.009841887280344963,0.14080600440502167,-0.05237293988466263,-0.11279706656932831,0.23831993341445923,0.0609692744910717,-0.06024489551782608,-0.05983360856771469,-0.13221772015094757,0.15676622092723846,0.06520500779151917,0.013232001103460789,-0.0912381112575531,0.055592961609363556,-0.16305257380008698,-0.11944520473480225,0.1019381731748581,0.0782882571220398,0.03332117572426796,0.02639079838991165,0.009258788079023361
7,35,1334,397,107,442,148,419,128,45.148560089619274,38.32931365402326,195.0,130.4295352323838,96.0,-0.0189665500074625,-0.033334340900182724,0.03897865489125252,-0.02156747505068779,0.01812114007771015,0.0742051973938942,-0.07872364670038223,-0.11460841447114944,-0.12699875235557556,0.18963418900966644,0.10397148132324219,-0.06652853637933731,0.012492801062762737,-0.043552469462156296,-0.028012240305542946,0.04894872382283211,-0.04085586965084076,0.1696328967809677,-0.02150350622832775,-0.025402089580893517,0.09632343053817749,-0.06549019366502762,-0.015515066683292389,0.023924512788653374,0.15983286499977112,0.10851121693849564,0.020062685012817383,0.06805618107318878,-0.12562739849090576,0.0067625343799591064,0.09658526629209518,-0.07902088761329651,-0.26014214754104614,0.16838128864765167,0.05318903550505638,-0.16320431232452393,-0.17442427575588226,-0.11142377555370331,-0.03411167114973068,-0.037190210074186325,0.07817159593105316,0.1035795658826828,0.12230195105075836,-0.1211184412240982,-0.024241050705313683,-0.06305308640003204,-0.000926568522118032,0.01832720637321472,-0.06360791623592377,-0.10873189568519592,0.03551434725522995,-0.05477854236960411,0.0392172671854496,-0.03148791566491127,-0.08049268275499344,-0.20786301791667938,0.04137037694454193,-0.07857578992843628,0.01940445974469185,0.025472385808825493,0.02516261488199234,0.046562135219573975,-0.056664079427719116,-0.042207032442092896,-0.07396389544010162,0.07288634032011032,-0.1164412572979927,-0.027985762804746628,-0.06669067591428757,0.04832335561513901,0.08894198387861252,0.06096477806568146,0.015371829271316528,0.06660966575145721,-0.031127868220210075,0.17897574603557587,-0.011898749507963657,-0.08912050724029541,-0.15245439112186432,-0.03671665117144585,0.04550757631659508,0.03326275944709778,-0.08681154996156693,0.099454864859581,0.06606261432170868,-0.06313683837652206,-0.08236733078956604,0.0011439271038398147,0.11455801874399185,-0.05507846549153328,-0.11457626521587372,0.1491129994392395,-0.16822049021720886,-0.08489783108234406,-0.02304915338754654,0.029499173164367676,-0.10005843639373779,-0.21889181435108185,0.03281834349036217,0.0260529275983572,0.048479143530130386,-0.0004883292131125927,-0.05317801237106323,-0.06376612186431885,-0.0815148800611496,0.0976254940032959,0.08578363060951233,0.053811825811862946,0.14495772123336792,0.0017233836697414517,-0.09941393882036209,-0.03106619603931904,0.16329161822795868,0.10072419047355652,0.041058193892240524,0.010755933821201324,0.010397612117230892,0.027464980259537697,0.026043515652418137,0.0011546899331733584,0.08818317204713821,-0.058001600205898285,0.03847598284482956,0.13916099071502686,0.16015839576721191,0.06273236870765686,0.025986406952142715,0.012740197591483593
9,35,2640,359,371,416,436,386,404,73.04716988488605,46.30897040471212,194.0,120.12083333333334,89.0,0.08655443042516708,0.028571443632245064,0.1676602065563202,0.11441769450902939,-0.013431498780846596,0.045949313789606094,0.06938408315181732,-0.042178504168987274,0.082547627389431,0.049447815865278244,-0.18712221086025238,-0.19849924743175507,0.03492344915866852,0.0070317694917321205,0.05412735417485237,0.0597749687731266,0.06642874330282211,0.004040843807160854,0.05303984135389328,0.14023545384407043,-0.20927417278289795,-0.1447146087884903,0.14963094890117645,0.05347468703985214,-0.005192299839109182,-0.05105075612664223,-0.08621948957443237,0.144015371799469,0.0356888510286808,0.07851336896419525,0.023103639483451843,0.0868748277425766,-0.07961402088403702,0.19354358315467834,0.08664500713348389,0.02034437097609043,0.0957469567656517,0.07177061587572098,0.060937196016311646,0.10154494643211365,-0.018936196342110634,0.12262441962957382,0.0849149227142334,0.08621665835380554,-0.053157705813646317,0.022220410406589508,0.16577717661857605,-0.12198670208454132,0.12854516506195068,-0.056188810616731644,0.027053911238908768,-0.0453605055809021,0.01586664281785488,0.10552600026130676,-0.09258979558944702,-0.04476839303970337,-0.04335116595029831,0.025449013337492943,-0.08260845392942429,-0.17938704788684845,-0.021577803418040276,-0.021611832082271576,-0.01003979705274105,0.02935284562408924,0.031644903123378754,0.03890358284115791,0.047937337309122086,-0.00496674282476306,0.00958056841045618,0.05245479196310043,-0.013027181848883629,0.015172340907156467,-0.026626992970705032,-0.005960790906101465,-0.18900343775749207,-0.16676047444343567,-0.08594713360071182,0.1181492805480957,0.03191143274307251,-0.12311414629220963,-0.030001359060406685,-0.05167039856314659,-0.11922832578420639,0.06779664754867554,-0.20137222111225128,-0.02557808719575405,-0.02368386834859848,-0.12964926660060883,-0.15104630589485168,-0.01224078144878149,-0.06439032405614853,-0.11947906017303467,0.037080105394124985,0.0034306428860872984,0.018826138228178024,0.09048204869031906,0.08698026835918427,-0.09456075727939606,0.08413669466972351,0.10430823266506195,-0.09272974729537964,0.07681029289960861,0.08465030044317245,0.03857254236936569,0.03228633105754852,-0.021374277770519257,-0.07705377787351608,0.03557617962360382,0.07569443434476852,0.0020761967170983553,-0.08559633046388626,0.1736481636762619,0.030525904148817062,0.0007191283511929214,0.013512645848095417,0.06763804703950882,0.019392792135477066,-0.06167380139231682,0.14262960851192474,0.09718567878007889,0.02721961960196495,0.1136806458234787,-0.03376055881381035,-0.07939570397138596,0.15358124673366547,0.009349879808723927,-0.058846794068813324,-0.060859907418489456
10,35,1766,423,584,476,628,449,606,57.180763968912764,39.60947533056917,209.0,131.15345413363534,88.0,0.023030489683151245,0.08216719329357147,-0.08400296419858932,0.13082273304462433,0.0609404519200325,-0.13817369937896729,-0.0952412560582161,-0.07542607933282852,-0.07159703969955444,-0.052926551550626755,-0.012165023013949394,-0.14706432819366455,-0.14396585524082184,-0.15340670943260193,-0.037378571927547455,-0.011170328594744205,-0.00116761086974293,0.015683108940720558,-0.08568300306797028,-0.036765892058610916,-0.15978890657424927,0.05581139400601387,-0.03622513636946678,-0.013065739534795284,0.05273446813225746,-0.13077567517757416,-0.14084264636039734,0.018587922677397728,-0.051833994686603546,-0.11681808531284332,0.05816914886236191,0.03328961879014969,-0.15641501545906067,0.023061543703079224,0.03587145730853081,0.10575307905673981,-0.1791863888502121,0.06017322838306427,0.04992033913731575,0.013481967151165009,-0.10013142228126526,-0.004576670005917549,0.06436081975698471,0.13061931729316711,-0.0014022437389940023,0.029965348541736603,-0.017147047445178032,-0.03544340655207634,0.05050882697105408,0.04421612620353699,-0.029118407517671585,0.1232190653681755,-0.05742805823683739,0.02793675847351551,0.025239398702979088,-0.07214487344026566,0.06137974187731743,-0.1563441902399063,0.01707497239112854,-0.12216600030660629,0.056159812957048416,-0.09880004078149796,-0.09117347002029419,-0.020899055525660515,0.10156583040952682,-0.04380768910050392,-0.07396256923675537,0.2176901400089264,-0.04820101335644722,-0.0010483827209100127,0.05191483348608017,0.13568386435508728,0.009393223561346531,-0.018383970484137535,-0.0643404945731163,-0.031335409730672836,0.1640612930059433,0.050652921199798584,-0.13731755316257477,0.014685160480439663,-0.05329293757677078,-0.2401469647884369,-0.02098087966442108,0.006229972932487726,0.04104841873049736,-0.07410497963428497,0.12770840525627136,-0.12712258100509644,-0.01499258540570736,-0.016216760501265526,-0.0014911172911524773,0.06693972647190094,0.020917212590575218,-0.12877383828163147,0.17010945081710815,-0.02801159955561161,-0.20921075344085693,-0.005465881898999214,0.06000819802284241,-0.01640363596379757,0.12635716795921326,-0.10575087368488312,-0.11618111282587051,0.09450307488441467,-0.0039482759311795235,-0.1232832819223404,0.07706790417432785,0.07306673377752304,0.005645284429192543,0.012011807411909103,-0.12028332054615021,-0.0011368673294782639,0.0446309819817543,-0.07721182703971863,-0.061869796365499496,-0.0024046003818511963,0.04243558645248413,-0.02294541709125042,0.04729996994137764,-0.008502415381371975,-0.15055878460407257,0.051633693277835846,0.11941784620285034,-0.09599747508764267,0.03419692814350128,-0.06685051321983337,-0.005998041480779648,-0.21481630206108093
13,35,3110,30,89,90,167,60,127,81.79253411146163,48.825960546112036,201.0,127.52700964630225,86.0,0.03433876484632492,0.03513593226671219,0.1199384406208992,0.17195065319538116,-0.0333700068295002,-0.025795727968215942,0.08092018961906433,-0.08015523850917816,-0.019683940336108208,-0.08520261198282242,-0.018626144155859947,-0.23666368424892426,-0.004734765272587538,0.12893648445606232,0.06302350014448166,0.04821260645985603,0.09206205606460571,-0.010591159574687481,0.018013199791312218,0.013369343243539333,-0.20982445776462555,-0.0487586110830307,0.05017206817865372,-0.048715654760599136,-0.022395489737391472,-0.158903107047081,0.003389447694644332,0.14944222569465637,-0.06479343771934509,-0.017129752784967422,0.0381808839738369,0.02243572100996971,0.024366725236177444,0.09129676967859268,-0.004417370539158583,-0.0008381042280234396,-0.15035513043403625,0.044242192059755325,0.014392443001270294,0.08422232419252396,-0.08161933720111847,0.10157386213541031,0.1315428465604782,0.042547427117824554,-0.050329916179180145,-0.09579332172870636,0.07060284167528152,-0.004799057729542255,0.09310878813266754,-0.014341700822114944,0.012724109925329685,0.021502679213881493,-0.15239204466342926,0.03499938175082207,-0.07879893481731415,0.02520795166492462,-0.040731653571128845,0.1171596497297287,0.008402416482567787,-0.2044202983379364,0.025729676708579063,-0.1003938838839531,-0.11609458178281784,0.03771750628948212,0.1446298062801361,0.10339084267616272,-0.07701219618320465,0.20171397924423218,-0.016338635236024857,-0.01627923734486103,0.1203705221414566,0.10803991556167603,-0.01236756145954132,0.03159470856189728,-0.15290211141109467,0.029214762151241302,0.08051047474145889,0.014197301119565964,-0.05631810054183006,-0.12834474444389343,-0.0547226183116436,-0.11773625016212463,0.022032499313354492,-0.016059186309576035,0.03861784189939499,-0.05408036336302757,0.09383997321128845,-0.14277851581573486,0.008340642787516117,-0.18807166814804077,-0.047052089124917984,-0.10402844846248627,-0.055886995047330856,-0.12776851654052734,-0.023311251774430275,0.1028951108455658,-0.10056576132774353,0.014038830064237118,0.11883089691400528,0.021348480135202408,0.08004587143659592,-0.04001149162650108,0.004964576102793217,0.07721211016178131,-0.053660593926906586,-0.013872908428311348,0.1542978435754776,-0.016804978251457214,0.11313482373952866,-0.035588234663009644,-0.1626327484846115,0.13098476827144623,0.029704470187425613,-0.0569925494492054,0.0326133668422699,-0.10261669754981995,-0.0010547487763687968,0.002163816476240754,0.047905854880809784,-0.10235515981912613,-0.14531934261322021,0.040535517036914825,0.155567929148674,0.015778804197907448,0.03735479712486267,-0.11392588168382645,0.11350827664136887,-0.07821588218212128
16,35,1231,634,313,683,356,657,336,55.356551005727326,30.56538567108525,220.0,125.6872461413485,87.0,0.0021882904693484306,0.04254711791872978,-0.12621982395648956,0.02627883106470108,0.050374723970890045,-0.0031065165530890226,0.015409082174301147,-0.10815936326980591,0.017566559836268425,-0.08653149008750916,0.07866471260786057,-0.11075194180011749,0.11745983362197876,0.13488300144672394,-0.00993953924626112,-0.08013813942670822,-0.06401572376489639,0.061800528317689896,0.045749180018901825,-0.023133276030421257,-0.09553428739309311,0.11369337886571884,0.0895097404718399,0.1285356879234314,0.0536968894302845,0.17213472723960876,0.07643239945173264,-0.005719518288969994,-0.06464621424674988,0.03648056834936142,-0.018815161660313606,-0.08994355797767639,0.0043248627334833145,0.061392612755298615,0.05444061756134033,0.032070010900497437,-0.05069661885499954,0.06879936158657074,0.07186853885650635,0.030428322032094002,0.02591528929769993,-0.1599925011396408,0.1536535918712616,-0.050482846796512604,-0.12187851965427399,0.13996995985507965,0.06580387055873871,-0.09498288482427597,0.03089151531457901,0.025125840678811073,0.07771134376525879,0.05905190855264664,-0.12336796522140503,-0.006438342854380608,-0.11322518438100815,0.0915958359837532,0.11634289473295212,0.17161206901073456,0.024339675903320312,-0.03011258691549301,-0.08046173304319382,-0.11869199573993683,0.03189733251929283,-0.01667654886841774,-0.02660210244357586,0.16266247630119324,-0.07458525896072388,0.025004316121339798,-0.15354910492897034,-0.06403867900371552,0.043933603912591934,0.08347167819738388,0.06410085409879684,-0.09185724705457687,0.021054791286587715,0.19886808097362518,0.153772234916687,-0.03949994593858719,-0.10205814242362976,0.03827079012989998,-0.007500485051423311,-0.10243111103773117,-0.056203462183475494,-0.13654471933841705,0.054599013179540634,0.0041387141682207584,0.13221684098243713,-0.10525094717741013,-0.01913541369140148,-0.069535993039608,-0.10099882632493973,0.11693213135004044,0.019276034086942673,-0.04283466190099716,0.06712367385625839,-0.0811781957745552,-0.11617518961429596,-0.10944163799285889,-0.1341867744922638,-0.1311795860528946,0.16514210402965546,0.0224244873970747,-0.06961479783058167,-0.003130994038656354,0.009045081213116646,-0.06880050152540207,-0.06791198253631592,-0.13244673609733582,0.10148021578788757,0.055191878229379654,-0.00016364792827516794,0.09080272167921066,0.1863025277853012,-0.093813456594944,-0.02059086598455906,0.0031397452112287283,0.02508518099784851,-0.046035800129175186,-0.16096587479114532,-0.00593942403793335,0.060287851840257645,-0.15814951062202454,0.19180236756801605,-0.0471826046705246,0.06583370268344879,0.007421349640935659,0.031473077833652496,-0.06419918686151505
22,35,2413,607,444,664,499,634,473,56.2679742343696,55.14337573541149,257.0,133.49026108578533,91.0,0.1495935171842575,0.04361947253346443,0.0772121250629425,0.20139560103416443,0.01277156826108694,0.05616290867328644,0.07332948595285416,-0.03209589794278145,0.06826618313789368,0.09054325520992279,0.062268663197755814,-0.15526224672794342,-0.14176027476787567,-0.0688442662358284,0.2094058096408844,0.040740933269262314,0.0591622069478035,0.09122546762228012,-0.021107826381921768,0.0534851960837841,-0.2307671457529068,-0.13878068327903748,-0.03851715475320816,0.009720051661133766,0.0799519494175911,-0.09798257052898407,0.04221394658088684,0.10195141285657883,0.0999133288860321,0.0377039834856987,-0.02171419933438301,0.07857711613178253,-0.052462682127952576,0.21207737922668457,0.04383932054042816,-0.05276304855942726,0.017014598473906517,0.0011134244268760085,0.002807083772495389,0.10309306532144547,-0.053826283663511276,0.10242069512605667,0.07789865881204605,0.02896902896463871,-0.07553988695144653,0.009372979402542114,-0.03559486195445061,-0.002281337510794401,-0.016877641901373863,-0.014595136977732182,0.00841534323990345,0.14516697824001312,-0.10332323610782623,-0.07735366374254227,-0.09332869946956635,-0.12117210775613785,-0.0956692025065422,-0.013929978013038635,-0.025204557925462723,-0.040875572711229324,0.02431545965373516,0.012246414087712765,-0.20105010271072388,-0.015428029000759125,0.0017000999068841338,-0.07587894052267075,-0.17624865472316742,0.010604366660118103,-0.01426874753087759,-0.005538403522223234,0.0227483082562685,-0.016750168055295944,-0.020898671820759773,0.010940399020910263,-0.019311970099806786,-0.1564006805419922,-0.019016167148947716,0.04798787459731102,0.00878478679805994,-0.15372858941555023,-0.03595087677240372,-0.10109569132328033,-0.015339020639657974,0.09315928816795349,-0.11436333507299423,0.020294496789574623,-0.05206436663866043,-0.06682451069355011,-0.0744827538728714,-0.09976562112569809,-0.12378300726413727,-0.10166438668966293,0.0150998430326581,0.018839256837964058,0.018694298341870308,0.09762007743120193,0.031974103301763535,0.016605067998170853,-0.03499791771173477,-0.005224133841693401,-0.04227299243211746,-0.09221155941486359,0.08935445547103882,0.12351144105195999,-0.06549819558858871,-0.03423269838094711,0.08065829426050186,0.02523181214928627,-0.07722862809896469,0.029663220047950745,-0.2684343457221985,0.1419508159160614,0.04516541585326195,-0.1476653814315796,-0.06598992645740509,-0.06794796139001846,-0.10051693022251129,-0.12311390042304993,0.08812365680932999,-0.06252121925354004,0.12215088307857513,-0.024590633809566498,0.0934886634349823,-0.10484098643064499,0.16474540531635284,-0.027002794668078423,0.063681960105896,-0.01602330431342125
23,35,2585,128,256,198,306,162,279,72.11594704446348,45.91177529199951,222.0,130.14545454545456,88.0,-0.013986571691930294,-0.04794342443346977,-0.016377372667193413,0.12833161652088165,0.06283309310674667,-0.07962970435619354,-0.05536680296063423,-0.04014861211180687,0.004136273171752691,0.06378313153982162,-0.05572257936000824,-0.06386637687683105,0.03971724957227707,-0.0456593856215477,-0.024592049419879913,-0.026985686272382736,-0.03670971468091011,0.10354428738355637,0.011746796779334545,0.07598920166492462,-0.04870004951953888,-0.044286832213401794,0.07362327724695206,0.0806068480014801,0.15810246765613556,-0.13323795795440674,-0.11308693140745163,0.1451808512210846,-0.11741381138563156,-0.017916260287165642,-0.09415914863348007,0.045000821352005005,-0.16641873121261597,0.08595352619886398,0.1520162671804428,-0.0762229710817337,-0.10544807463884354,-0.02834232524037361,-0.006980626843869686,0.09143946319818497,-0.04721223935484886,0.03384533151984215,0.08323131501674652,0.05230695381760597,0.03868252411484718,-0.07156562805175781,-0.005240225698798895,0.10832075774669647,0.04101545736193657,0.05665876343846321,0.020699957385659218,-0.07568223029375076,0.002296989317983389,-0.00017121566634159535,-0.08336808532476425,-0.22218017280101776,-0.004087080247700214,-0.16977310180664062,0.04270339757204056,-0.07967711240053177,-0.04676349088549614,0.01970546506345272,-0.1985112577676773,0.041872017085552216,0.04047637805342674,-0.01046217605471611,-0.05921296402812004,0.058317624032497406,0.07719866931438446,0.029842691496014595,0.04267798364162445,0.06911572813987732,0.06608657538890839,0.04823564365506172,-0.011330141685903072,-0.1263880431652069,0.09923721849918365,0.0817248597741127,-0.09046583622694016,-0.04719175770878792,0.03708352521061897,0.026227017864584923,0.04814581573009491,0.12185810506343842,-0.13594533503055573,-0.06920240074396133,-0.042209018021821976,-0.055577706545591354,0.0811087116599083,-0.1046973243355751,-0.10347412526607513,0.06860215961933136,-0.03140644356608391,-0.1509028524160385,0.11363682895898819,0.07500384747982025,-0.0634673610329628,0.023644346743822098,-0.0069556511007249355,0.06407126039266586,-0.09500452131032944,0.018786216154694557,0.0058448840864002705,0.17831848561763763,-0.06266146898269653,0.10959018766880035,0.12323973327875137,0.11034402251243591,-0.17554058134555817,-0.08895307779312134,-0.07729566097259521,-0.05224379897117615,0.1520373672246933,-0.007833804003894329,-0.11812280118465424,-0.033737946301698685,0.01627877727150917,-0.1356354057788849,0.18662630021572113,-0.03781811520457268,-0.027941687032580376,-0.22094455361366272,0.2228304147720337,-0.025219833478331566,0.04631156474351883,-0.08517735451459885,0.09714803099632263,-0.05263404920697212
